,INDUS_square_negative,NOX_exp_negative,LSTAT_tanh_negative,LSTAT_recip_negative,PTRATIO_zscore_negative,RM_zscore_abs,RM_negative_abs,NOX_exp_relu,ZN_tanh_relu,RM_relu_relu,LSTAT_square_relu,ZN_recip_relu,NOX_tanh_sigmoid,PTRATIO_radian_sigmoid,LSTAT_recip_sigmoid,CRIM_radian_sigmoid,NOX_tanh_cos,RM_negative_cos,RM_tanh_cos,LSTAT_radian_cos,RM_relu_cos,RM_zscore_tanh,LSTAT_recip_tanh,RM_adde_tanh,NOX_exp_tanh,RM_tanh_tanh,INDUS_square_mmnorm,PTRATIO_relu_mmnorm,NOX_exp_mmnorm,RM_relu_mmnorm,NOX_tanh_mmnorm,LSTAT_square_mmnorm,RM_zscore_recip,LSTAT_radian_recip,LSTAT_adde_recip,ZN_recip_recip,LSTAT_square_recip,NOX_tanh_adde,RM_negative_adde,LSTAT_adde_adde,LSTAT_square_adde,RM_adde_adde,MEDV
164,-383.3764,-1.8312522,-1.0,-0.08591065,1.7364178,0.61350685,5.854,1.8312522,0.0,5.854,135.48961,0.0,0.6319515,0.56379133,0.52146447,0.5097829,0.85740113,0.9093051,0.54031616,0.9794346,0.9093051,-0.5465909,0.08569991,0.99999994,0.94994843,0.76158726,0.49807206,0.22340417,0.39321947,0.43935615,0.51832557,0.092092946,-1.6299736,4.922318,0.06964622,0.0,0.0073806397,3.2588797,-3.1357183,17.076565,138.20789,11.290564,22.7
165,-383.3764,-1.8312522,-1.0,-0.101936795,1.7364178,0.26161656,6.101,1.8312522,0.0,6.101,96.23611,0.0,0.6319515,0.56379133,0.52546215,0.5127556,0.85740113,0.98345006,0.54031074,0.9853782,0.98345006,-0.25580692,0.10158517,0.99999994,0.94994843,0.7615899,0.49807206,0.22340417,0.39321947,0.4866832,0.51832557,0.06480947,-3.822388,5.8405485,0.0798194,0.0,0.010391111,3.2588797,-3.382718,15.246564,98.95439,11.537563,25.0
166,-383.3764,-1.8312522,-0.9987782,-0.27027026,1.7364178,2.3426597,7.929,1.8312522,0.0,7.929,13.690001,0.0,0.6319515,0.56379133,0.56715924,0.5087702,0.85740113,-0.07494792,0.5403025,0.9979156,-0.07494792,0.98170924,0.2638763,1.0,0.94994843,0.7615941,0.49807206,0.22340417,0.39321947,0.8369419,0.51832557,0.0074351095,0.42686525,15.485345,0.15580495,0.0,0.07304601,3.2588797,-5.210718,9.136563,16.408283,13.365563,50.0
167,-383.3764,-1.8312522,-1.0,-0.08237232,1.7364178,0.58074003,5.877,1.8312522,0.0,5.877,147.37961,0.0,0.6319515,0.56379133,0.5205815,0.5078545,0.85740113,0.91863465,0.54031557,0.97763664,0.91863465,-0.5232031,0.08218653,0.99999994,0.94994843,0.76158756,0.49807206,0.22340417,0.39321947,0.44376308,0.51832557,0.10035719,-1.7219409,4.7195864,0.06730253,0.0,0.006785199,3.2588797,-3.158718,17.576565,150.09789,11.313563,23.8
168,-383.3764,-1.8312522,-1.0,-0.09009009,1.7364178,0.048958935,6.319,1.8312522,0.0,6.319,123.21001,0.0,0.6319515,0.56379133,0.5225073,0.51003605,0.85740113,0.9993587,0.54030776,0.98129267,0.9993587,0.048919853,0.08984715,1.0,0.94994843,0.7615914,0.49807206,0.22340417,0.39321947,0.52845365,0.51832557,0.08355791,20.425282,5.161782,0.0723679,0.0,0.008116224,3.2588797,-3.600718,16.536564,125.92829,11.755563,23.8
169,-383.3764,-1.8312522,-1.0,-0.088339224,1.7364178,0.16720586,6.402,1.8312522,0.0,6.402,128.1424,0.0,0.6319515,0.56379133,0.52207047,0.51068646,0.85740113,0.99294984,0.5403069,0.9805462,0.99294984,0.16566485,0.08811015,1.0,0.94994843,0.76159185,0.49807206,0.22340417,0.39321947,0.5443571,0.51832557,0.08698621,5.980652,5.061465,0.071233794,0.0,0.0078038187,3.2588797,-3.6837182,16.756563,130.86067,11.838563,22.3
170,-383.3764,-1.8312522,-1.0,-0.06930007,1.7364178,0.58358914,5.875,1.8312522,0.0,5.875,208.22491,0.0,0.6319515,0.56379133,0.51731807,0.5052682,0.85740113,0.9178427,0.54031557,0.9684528,0.9178427,-0.52526915,0.06918935,0.99999994,0.94994843,0.76158756,0.49807206,0.22340417,0.39321947,0.44337994,0.51832557,0.14264822,-1.7135342,3.9706013,0.058314882,0.0,0.0048024994,3.2588797,-3.1567183,19.866562,210.94319,11.3115635,17.4
171,-383.3764,-1.8312522,-1.0,-0.083125524,1.7364178,0.5764657,5.88,1.8312522,0.0,5.88,144.72089,0.0,0.6319515,0.56379133,0.5207694,0.51009494,0.85740113,0.91981596,0.54031545,0.9780386,0.91981596,-0.5200919,0.08293459,0.99999994,0.94994843,0.7615876,0.49807206,0.22340417,0.39321947,0.44433802,0.51832557,0.09850922,-1.7347085,4.7627416,0.06780451,0.0,0.006909853,3.2588797,-3.1617184,17.466564,147.43916,11.316564,19.1
172,-16.402502,-1.6652912,-1.0,-0.06807352,0.857929,1.0152607,5.572,1.6652912,0.0,5.572,215.79608,0.0,0.6153708,0.57192874,0.5170118,0.50060713,0.8915931,0.75758874,0.54032665,0.96731204,0.75758874,-0.76792914,0.06796856,0.9999999,0.9309264,0.7615821,0.021046389,0.42553186,0.21276522,0.38532287,0.30732107,0.14791062,-0.98496866,3.9003258,0.057443924,0.0,0.0046340046,3.188227,-2.8537183,20.126564,218.51436,11.008563,23.1
173,-16.402502,-1.6652912,-1.0,-0.11061947,0.857929,0.187151,6.416,1.6652912,0.0,6.416,81.721596,0.0,0.6153708,0.57192874,0.5276267,0.5004004,0.8915931,0.9911931,0.5403068,0.98757887,0.9911931,0.18499617,0.11017046,1.0,0.9309264,0.76159185,0.021046389,0.42553186,0.21276522,0.54703957,0.30732107,0.05472104,5.343279,6.338029,0.08504644,0.0,0.012236668,3.188227,-3.6977181,14.476563,84.43988,11.852563,23.6
174,-16.402502,-1.6652912,-1.0,-0.10373443,0.857929,0.6063834,5.859,1.6652912,0.0,5.859,92.9296,0.0,0.6153708,0.57192874,0.5259104,0.5003686,0.8915931,0.91137445,0.540316,0.98587936,0.91137445,-0.5415762,0.103363946,0.99999994,0.9309264,0.7615873,0.021046389,0.42553186,0.21276522,0.44031423,0.30732107,0.06251126,-1.6491218,5.9435453,0.080917396,0.0,0.0107608335,3.188227,-3.1407185,15.076564,95.64789,11.295564,22.6
175,-16.402502,-1.6652912,-0.9999531,-0.18761726,0.857929,0.3723568,6.546,1.6652912,0.0,6.546,28.4089,0.0,0.6153708,0.57192874,0.54676723,0.5002908,0.8915931,0.96566254,0.5403058,0.9956762,0.96566254,0.3560515,0.18544643,1.0,0.9309264,0.76159245,0.021046389,0.42553186,0.21276522,0.5719486,0.30732107,0.017665602,2.6855962,10.749677,0.12425012,0.0,0.03520024,3.188227,-3.8277183,10.766563,31.127182,11.982564,29.4
176,-16.402502,-1.6652912,-1.0,-0.09891197,0.857929,0.37701368,6.02,1.6652912,0.0,6.02,102.21209,0.0,0.6153708,0.57192874,0.52470785,0.5003064,0.8915931,0.9655662,0.54031223,0.9844726,0.9655662,-0.3601112,0.09859066,0.99999994,0.9309264,0.76158917,0.021046389,0.42553186,0.21276522,0.47116297,0.30732107,0.06896313,-2.6524236,5.667238,0.077952765,0.0,0.009783578,3.188227,-3.3017182,15.546563,104.930374,11.456563,23.2
177,-16.402502,-1.6652912,-0.99999315,-0.15898252,0.857929,0.043260712,6.315,1.6652912,0.0,6.315,39.5641,0.0,0.6153708,0.57192874,0.5396621,0.5002367,0.8915931,0.99949396,0.5403078,0.9939801,0.99949396,0.043233745,0.15765648,1.0,0.9309264,0.7615914,0.021046389,0.42553186,0.21276522,0.52768725,0.30732107,0.025419116,23.115662,9.109027,0.111008964,0.0,0.02527544,3.188227,-3.5967183,11.726563,42.28238,11.751563,24.6
178,-16.402502,-1.6652912,-0.99999803,-0.14450867,0.857929,0.81969976,6.86,1.6652912,0.0,6.86,47.886402,0.0,0.6153708,0.57192874,0.53606445,0.5002898,0.8915931,0.83820397,0.5403042,0.99271536,0.83820397,0.67490643,0.14351109,1.0,0.9309264,0.7615932,0.021046389,0.42553186,0.21276522,0.6321134,0.30732107,0.031203605,1.2199589,8.2797365,0.10375293,0.0,0.020882756,3.188227,-4.1417184,12.356564,50.604683,12.296563,29.9
179,-6.0516,-1.6290548,-0.9999162,-0.1984127,0.30309457,0.99065864,6.98,1.6290548,0.0,6.98,25.4016,0.0,0.6112638,0.5770485,0.5494411,0.5002522,0.89930105,0.76689035,0.54030377,0.9961336,0.76689035,0.75764304,0.19584936,1.0,0.92592686,0.76159346,0.0075913565,0.5531914,0.17336428,0.65510637,0.25560224,0.015575354,1.0094295,11.36821,0.12889452,0.0,0.039367598,3.1709094,-4.2617183,10.476563,28.11988,12.416564,37.2
180,-6.0516,-1.6290548,-0.99999946,-0.13227513,0.30309457,2.1090155,7.765,1.6290548,0.0,7.765,57.1536,0.0,0.6112638,0.5770485,0.5330206,0.5002875,0.89930105,0.08886439,0.54030263,0.9913076,0.08886439,0.9709723,0.13150904,1.0,0.92592686,0.76159394,0.0075913565,0.5531914,0.17336428,0.8055182,0.25560224,0.03764485,0.4741549,7.578807,0.09729252,0.0,0.01749671,3.1709094,-5.046718,12.996564,59.87188,13.201564,39.8
181,-6.0516,-1.6290548,-1.0,-0.105820104,0.30309457,0.20035592,6.144,1.6290548,0.0,6.144,89.3025,0.0,0.6112638,0.5770485,0.52643037,0.5003005,0.89930105,0.9903294,0.5403101,0.9864293,0.9903294,-0.19771734,0.10542688,0.99999994,0.92592686,0.76159024,0.0075913565,0.5531914,0.17336428,0.49492234,0.25560224,0.05999021,-4.991118,6.0630455,0.08218087,0.0,0.011197895,3.1709094,-3.4257183,14.886563,92.02078,11.580564,36.2
182,-6.0516,-1.6290548,-0.9998699,-0.20746887,0.30309457,1.2399741,7.155,1.6290548,0.0,7.155,23.2324,0.0,0.6112638,0.5770485,0.551682,0.50039715,0.89930105,0.6434383,0.5403033,0.9964636,0.6434383,0.84544826,0.20454252,1.0,0.92592686,0.7615936,0.0075913565,0.5531914,0.17336428,0.6886377,0.25560224,0.014067634,0.8064684,11.887091,0.13265622,0.0,0.043043334,3.1709094,-4.4367185,10.256563,25.950684,12.591563,37.9
183,-6.0516,-1.6290548,-0.9999767,-0.17605634,0.30309457,0.3965763,6.563,1.6290548,0.0,6.563,32.262398,0.0,0.6112638,0.5770485,0.5439007,0.50043666,0.89930105,0.9611066,0.5403057,0.9950902,0.9611066,0.37701568,0.17425962,1.0,0.92592686,0.76159245,0.0075913565,0.5531914,0.17336428,0.575206,0.25560224,0.020344008,2.5215828,10.087285,0.11907198,0.0,0.030995836,3.1709094,-3.8447185,11.116563,34.98068,11.999564,32.5
184,-6.0516,-1.6290548,-1.0,-0.07153076,0.30309457,0.96967155,5.604,1.6290548,0.0,5.604,195.44038,0.0,0.6112638,0.5770485,0.5178751,0.50036246,0.89930105,0.7780848,0.5403251,0.9703801,0.7780848,-0.74855995,0.07140901,0.9999999,0.92592686,0.7615828,0.0075913565,0.5531914,0.17336428,0.39145428,0.25560224,0.13376223,-1.0312771,4.0984106,0.059886407,0.0,0.00511665,3.1709094,-2.8857183,19.416561,198.15866,11.040564,26.4
185,-6.0516,-1.6290548,-1.0,-0.07604563,0.30309457,0.18753423,6.153,1.6290548,0.0,6.153,172.92249,0.0,0.6112638,0.5770485,0.51900226,0.5002638,0.89930105,0.9915378,0.5403099,0.97377783,0.9915378,-0.18536624,0.075899385,0.99999994,0.92592686,0.76159036,0.0075913565,0.5531914,0.17336428,0.49664682,0.25560224,0.118110985,-5.33236,4.357094,0.0630188,0.0,0.005782938,3.1709094,-3.4347181,18.586563,175.64076,11.589563,29.6
186,-6.0516,-1.6290548,-0.99972725,-0.2247191,0.30309457,2.203043,7.831,1.6290548,0.0,7.831,19.802498,0.0,0.6112638,0.5770485,0.5559445,0.50024444,0.89930105,0.02297976,0.5403026,0.99698544,0.02297976,0.97588855,0.22101131,1.0,0.92592686,0.7615941,0.0075913565,0.5531914,0.17336428,0.8181644,0.25560224,0.011683652,0.4539176,12.875457,0.13950345,0.0,0.05049868,3.1709094,-5.112718,9.886563,22.520779,13.267564,50.0
187,-11.8336,-1.5480561,-0.99999684,-0.1497006,1.5052366,0.7085763,6.782,1.5480561,1.0,6.782,44.6224,45.0,0.60136473,0.56593627,0.5373554,0.5003436,0.91665995,0.87815017,0.5403045,0.9932113,0.87815017,0.6097833,0.14859225,1.0,0.9134642,0.7615931,0.01510732,0.2765957,0.0852921,0.617168,0.13174331,0.028934933,1.4112806,8.577213,0.106402434,45.0,0.02241027,3.1294365,-4.0637183,12.116563,47.34068,12.218564,32.0
188,-11.8336,-1.5480561,-0.99978113,-0.21929824,1.5052366,0.3866037,6.556,1.5480561,1.0,6.556,20.7936,45.0,0.60136473,0.56593627,0.5546059,0.50054884,0.91665995,0.9630163,0.54030573,0.99683464,0.9630163,0.3684286,0.2158491,1.0,0.9134642,0.76159245,0.01510732,0.2765957,0.0852921,0.57386476,0.13174331,0.012372525,2.586628,12.564864,0.13739507,45.0,0.04809172,3.1294365,-3.8377185,9.996563,23.511883,11.992564,29.8
189,-11.8336,-1.5480561,-0.9999584,-0.18552876,1.5052366,1.2827135,7.185,1.5480561,1.0,7.185,29.0521,45.0,0.60136473,0.56593627,0.5462496,0.5003652,0.91665995,0.6201875,0.54030323,0.99557835,0.6201875,0.8572062,0.18342897,1.0,0.9134642,0.7615937,0.01510732,0.2765957,0.0852921,0.6943858,0.13174331,0.018112663,0.7795973,10.630015,0.12333069,45.0,0.034420922,3.1294365,-4.466718,10.826564,31.770382,12.621564,34.9
190,-11.8336,-1.5480561,-0.9999257,-0.19607843,1.5052366,0.9493438,6.951,1.5480561,1.0,6.951,26.009998,45.0,0.60136473,0.56593627,0.5488631,0.50039566,0.91665995,0.7851767,0.5403039,0.99604106,0.7851767,0.73948586,0.19360362,1.0,0.9134642,0.76159334,0.01510732,0.2765957,0.0852921,0.6495498,0.13174331,0.015998226,1.0533592,11.234467,0.12790534,45.0,0.038446754,3.1294365,-4.2327185,10.536564,28.72828,12.387564,37.0
191,-11.8336,-1.5480561,-0.9998312,-0.21321961,1.5052366,0.6473157,6.739,1.5480561,1.0,6.739,21.996101,45.0,0.60136473,0.56593627,0.55310386,0.50030154,0.91665995,0.8979028,0.54030466,0.99665165,0.8979028,0.5698601,0.21004614,1.0,0.9134642,0.761593,0.01510732,0.2765957,0.0852921,0.60892886,0.13174331,0.013208334,1.5448413,12.216583,0.13498406,45.0,0.0454626,3.1294365,-4.020718,10.126564,24.714382,12.175563,30.5
192,-11.8336,-1.5480561,-0.99359107,-0.34843206,1.5052366,1.272741,7.178,1.5480561,1.0,7.178,8.236899,45.0,0.60136473,0.56593627,0.5862373,0.500378,0.91665995,0.6256634,0.5403033,0.99874574,0.6256634,0.8545388,0.33498427,1.0,0.9134642,0.7615936,0.01510732,0.2765957,0.0852921,0.6930446,0.13174331,0.0036448855,0.78570586,19.963688,0.17894588,45.0,0.12140491,3.1294365,-4.459718,8.306563,10.955181,12.614564,36.4
193,-8.584901,-1.4933172,-0.99991447,-0.19880715,1.3202914,0.7342203,6.8,1.4933172,1.0,6.8,25.300901,60.0,0.5940671,0.56765044,0.54953873,0.5000954,0.928366,0.8693974,0.5403044,0.99614894,0.8693974,0.62564045,0.19622867,1.0,0.9039333,0.7615931,0.010884369,0.3191489,0.02577293,0.620617,0.041101694,0.015505363,1.361989,11.390811,0.12906086,60.0,0.039524283,3.099086,-4.0817184,10.466564,28.019184,12.236564,31.1
194,-8.584901,-1.4933172,-0.9996863,-0.2283105,1.3202914,0.4549871,6.604,1.4933172,1.0,6.604,19.1844,60.0,0.5940671,0.56765044,0.556831,0.5000628,0.928366,0.9489788,0.54030544,0.9970795,0.9489788,0.42598978,0.22442457,1.0,0.9039333,0.7615926,0.010884369,0.3191489,0.02577293,0.5830619,0.041101694,0.011254038,2.1978645,13.081228,0.14087917,60.0,0.052125685,3.099086,-3.8857183,9.816564,21.902683,12.040564,29.1
195,-0.2116,-1.5250084,-0.9947498,-0.33670032,1.8751267,2.2657282,7.875,1.5250084,1.0,7.875,8.8209,80.0,0.5983546,0.5625032,0.5833888,0.50006026,0.92159986,-0.02101682,0.5403026,0.9986568,-0.02101682,0.9786993,0.3245284,1.0,0.9095665,0.7615941,0.0,0.19148922,0.060231686,0.8265951,0.094290376,0.0040508,0.4413592,19.291508,0.17580001,80.0,0.11336712,3.1168957,-5.1567183,8.406564,11.539182,13.3115635,50.0
196,-2.3104,-1.4978039,-0.99942845,-0.24509804,2.7073789,1.4280292,7.287,1.4978039,1.0,7.287,16.646399,80.0,0.5946848,0.55475736,0.5609696,0.50017506,0.9274107,0.5370883,0.5403031,0.99746567,0.5370883,0.891262,0.24030526,1.0,0.90475065,0.7615937,0.002728209,0.0,0.03065145,0.71392983,0.048753142,0.009489979,0.7002658,14.043084,0.147096,80.0,0.060073055,3.101648,-4.5687184,9.516563,19.364681,12.723563,33.3
197,-2.3104,-1.4978039,-0.99999994,-0.116144024,2.7073789,1.1715901,7.107,1.4978039,1.0,7.107,74.132095,80.0,0.5946848,0.55475736,0.5290034,0.5002036,0.9274107,0.67942727,0.54030347,0.98873025,0.67942727,0.82478124,0.11562459,1.0,0.90475065,0.7615935,0.002728209,0.0,0.03065145,0.67944044,0.048753142,0.049445894,0.85354084,6.654562,0.08827464,80.0,0.013489434,3.101648,-4.388718,14.046563,76.85038,12.543563,30.3
198,-2.3104,-1.4978039,-0.9999964,-0.1510574,2.7073789,1.4095085,7.274,1.4978039,1.0,7.274,43.824398,80.0,0.5946848,0.55475736,0.5376927,0.5001644,0.9274107,0.54800844,0.5403031,0.99333256,0.54800844,0.8873897,0.14991884,1.0,0.90475065,0.7615937,0.002728209,0.0,0.03065145,0.71143895,0.048753142,0.028380275,0.7094672,8.654952,0.107086085,80.0,0.02281834,3.101648,-4.5557184,12.056563,46.54268,12.710564,34.6
199,-2.1609,-1.4963068,-0.99978113,-0.21929824,0.6729842,0.9835352,6.975,1.4963068,1.0,6.975,20.7936,95.0,0.594479,0.57363707,0.5546059,0.50013745,0.9277296,0.7700897,0.54030377,0.99683464,0.7700897,0.75459224,0.2158491,1.0,0.9044786,0.76159346,0.0025338754,0.46808505,0.029023528,0.6541483,0.046204567,0.012372525,1.0167404,12.564864,0.13739507,95.0,0.04809172,3.1007948,-4.256718,9.996563,23.511883,12.411563,34.9
200,-2.1609,-1.4963068,-0.99972725,-0.2247191,0.6729842,1.211481,7.135,1.4963068,1.0,7.135,19.802498,95.0,0.594479,0.57363707,0.5559445,0.5000776,0.9277296,0.65861857,0.54030335,0.99698544,0.65861857,0.83712316,0.22101131,1.0,0.9044786,0.7615936,0.0025338754,0.46808505,0.029023528,0.6848056,0.046204567,0.011683652,0.825436,12.875457,0.13950345,95.0,0.05049868,3.1007948,-4.4167185,9.886563,22.520779,12.571564,32.9
201,-4.1208997,-1.5143708,-0.9999993,-0.13458951,1.7364178,0.17471188,6.162,1.5143708,1.0,6.162,55.2049,82.5,0.5969349,0.56379133,0.53359663,0.5001503,0.9238754,0.99266607,0.5403098,0.9916036,0.99266607,-0.17295566,0.13378268,0.99999994,0.9077116,0.76159036,0.005081659,0.22340417,0.048665047,0.4983713,0.07665777,0.03629039,-5.723709,7.71141,0.09853885,82.5,0.018114334,3.1109917,-3.4437184,12.866563,57.92318,11.598563,24.1
202,-4.1208997,-1.5143708,-0.99602944,-0.32154343,1.7364178,1.8881938,7.61,1.5143708,1.0,7.61,9.672099,82.5,0.5969349,0.56379133,0.57970035,0.50009495,0.9238754,0.24156812,0.5403027,0.9985272,0.24156812,0.9552152,0.31090185,1.0,0.9077116,0.7615939,0.005081659,0.22340417,0.048665047,0.7758191,0.07665777,0.004642433,0.52960664,18.42308,0.17157717,82.5,0.10339017,3.1109917,-4.8917184,8.546563,12.390381,13.046563,42.3
203,-7.1824,-1.5160375,-0.9990194,-0.2624672,1.7364178,2.234386,7.853,1.5160375,1.0,7.853,14.5161,95.0,0.5971586,0.56379133,0.5652427,0.5001531,0.92351913,0.0009814698,0.5403026,0.99778986,0.0009814698,0.977337,0.25660175,1.0,0.90800464,0.7615941,0.009061272,0.22340417,0.050477266,0.82237977,0.07943511,0.008009297,0.44755024,15.038262,0.15317966,95.0,0.06888903,3.1119215,-5.1347184,9.246563,17.234383,13.289563,48.5
204,-7.1824,-1.5160375,-0.99371755,-0.3472222,1.7364178,2.4922495,8.034,1.5160375,1.0,8.034,8.2944,95.0,0.5971586,0.56379133,0.5859438,0.5000877,0.92351913,-0.17904803,0.5403025,0.998737,-0.17904803,0.9864066,0.33390978,1.0,0.90800464,0.7615941,0.009061272,0.22340417,0.050477266,0.85706085,0.07943511,0.0036848523,0.40124393,19.894367,0.17862624,95.0,0.12056327,3.1119215,-5.3157187,8.316564,11.012682,13.470564,50.0
205,-112.1481,-1.6306846,-1.0,-0.09199632,-0.06679591,0.5607949,5.891,1.6306846,0.0,5.891,118.1569,0.0,0.61145264,0.5804525,0.52298284,0.5005952,0.89895326,0.92407596,0.54031515,0.9820576,0.92407596,-0.5085669,0.09173766,0.99999994,0.926159,0.7615878,0.14550512,0.6382979,0.17513645,0.44644564,0.25797558,0.0800457,-1.7831831,5.271001,0.07359282,0.0,0.008463323,3.171704,-3.172718,16.306564,120.87518,11.327563,22.6
206,-112.1481,-1.6306846,-1.0,-0.0911577,-0.06679591,0.05893218,6.326,1.6306846,0.0,6.326,120.340904,0.0,0.61145264,0.5804525,0.5227737,0.5010022,0.89895326,0.9990836,0.5403077,0.98172694,0.9990836,0.058864053,0.09090603,1.0,0.926159,0.7615915,0.14550512,0.6382979,0.17513645,0.529795,0.25797558,0.08156371,16.968657,5.2229514,0.073055185,0.0,0.008309727,3.171704,-3.6077185,16.406563,123.05919,11.762564,24.4
207,-112.1481,-1.6306846,-1.0,-0.055370986,-0.06679591,0.7146578,5.783,1.6306846,0.0,5.783,326.16357,0.0,0.61145264,0.5804525,0.5138392,0.50109947,0.89895326,0.8774937,0.54031825,0.9507324,0.8774937,-0.61358935,0.055314466,0.99999994,0.926159,0.7615862,0.14550512,0.6382979,0.17513645,0.42575198,0.25797558,0.22462247,-1.3992711,3.172524,0.048127174,0.0,0.0030659463,3.171704,-3.0647182,23.496563,328.88187,11.2195635,22.5
208,-112.1481,-1.6306846,-1.0,-0.06821282,-0.06679591,0.3143285,6.064,1.6306846,0.0,6.064,214.91559,0.0,0.61145264,0.5804525,0.5170466,0.5005928,0.89895326,0.97607493,0.5403114,0.96744466,0.97607493,-0.30436975,0.068107225,0.99999994,0.926159,0.76158965,0.14550512,0.6382979,0.17513645,0.4795938,0.25797558,0.14729863,-3.1813853,3.9083068,0.05754309,0.0,0.0046529896,3.171704,-3.3457184,20.096561,217.63387,11.500564,24.4
209,-112.1481,-1.6306846,-1.0,-0.04330879,-0.06679591,1.3400831,5.344,1.6306846,0.0,5.344,533.14813,0.0,0.61145264,0.5804525,0.5108255,0.50190115,0.89895326,0.59044564,0.5403407,0.91989,0.59044564,-0.8716922,0.043281734,0.9999998,0.926159,0.76157504,0.14550512,0.6382979,0.17513645,0.34163624,0.25797558,0.36848885,-0.7462224,2.481411,0.038747255,0.0,0.0018756513,3.171704,-2.625718,28.526562,535.8664,10.780563,20.0
210,-112.1481,-1.6306846,-1.0,-0.05790388,-0.06679591,0.46249312,5.96,1.6306846,0.0,5.96,298.25293,0.0,0.61145264,0.5804525,0.51447195,0.5007612,0.89895326,0.9482286,0.5403135,0.95491636,0.9482286,-0.432114,0.05783925,0.99999994,0.926159,0.7615885,0.14550512,0.6382979,0.17513645,0.45966655,0.25797558,0.20522295,-2.1621943,3.317648,0.050029315,0.0,0.0033528588,3.171704,-3.2417183,22.706562,300.97122,11.396564,21.7
211,-112.1481,-1.6306846,-1.0,-0.041701417,-0.06679591,1.2546037,5.404,1.6306846,0.0,5.404,575.0404,0.0,0.61145264,0.5804525,0.51042384,0.5016396,0.89895326,0.6377787,0.5403364,0.9136874,0.6377787,-0.84956956,0.04167726,0.9999998,0.926159,0.7615772,0.14550512,0.6382979,0.17513645,0.35313267,0.25797558,0.39760643,-0.7970644,2.3893151,0.037455596,0.0,0.0017390082,3.171704,-2.685718,29.416561,577.75867,10.840564,19.3
212,-112.1481,-1.6306846,-1.0,-0.06238303,-0.06679591,0.6804657,5.807,1.6306846,0.0,5.807,256.9609,0.0,0.61145264,0.5804525,0.51559067,0.50094765,0.89895326,0.8887501,0.5403175,0.96111727,0.8887501,-0.5918221,0.062302228,0.99999994,0.926159,0.76158655,0.14550512,0.6382979,0.17513645,0.4303506,0.25797558,0.17652258,-1.4695818,3.5742846,0.053338215,0.0,0.0038916424,3.171704,-3.0887184,21.466564,259.6792,11.243564,22.4
213,-112.1481,-1.6306846,-1.0,-0.10660981,-0.06679591,0.12874015,6.375,1.6306846,0.0,6.375,87.984406,0.0,0.61145264,0.5804525,0.52662724,0.50061315,0.89895326,0.995788,0.54030716,0.9866291,0.995788,0.12803358,0.10620774,1.0,0.926159,0.7615917,0.14550512,0.6382979,0.17513645,0.5391837,0.25797558,0.05907406,7.767585,6.1082916,0.08265637,0.0,0.01136565,3.171704,-3.6567183,14.816564,90.70269,11.8115635,28.1
214,-112.1481,-1.6306846,-1.0,-0.033840947,-0.06679591,1.2432059,5.412,1.6306846,0.0,5.412,873.20245,0.0,0.61145264,0.5804525,0.5084594,0.5012634,0.89895326,0.64392024,0.54033583,0.8699256,0.64392024,-0.8463675,0.033828035,0.9999998,0.926159,0.7615774,0.14550512,0.6382979,0.17513645,0.3546657,0.25797558,0.6048464,-0.804372,1.9389434,0.030990185,0.0,0.0011452098,3.171704,-2.6937184,34.98656,875.9207,10.848563,23.7
215,-112.1481,-1.6306846,-1.0,-0.10559662,-0.06679591,0.14621875,6.182,1.6306846,0.0,6.182,89.68091,0.0,0.61145264,0.5804525,0.52637464,0.500864,0.89895326,0.99488515,0.5403095,0.9863719,0.99488515,-0.14518555,0.10520586,0.99999994,0.926159,0.7615906,0.14550512,0.6382979,0.17513645,0.5022035,0.25797558,0.06025323,-6.8390684,6.0502405,0.08204602,0.0,0.011150645,3.171704,-3.4637184,14.906564,92.39919,11.618564,25.0
216,-192.93211,-1.733253,-1.0,-0.074019246,0.9504018,0.5650686,5.888,1.733253,0.0,5.888,182.52011,0.0,0.62258154,0.5710739,0.51849633,0.50019896,0.87733305,0.92292523,0.5403153,0.97232914,0.92292523,-0.5117284,0.07388436,0.99999994,0.9394392,0.7615877,0.25051546,0.40425527,0.2866621,0.44587082,0.39863348,0.1247819,-1.7696966,4.2409906,0.061620813,0.0,0.0054788482,3.218802,-3.1697183,18.946564,185.23839,11.324563,23.3
217,-192.93211,-1.733253,-1.0,-0.10319918,0.9504018,0.5091243,6.642,1.733253,0.0,6.642,93.896095,0.0,0.62258154,0.5710739,0.5257769,0.500306,0.87733305,0.9363136,0.54030514,0.98573285,0.9363136,0.46926263,0.10283437,1.0,0.9394392,0.76159275,0.25051546,0.40425527,0.2866621,0.59034294,0.39863348,0.06318303,1.964157,5.9128776,0.080591336,0.0,0.01065007,3.218802,-3.9237185,15.126563,96.61438,12.078564,28.7
218,-192.93211,-1.733253,-1.0,-0.05580357,0.9504018,0.4753148,5.951,1.733253,0.0,5.951,321.1264,0.0,0.62258154,0.5710739,0.5139473,0.500483,0.87733305,0.94533205,0.5403137,0.95148706,0.94533205,-0.44248354,0.055745717,0.99999994,0.9394392,0.7615884,0.25051546,0.40425527,0.2866621,0.4579422,0.39863348,0.22112136,-2.103869,3.197309,0.048453644,0.0,0.0031140386,3.218802,-3.2327185,23.356564,323.8447,11.387564,21.5
