,(PTRATIO_radian_sigmoid-LSTAT_tanh),(LSTAT_square_relu-ZN_tanh),(LSTAT_adde_recip-ZN_negative),(RM_zscore_abs-NOX_tanh_cos),(LSTAT_square_mmnorm-PTRATIO_negative),(NOX_exp_mmnorm-PTRATIO),(RM_tanh_cos-NOX_tanh),(PTRATIO_relu_mmnorm-ZN_recip_recip),(NOX_exp_negative-ZN_tanh),(LSTAT_square_mmnorm-LSTAT_tanh),(RM_adde_adde-DIS),(NOX_exp_relu-NOX_exp_tanh),(NOX_tanh_cos-NOX_exp_mmnorm),(NOX_tanh_sigmoid-LSTAT_recip),(INDUS_square_negative-ZN_recip_relu),(RM_negative_abs-RM_adde_tanh),(PTRATIO_radian_sigmoid-CRIM_radian_sigmoid),(LSTAT_square_adde-NOX_exp),(RM_relu_cos-LSTAT_tanh),(NOX_exp_negative-RM),(LSTAT_recip_tanh-RM_negative),(RM_zscore_recip-RAD),(ZN_recip_relu-RM_relu_cos),(NOX_exp_negative-PTRATIO_zscore),(INDUS_square_mmnorm-TAX),(RM_relu_cos*RM_relu_mmnorm),(PTRATIO_radian_sigmoid*RM_zscore_tanh),(INDUS_square_mmnorm*RM_negative_adde),(NOX_tanh_sigmoid*TAX),(NOX_exp_mmnorm*PTRATIO_radian),(LSTAT_adde_adde*LSTAT_square),(RM_negative_cos*RM_adde),(LSTAT_tanh_negative*LSTAT_radian_cos),(RM_zscore_abs*RM_negative_abs),(RM_zscore_abs*RM_tanh_tanh),(RM_relu_relu*RAD),(LSTAT_adde_recip*LSTAT_radian),(CRIM_radian_sigmoid*RM_tanh_cos),(LSTAT_radian_cos*LSTAT_square_mmnorm),(RM_relu_cos*INDUS_zscore),(PTRATIO_radian_sigmoid*LSTAT_radian_recip),(LSTAT_recip_tanh*RM_relu),(NOX_tanh_cos*PTRATIO_relu_mmnorm),(ZN_recip_recip*LSTAT_recip),(RM_negative_abs*LSTAT_square_adde),(ZN_recip_relu*RM),(ZN_tanh_relu*ZN),(RM_negative_abs*INDUS_square_mmnorm),(RM_zscore_abs*TAX_adde),(LSTAT_square_relu*PTRATIO_zscore),(PTRATIO_relu_mmnorm*NOX),(PTRATIO_zscore_negative*NOX_exp_tanh),(RM_negative_abs*LSTAT_recip_tanh),(NOX_exp_mmnorm*NOX_tanh),(NOX_tanh_mmnorm*LSTAT_square),(LSTAT_square_mmnorm*RM_adde),(RM_tanh_cos*NOX_exp),(RM_adde_tanh*AGE_relu),(RM_negative_abs*LSTAT_square_mmnorm),(RM_tanh_tanh*CRIM_square),(NOX_tanh_adde*CRIM),(LSTAT_recip_tanh*LSTAT_recip),(RM_zscore_abs*LSTAT_adde),(PTRATIO_zscore_negative*RM_relu_mmnorm),(NOX_exp_relu*DIS),(NOX_exp_tanh*PTRATIO_relu),(LSTAT_radian_cos*LSTAT),(LSTAT_tanh_negative*RM_relu),(RM_relu_mmnorm*RM_zscore_recip),(LSTAT_recip_negative*PTRATIO_relu),(RM_adde_tanh*ZN_tanh),(ZN_recip_relu*CRIM_radian),(ZN_recip_relu*RM_zscore_tanh),(ZN_recip_relu*RM_zscore_recip),(LSTAT_square_relu/RM_relu),(INDUS_square_negative/LSTAT_recip_sigmoid),(RM_negative_abs/NOX_tanh),(RM_zscore_abs/DIS),(CRIM_radian_sigmoid/INDUS),(RM_relu_relu/NOX_exp_tanh),(RM_negative_cos/DIS),(RM_zscore_tanh/RM_negative),(PTRATIO_radian_sigmoid/RM),(NOX_tanh_mmnorm/LSTAT_tanh),(PTRATIO_radian_sigmoid/DIS_recip),(NOX_tanh_cos/RAD),(ZN_tanh_relu/LSTAT_radian),(RM_tanh_cos/LSTAT_recip_tanh),(ZN_tanh_relu/PTRATIO_negative),(PTRATIO_zscore_negative/RM_tanh_cos),(LSTAT_square_recip/DIS_recip),(NOX_exp_mmnorm/INDUS),(LSTAT_radian_cos/LSTAT_adde_adde),(LSTAT_recip_sigmoid/AGE_relu),(LSTAT_square_relu/INDUS),(RM_adde_adde/RM_zscore),(NOX_tanh_cos/TAX),LSTAT_adde_recip_degree,PTRATIO_zscore_negative_degree,RM_negative_abs_degree,NOX_tanh_cos_degree,RM_tanh_tanh_degree,LSTAT_tanh_negative_degree,RM_relu_relu_square,LSTAT_recip_tanh_square,NOX_exp_relu_square,RM_relu_cos_square,NOX_tanh_cos_square,PTRATIO_relu_mmnorm_square,LSTAT_recip_sigmoid_recip,NOX_tanh_cos_recip,RM_relu_mmnorm_recip,RM_zscore_recip_recip,RM_adde_tanh_recip,NOX_tanh_sigmoid_recip,RM_negative_abs_sigmoid,LSTAT_recip_sigmoid_sigmoid,NOX_tanh_sigmoid_sigmoid,MEDV
295,-0.43062985,39.3129,0.11125597,-0.35624826,16.025244,-15.914708,0.12915024,0.36170208,-1.5480561,-0.9747483,6.154164,0.63459194,0.83136785,0.4418751,-193.7664,5.678,0.06879872,40.483124,-0.07692498,-8.226056,6.836151,-2.2155976,-0.92306787,-0.4127096,-288.7484,0.55129385,0.28939745,-0.9962649,173.7944,0.023818048,460.21893,8.673407,-0.99401116,3.7424293,0.42680553,26.712,0.01217498,0.27045736,0.025093513,0.374856,5.202886,1.056132,0.3315578,0.0,280.68423,0.0,0.0,1.6801844,163.48235,-44.633766,0.15806381,1.0370984,1.056132,0.03506825,5.1792116,0.23720463,0.8364224,31.1,0.1685829,0.012736619,0.4046987,0.025223436,5.037138,0.6780754,9.227034,14.615427,6.2324944,-6.6779523,1.065718,-2.551834,0.0,0.0,0.0,0.0,5.886927,-358.96756,16.242062,0.0940225,0.03596008,7.3106313,0.15486677,-0.07611304,0.08525951,0.13174425,3.3936312,0.22916499,0.0,3.4163878,-0.0,2.101307,0.15161435,0.0061273063,0.0849112,0.01735653,2.8242025,21.617258,0.0031718337,6.3744974,65.05056,382.6212,52.520744,43.63605,-57.29537,44.595684,0.02501172,2.3964777,0.8520543,0.84026545,0.1308284,1.8525789,1.0909171,0.59724087,0.5604117,1.0,1.6628844,0.99874336,0.6317631,0.6459685,28.6
296,-0.43063623,54.6121,0.09892878,-0.5400295,16.03588,-15.914708,0.12915108,0.36170208,-1.5480561,-0.96412086,6.025163,0.63459194,0.83136785,0.46604675,-193.7664,5.549,0.06912857,55.782322,-0.035120368,-8.097055,6.683498,-1.3448775,-0.96487886,-0.4127096,-288.7484,0.5524157,0.20484407,-0.9638084,173.7944,0.023818048,700.4856,8.941804,-0.99169284,2.4665527,0.28683892,26.196,0.012759818,0.27027956,0.035580337,0.39183536,4.4143567,0.8808278,0.3315578,0.0,375.45663,0.0,0.0,1.647728,109.869995,-62.00366,0.15806381,1.0370984,0.8808278,0.03506825,7.194779,0.33249483,0.8364237,51.0,0.23496735,0.0021978328,0.16811334,0.018200008,3.807087,0.6500125,9.227034,14.615427,7.3286157,-6.5489945,1.5201198,-2.165088,0.0,0.0,0.0,0.0,8.338999,-363.00937,15.92831,0.063188784,0.03593638,7.1694107,0.16188155,-0.05493627,0.086938925,0.13174342,3.3936312,0.22916499,0.0,4.0172014,-0.0,2.1013036,0.10914065,0.0061273063,0.07731561,0.010466235,3.9232829,31.82314,0.0031718337,5.6682014,65.05056,375.23004,52.520744,43.636032,-57.29573,42.889397,0.018089728,2.3964777,0.93099123,0.84026545,0.1308284,1.8734382,1.0909171,0.5725234,0.37663046,1.0,1.6628844,0.99857044,0.6303638,0.6459685,27.1
297,-0.430637,250.90561,0.0538843,-0.21197474,16.172314,-15.914708,0.12916335,0.36170208,-1.5480561,-0.8276862,4.9065633,0.63459194,0.83136785,0.5382334,-193.7664,4.79,0.06874764,252.07584,-0.119170725,-7.338056,5.8530474,-5.419073,-0.8808293,-0.4127096,-288.7484,0.3761963,-0.34579307,-0.77284414,173.7944,0.023818048,5338.4087,7.4943438,-0.96202767,4.0801272,0.5366786,23.16,0.014896861,0.2704915,0.16577064,0.357703,2.059476,0.36504546,0.3315578,0.0,1468.4823,0.0,0.0,1.4567636,205.56956,-284.8648,0.15806381,1.0370984,0.36504546,0.03506825,33.055138,1.4660943,0.8364427,57.999996,0.9976969,0.015147541,0.4413444,0.0039802757,13.077746,0.48489892,9.783715,14.615427,15.238519,-5.79,-0.6060768,-1.010101,0.0,0.0,-0.0,-0.0,43.3343,-375.67822,14.08229,0.11150082,0.035963748,6.3385077,0.13937172,0.10489348,0.09833558,0.13174331,3.5983741,0.22916499,0.0,8.570005,-0.0,2.101256,0.025188755,0.0061273063,0.045215372,0.008892717,18.024828,-15.931317,0.0031718337,3.087343,65.05056,331.74255,52.520744,43.635677,-57.295776,33.5241,0.0039749965,2.3964777,0.7758602,0.84026545,0.1308284,1.9388202,1.0909171,0.42709333,-0.7046852,1.0000001,1.6628844,0.99695134,0.6261599,0.6459685,20.3
298,-0.43568313,23.700897,70.130066,-0.8426835,14.815088,-14.77585,0.16035849,-69.76596,-2.4918246,-0.9848153,3.953764,0.5881647,0.9045337,0.39265355,-75.0176,5.345,0.06393838,25.927353,-0.0018135309,-7.8368244,6.543535,6.6278944,69.00191,0.19835675,-357.99374,0.5324166,0.048403744,-0.02265709,212.60217,0.006238129,257.05145,9.045972,-0.9961442,0.54567057,0.06549695,31.724998,0.0112824775,0.27030617,0.015031596,-1.2956439,6.5045176,1.2597063,0.21735145,14.084508,173.97469,444.15,70.0,0.039638933,31.021807,-41.748997,0.093617015,1.5273492,1.2597063,0.009175728,0.9521553,0.13674974,0.806044,20.1,0.095735416,0.00318415,0.2003316,0.039946735,0.6611929,0.90160257,11.677705,13.374167,4.9513135,-6.3443885,6.2027307,-2.9778674,1.0,0.07899709,6.0052094,813.95264,3.8929706,-9.120707,16.69961,0.010986496,0.22334023,7.021446,0.12750582,-0.0135206785,0.08892364,0.03855111,4.416605,0.18573672,11.528326,2.7214684,-0.067567565,3.1281843,0.31690344,0.010781203,0.095731914,0.027369792,11.027186,136.99478,0.0025940882,7.4523516,96.840256,363.5417,53.20965,43.635983,-57.290253,40.25902,0.03941625,2.2255406,0.9961838,0.86245316,0.054775905,1.8177428,1.0767931,0.5334354,0.08600009,1.0,1.6838963,0.9982476,0.6341664,0.6442505,22.5
299,-0.4356268,21.467598,70.13408,0.14887899,14.813537,-14.77585,0.16035461,-69.76596,-2.4918246,-0.98631126,4.649763,0.5881647,0.9045337,0.38289034,-75.0176,6.041,0.06397784,23.694054,-0.27350742,-8.5328245,7.248895,-4.0719795,69.27366,0.19835675,-357.99374,0.48431933,0.44702822,-0.027005192,212.60217,0.006238129,228.64293,7.088555,-0.9964278,7.587118,0.82066464,35.204998,0.01109218,0.2702829,0.013489758,-0.94287866,6.820138,1.4637903,0.21735145,14.767933,177.33377,492.87,70.0,0.043987032,388.69653,-37.974316,0.093617015,1.5273492,1.4637903,0.009175728,0.8660674,0.13210213,0.8060382,10.0,0.09530734,0.0023552068,0.17229262,0.043859757,8.036765,1.1270034,11.677705,13.374167,4.7237887,-7.0399246,0.61879873,-3.122363,1.0,0.06794043,55.460545,64.961426,3.1909668,-9.080842,18.531435,0.13765842,0.22332262,7.791648,0.092789784,-0.11252571,0.08013357,0.038553283,4.416605,0.18573672,12.087718,2.5989225,-0.067567565,3.1282067,0.34840393,0.010781203,0.09792893,0.055254787,10.030178,11.5794325,0.0025940882,7.6821685,96.840256,403.41956,53.20965,43.636093,-57.287025,49.57568,0.043220427,2.2255406,0.5275696,0.86245316,0.054775905,1.8097979,1.0767931,0.66679436,1.0775626,1.0,1.6838963,0.99912554,0.6347265,0.6442505,29.0
300,-0.43576884,35.844902,70.113785,-0.09331304,14.823529,-14.77585,0.16035515,-69.76596,-2.4918246,-0.9764602,4.479763,0.5881647,0.9045337,0.42911616,-75.0176,5.871,0.064027786,38.071358,-0.1678347,-8.362824,7.03427,-3.8029265,69.16785,0.19835675,-357.99374,0.52777,0.38555962,-0.025943154,212.60217,0.006238129,423.95822,7.9797645,-0.99438286,5.739831,0.6362125,34.355,0.012054857,0.2702562,0.0233972,-1.0802393,5.3257747,1.1218296,0.21735145,11.532125,271.83862,480.97,70.0,0.042924996,301.33344,-62.274567,0.093617015,1.5273492,1.1218296,0.009175728,1.4202751,0.2256273,0.806039,47.4,0.16166855,0.00148586,0.13684885,0.026897894,7.341472,1.0719485,11.677705,13.374167,6.0359683,-6.8709264,0.7592092,-2.4382207,1.0,0.053963836,47.834442,83.79515,5.3623786,-9.273078,18.084007,0.106718436,0.22330031,7.6035237,0.1063076,-0.09945411,0.08211622,0.038547806,4.416605,0.18573672,9.439173,3.3092632,-0.067567565,3.1282036,0.21245272,0.010781203,0.08641967,0.011415469,16.448616,14.733058,0.0025940882,6.5195646,96.840256,393.67926,53.20965,43.636074,-57.295166,47.21064,0.026657164,2.2255406,0.69248134,0.86245316,0.054775905,1.8481102,1.0767931,0.634221,0.83537054,1.0,1.6838963,0.9989636,0.6320667,0.6442505,24.8
301,-0.4302091,89.25,34.081844,-0.48294345,16.160648,-16.021427,0.13248008,-33.62766,-2.5418763,-0.9393512,6.5348635,0.6294411,0.8394129,0.49530315,-71.088104,5.59,0.06963658,91.42641,-0.046699584,-8.131876,6.694876,-4.701371,33.0467,-0.45276606,-328.95206,0.55327594,0.2333444,-0.18559232,197.58632,0.02207872,1348.0249,8.873589,-0.9862856,2.866927,0.3313248,46.13,0.013570343,0.27023613,0.059817016,-0.7019839,3.4364855,0.69113344,0.3418031,3.5789473,612.661,224.06,34.0,0.31589422,144.31139,-98.29219,0.16122341,0.99374235,0.69113344,0.032043867,10.992477,0.5645359,0.83308417,40.4,0.39967546,0.0009527805,0.11057041,0.011039588,5.3154655,0.6320971,8.467522,14.690206,9.369714,-6.59,1.3340768,-1.6947368,1.0,0.020988978,13.923897,78.15337,13.694992,-70.470634,16.158876,0.07921809,0.08212715,7.2224317,0.1735893,-0.062143605,0.08646296,0.1218003,3.1291208,0.13114078,6.0311346,5.1518464,-0.0621118,2.0157301,0.060849864,0.01290189,0.06603163,0.013027018,14.819376,27.644604,0.0027902294,4.689348,62.40141,377.57916,52.596687,43.63604,-57.295776,43.4281,0.010998993,2.3773823,0.9087817,0.84269726,0.13863741,1.9000875,1.0893419,0.5803794,0.43504202,1.0,1.665095,0.9986279,0.62861776,0.6457858,22.0
302,-0.43020904,74.1689,34.08781,-0.6182864,16.150167,-16.021427,0.13248074,-33.62766,-2.5418763,-0.9498334,6.439863,0.6294411,0.8394129,0.48522606,-71.088104,5.495,0.0693866,76.34531,-0.02234888,-8.036876,6.6098313,-3.6633193,33.02235,-0.45276606,-328.95206,0.5496126,0.16583033,-0.18103845,197.58632,0.02207872,1060.3749,9.007375,-0.9885729,1.9465452,0.22824848,45.465,0.013287346,0.27037153,0.049593277,-0.71991503,3.7654688,0.7458305,0.3418031,3.9215686,505.87726,220.83,34.0,0.31134033,99.41565,-81.86721,0.16122341,0.99374235,0.7458305,0.032043867,9.155595,0.46219838,0.8330852,18.4,0.32583162,0.006538937,0.2896651,0.013244693,3.413057,0.61227226,8.467522,14.690206,8.570928,-6.4949994,1.875804,-1.8569782,1.0,0.054985553,9.895264,113.44714,11.573349,-70.13593,15.925932,0.05457309,0.08216819,7.1183143,0.17802338,-0.04480942,0.08772762,0.12180031,3.1291208,0.13114078,6.60851,4.7052093,-0.0621118,2.0157278,0.07305814,0.01290189,0.07007893,0.0287393,12.343004,39.811817,0.0027902294,5.0311165,62.40141,372.13605,52.596687,43.63602,-57.295773,42.185024,0.01318627,2.3773823,0.9558016,0.84269726,0.13863741,1.891063,1.0893419,0.56217664,0.29969904,1.0,1.665095,0.9984913,0.6292039,0.6457858,26.4
303,-0.430089,22.619602,34.131954,0.0755223,16.114338,-16.021427,0.13247836,-33.62766,-2.5418763,-0.98554313,6.9268627,0.6294411,0.8394129,0.394805,-71.088104,5.982,0.069354594,24.796007,-0.23427457,-8.523876,7.1849055,-5.9934654,33.234394,-0.45276606,-328.95206,0.50184625,0.43238813,-0.20438299,197.58632,0.02207872,243.20074,7.426587,-0.996285,6.936671,0.756649,48.874,0.011192907,0.27038762,0.014285217,-0.5637705,6.7174096,1.4166886,0.3418031,6.995885,183.8911,237.388,34.0,0.33468488,329.5647,-25.724348,0.16122341,0.99374235,1.4166886,0.032043867,2.8768747,0.13907062,0.83308154,17.7,0.10009927,0.007615935,0.31261072,0.041750174,7.529082,0.71390027,8.467522,14.690206,4.842527,-6.981161,0.65977293,-3.3127573,1.0,0.059341192,25.801037,34.22218,3.382928,-67.278824,17.120071,0.18091078,0.082173444,7.652051,0.13941135,-0.1086872,0.08160855,0.12181494,3.1291208,0.13114078,11.789254,2.6628299,-0.0621118,2.0157368,0.23250605,0.01290189,0.0967706,0.031144612,3.878424,12.499714,0.0027902294,7.560523,62.40141,400.0391,52.596687,43.63609,-57.288895,48.74832,0.041170783,2.3773823,0.58615154,0.84269726,0.13863741,1.8140272,1.0893419,0.6554895,0.99350774,1.0,1.665095,0.99907243,0.6344277,0.6457858,33.1
304,-0.4203959,47.0249,33.103645,0.45054042,18.4313,-18.254751,0.10048926,-32.38298,-2.6031973,-0.9686982,8.650564,0.6810489,0.75958216,0.4639145,-37.7524,6.236,0.07936156,49.13998,-0.42060685,-8.839197,7.379307,-6.2621946,32.42061,-1.5775204,-221.9941,0.40798292,0.5073346,-0.026666015,135.02365,0.046645276,593.90295,5.7674236,-0.9926924,9.807467,1.0322423,50.652,0.012536048,0.27028158,0.031071203,-0.7571935,4.792029,1.0369684,0.5582999,4.7619047,367.17764,238.788,33.0,0.04271078,304.57672,-1.233132,0.29123402,0.023677941,1.0369684,0.06388243,10.437445,0.31156772,0.8662126,41.1,0.22648586,0.0023164044,0.17416897,0.0206792,13.0770035,0.018080615,6.4480596,16.967531,6.8793716,-7.235986,0.51953137,-2.6551228,1.0,0.03176412,28.8854,24.34757,6.63694,-8.86621,16.452414,0.3369894,0.22946817,7.8468933,0.14405552,-0.12096672,0.080099806,0.21733445,2.3311598,0.12926157,8.26779,3.7702537,-0.054347828,0.047523193,0.08374822,0.066627875,0.08027245,0.0130416695,22.02977,9.349883,0.004075815,5.938444,1.4711797,414.59225,51.84299,43.6361,-57.295666,52.359695,0.020536853,2.5702417,0.33569422,0.818719,0.38071516,1.8656278,1.1051788,0.7041579,1.3553714,1.0,1.6441563,0.9992804,0.63088435,0.6475334,36.1
305,-0.42039776,78.7449,33.08585,-0.43274778,18.453346,-18.254751,0.100491405,-32.38298,-2.6031973,-0.9466528,8.682564,0.6810489,0.75958216,0.4962326,-37.7524,5.616,0.07936311,80.85999,-0.054873466,-8.219197,6.7275167,-4.881729,32.054874,-1.5775204,-221.9941,0.55324036,0.25495595,-0.023006441,135.02365,0.046645276,1145.6603,8.822077,-0.9878787,3.1233022,0.35953504,46.312,0.013380334,0.27028182,0.05270049,-1.2351648,3.7187858,0.737792,0.5582999,3.6954086,545.5765,218.328,33.0,0.03905121,106.08571,-2.0476046,0.29123402,0.023677941,0.737792,0.06388243,17.331282,0.4979571,0.86621606,58.1,0.35294458,0.0022862586,0.17303206,0.012487829,5.4989576,0.01503028,5.402775,16.967531,8.821757,-6.6159997,1.2399535,-2.06047,1.0,0.031556774,14.51607,69.90294,12.053341,-9.001333,15.042726,0.14008403,0.22946745,7.1745505,0.28045297,-0.06648744,0.08760613,0.21733405,1.9532593,0.12926157,6.4161005,4.8450785,-0.054347828,0.047523003,0.042259753,0.066627875,0.068762355,0.009087199,36.58023,25.530596,0.004075815,4.9188175,1.4711797,379.06888,51.84299,43.63604,-57.295773,43.771458,0.01243589,2.5702417,0.89326406,0.818719,0.38071516,1.8940604,1.1051788,0.5853612,0.47208315,1.0,1.6441563,0.99866307,0.62900865,0.6475334,28.4
306,-0.420393,40.860897,33.108833,0.7126777,18.427015,-18.254751,0.10048902,-32.38298,-2.6031973,-0.97297966,9.757363,0.6810489,0.75958216,0.45365518,-37.7524,6.42,0.07927477,42.97598,-0.57950854,-9.023197,7.5733404,-6.3817654,32.579514,-1.5775204,-221.9941,0.31091353,0.53570426,-0.027752083,135.02365,0.046645276,498.41943,4.2630115,-0.99362624,12.001914,1.2318847,51.940002,0.0122898705,0.27032837,0.026843464,-0.54952455,5.1327295,1.1377859,0.5582999,5.100464,330.7775,244.86,33.0,0.04379685,363.48376,-1.0748594,0.29123402,0.023677941,1.1377859,0.06388243,9.097797,0.273891,0.86621225,71.9,0.2004552,0.0042873933,0.2369519,0.023700219,14.862125,0.018985875,4.9686294,16.967531,6.4287925,-7.4199643,0.45713118,-2.843895,1.0,0.04321418,30.500645,20.401745,5.64163,-8.824222,16.870771,0.5219117,0.22950798,8.046428,0.13567585,-0.12456361,0.078113504,0.21733508,1.7963032,0.12926157,8.855608,3.5235522,-0.054347828,0.047523215,0.07403568,0.066627875,0.083452374,0.007490447,19.202246,7.948374,0.004075815,6.235744,1.4711797,425.13467,51.84299,43.636112,-57.295498,55.0564,0.023513282,2.5702417,0.17680898,0.818719,0.38071516,1.8567926,1.1051788,0.7394137,1.6175086,1.0,1.6441563,0.9994012,0.6314781,0.6475334,33.4
307,-0.42039722,55.700905,33.097576,-0.10080266,18.43733,-18.254751,0.10049027,-32.38298,-2.6031973,-0.9626692,9.102863,0.6810489,0.75958216,0.47541255,-37.7524,5.849,0.07938695,57.815987,-0.15584725,-8.452197,6.9810266,-5.756263,32.15585,-1.5775204,-221.9941,0.53182065,0.3861789,-0.02438173,135.02365,0.046645276,735.2159,8.0762415,-0.9913758,5.5067897,0.6123424,47.943,0.012823935,0.27026838,0.037008278,-1.1032037,4.4101934,0.904252,0.5582999,4.3824697,406.962,226.017,33.0,0.0404265,180.67986,-1.4559053,0.29123402,0.023677941,0.904252,0.06388243,12.323036,0.35714853,0.8662142,70.3,0.25567454,0.0018525468,0.15575728,0.017533448,8.239908,0.016176613,5.102496,16.967531,7.4650645,-6.8489957,0.7835616,-2.443559,1.0,0.028406283,21.98733,41.04333,8.278713,-8.913784,15.572495,0.2526246,0.22945653,7.427221,0.26523146,-0.097281754,0.08462581,0.21733417,1.8446999,0.12926157,7.609001,4.0923805,-0.054347828,0.047523104,0.05613138,0.066627875,0.076456375,0.007583952,26.009588,15.280014,0.004075815,5.5907693,1.4711797,392.41876,51.84299,43.63607,-57.295742,46.908802,0.017431093,2.5702417,0.71259284,0.818719,0.38071516,1.8756382,1.1051788,0.63000566,0.8040283,1.0,1.6441563,0.99894065,0.63021797,0.6475334,28.2
308,-0.42017,20.611599,0.13777365,-0.3803368,18.412245,-18.12461,0.04429528,0.6170212,-1.7228848,-0.9875262,8.754064,0.7846753,0.60410017,0.40125686,-98.009995,5.635,0.07745111,21.606995,-0.061023355,-8.357885,6.8517704,-1.9966011,-0.93874884,-1.6972078,-303.87286,0.5529247,0.2674573,-0.49792123,188.94244,0.08843838,205.63292,8.780382,-0.9966352,3.3118718,0.38015035,26.54,0.010916901,0.27131483,0.012207599,-0.16940439,7.314705,1.4382688,0.5426631,0.0,154.79376,0.0,0.0,0.84348863,153.09897,-0.52924263,0.33565956,0.02409034,1.4382688,0.13659535,7.938834,0.11454052,0.9308836,82.5,0.081252374,0.18508933,1.5845815,0.047746688,3.622984,0.0151237575,5.7156706,17.263054,4.525755,-6.6334887,1.1800054,-4.052863,0.0,0.0,0.0,0.0,3.1064956,-176.64406,13.376749,0.1504602,0.05072233,7.071982,0.28296873,-0.06954782,0.08735526,0.3852512,1.9228302,0.21987213,0.0,2.492528,-0.0,0.047523014,0.16095306,0.027817007,0.09992041,0.0067253886,2.0819798,24.184156,0.0028930544,7.893848,1.4711797,380.1575,50.39098,43.636047,-57.282722,44.023228,0.046989217,2.968332,0.88124937,0.7735001,0.38071516,1.8023065,1.1370245,0.5890017,0.4991517,1.0,1.6089556,0.99868816,0.6352588,0.65056443,22.8
309,-0.42039782,99.4009,0.078812875,-0.43409142,18.467009,-18.12461,0.044303328,0.6170212,-1.7228848,-0.9329908,8.306064,0.7846753,0.60410017,0.52122027,-98.009995,4.972,0.078077674,100.3963,-0.048028648,-7.694885,6.071966,-6.2451878,-0.95197135,-1.6972078,-303.87286,0.43977827,-0.24233639,-0.4136359,188.94244,0.08843838,1531.4264,8.2729,-0.98489857,2.6599116,0.33920944,23.888,0.013714175,0.27098033,0.06599725,-0.17179048,3.3308685,0.59699637,0.5426631,0.0,609.8558,0.0,0.0,0.7592033,136.61143,-2.5523102,0.33565956,0.02409034,0.59699637,0.13659535,38.28559,0.58232874,0.9308975,76.69999,0.40017888,0.092975035,1.1230736,0.01002667,5.6513243,0.011861866,5.34525,17.263054,9.819439,-5.972,-1.0372,-1.8455366,0.0,0.0,-0.0,-0.0,16.644491,-186.66643,12.040082,0.14356071,0.05065904,6.3653164,0.3068401,0.07001141,0.097053275,0.38516343,1.7982159,0.21987213,0.0,5.4049754,-0.0,0.047522306,0.031211993,0.027817007,0.0639272,0.006845557,10.040496,-25.614365,0.0028930544,4.515645,1.4711797,342.17038,50.39098,43.63582,-57.295776,35.664787,0.009993182,2.968332,0.90624946,0.7735001,0.38071516,1.9045652,1.1370245,0.46196586,-0.4453971,1.0000001,1.6089556,0.9974573,0.62832886,0.65056443,20.3
310,-0.42039782,159.7696,0.06511145,0.9891426,18.508968,-18.12461,0.044373065,0.6170212,-1.7228848,-0.891031,7.8901634,0.7846753,0.60410017,0.5424073,-98.009995,3.9730005,0.068104744,160.765,-0.742329,-6.6958847,5.0519495,-4.535151,-0.25767103,-1.6972078,-303.87286,0.06971287,-0.5526332,-0.2866359,188.94244,0.08843838,2888.0857,1.9818205,-0.9757642,9.292703,1.4230634,19.892,0.014364213,0.2764045,0.10632802,-0.0464987,2.627275,0.39261472,0.5426631,0.0,808.05225,0.0,0.0,0.6322033,573.1434,-4.102393,0.33565956,0.02409034,0.39261472,0.13659535,61.53741,0.83811104,0.93101764,37.799984,0.54190266,5.2895665,8.471201,0.0062459866,28.698963,0.006946891,4.340636,17.263054,12.33366,-4.973,-0.14478508,-1.4556961,0.0,0.0,-0.0,-0.0,32.12741,-188.56482,10.02601,0.7416969,0.05166641,5.3005223,0.10227476,0.1917293,0.116549805,0.38516343,1.4602497,0.21987213,0.0,6.844686,-0.0,0.047516175,0.015768956,0.027817007,0.053979516,0.013750481,16.138346,-5.570689,0.0028930544,3.730611,1.4711797,284.9319,50.39098,43.633823,-57.295776,24.73073,0.0062329876,2.968332,0.06639436,0.7735001,0.38071516,1.9239346,1.1370245,0.2705499,-1.868631,1.0000005,1.6089556,0.9931252,0.62709355,0.65056443,16.1
311,-0.420385,35.7604,0.11496523,-0.6477904,18.422775,-18.12461,0.044300526,0.6170212,-1.7228848,-0.97721183,8.918264,0.7846753,0.60410017,0.4542971,-98.009995,5.122,0.07615346,36.755795,-0.012949407,-7.844885,6.287683,-8.31596,-0.9870378,-1.6972078,-303.87286,0.48434645,-0.13194014,-0.432705,188.94244,0.08843838,408.2609,8.725693,-0.9945456,1.4184562,0.17645904,24.488,0.011999001,0.2720186,0.022651391,-0.1781185,5.553304,1.0143087,0.5426631,0.0,235.56648,0.0,0.0,0.7782724,71.06607,-0.91821736,0.33565956,0.02409034,1.0143087,0.13659535,13.773598,0.20134032,0.93089265,52.799995,0.13943055,0.47580186,2.5406082,0.027706115,2.015376,0.012599853,4.5489326,17.263054,5.9474587,-6.1219215,-2.1178722,-3.076923,0.0,0.0,-0.0,-0.0,5.8412933,-180.92743,12.342496,0.08775449,0.05085341,6.5251956,0.37383547,0.037183784,0.094675295,0.38516837,1.5303236,0.21987213,0.0,3.2611182,-0.0,0.047522552,0.07383307,0.027817007,0.087115385,0.010259639,3.6121616,-49.8863,0.0028930544,6.5870223,1.4711797,350.76477,50.39098,43.6359,-57.295044,37.478886,0.027450714,2.968332,0.9742436,0.7735001,0.38071516,1.84601,1.1370245,0.4907071,-0.23169817,1.0000001,1.6089556,0.9978108,0.63220984,0.65056443,22.1
