,(a23/a27),(a19/a27),(a05/a27),(a08/a27),(a24/a27),a01_sigmoid,(a08+a09),(a01+a08),(a14+a29),(a32+a34),(a04+a14),(a08+a18),(a16+a31),(a11+a29),(a06+a27),(a03+a30),(a19+a34),(a13+a22),(a13+a14),(a13+a18),(a04+a10),(a06+a09),(a06+a14),(a08+a21),(a33+a34),(a01+a05),(a15+a25),(a04+a11),(a16+a32),(a20-a21),(a16-a30),(a11-a25),(a18-a29),(a01-a33),(a23-a33),(a08-a14),(a16-a19),(a23-a34),(a04-a27),(a16-a21),(a07-a21),(a05-a17),(a13-a25),(a07-a31),(a21-a30),(a03-a26),(a01-a23),(a05-a24),(a11-a22),(a11-a21),(a10-a22),(a06-a12),(a12*a27),(a23*a25),(a17*a28),(a06*a27),(a20*a26),(a15*a27),(a03*a15),(a01*a17),(a04*a19),(a27*a33),(a17*a21),(a12*a25),(a19*a28),(a19*a27),(a03*a28),(a17*a23),(a12*a32),(a24*a33),(a18*a21),(a16*a27),(a14*a26),(a13*a16),(a12*a20),a15_degree,a08_degree,a21_degree,a22_degree,a03_degree,a34_degree,a24_mmnorm,a13_mmnorm,a21_mmnorm,a06_mmnorm,a28_mmnorm,a19_mmnorm,a15_relu,a03_relu,a06_relu,a14_relu,a31_relu,a21_relu,a01_sin,a27_sin,a06_sin,a25_sin,a21_sin,class
103,1.0487989,1.1113263,0.7130968,-0.20544413,-0.4443819,0.7310586,0.78784,0.81758,0.56709,-0.7343,-0.36813998,-0.39458,0.577,1.7343099,0.76102996,0.71976,0.57105,0.56378007,0.58824,0.62327003,-0.036349997,0.84336,-0.37409002,0.81758,0.27958,1.63318,2.0,0.79908,-0.63251996,-1.21018,-0.076670006,-0.07997,-1.02644,0.30469,0.23595,0.06477,-1.30073,1.34699,-1.00888,-1.3139501,-0.03635001,-0.35955,-0.16456997,0.072699964,1.23728,1.14937,0.06874001,1.02776,1.19168,-0.07997,0.35625,-0.115660004,-0.009980333,0.93126,-0.3133552,-0.11267832,0.04042392,0.88793,0.95704,0.99273,-0.11935104,0.6173866,0.99273,-0.01124,-0.3114771,0.87619156,-0.30208966,0.92448974,0.0035807267,-0.2743554,-0.21216,-0.27876562,0.047542054,-0.26228327,0.002362423,57.295776,-10.451896,57.295776,-15.564397,54.83435,-23.819572,0.30271,0.917715,1.0,0.43655,0.342175,0.99338996,1.0,0.95704,-0.0,-0.0,0.89095,1.0,0.841471,0.7757672,-0.12655969,0.841471,0.841471,0.0
104,0.0,0.45076,0.0,-1.0,0.0,0.7310586,-0.69317997,0.0,-0.78787,-0.70076,-1.16666,-1.3598499,0.16288,0.70454997,1.0,-0.20075998,0.45076,0.34848,-0.5,-0.011370003,0.64014995,0.30682,-0.84848,-1.0,0.0,1.0,0.24242,0.32575998,-0.70076,-0.80682,0.48485,0.40151995,-0.42046,1.0,0.0,-0.15152001,-0.45076,0.0,-1.31818,0.0,0.68182,-0.59091,0.10605998,0.51894,0.48485,0.10606001,1.0,0.0,0.64394,0.64394,0.95833,-0.06439,0.06439,0.0,-0.14101477,0.0,-0.14363816,0.0,0.0,0.59091,-0.14342281,0.0,0.0,0.015609425,-0.10756937,0.45076,-0.06779524,0.0,-0.045121938,0.0,-0.0,0.0,-0.15105489,0.0,-0.05195114,0.0,-57.295776,0.0,0.0,16.277159,0.0,0.5,0.67424,0.5,0.5,0.38068,0.72538,0.0,0.28409,0.0,-0.0,0.16288,0.0,0.841471,0.841471,0.0,0.24005257,0.0,1.0
105,1.0,1.0,1.0,-0.87052,-0.26571,0.7310586,0.030309975,0.12948,0.87507,-0.85479,-0.61804,-1.04733,0.84983003,2.0,0.96308,0.57559,0.55261004,0.76548,0.87507,0.82319,0.17631,0.86390996,-0.16185,0.12948,0.55261004,2.0,2.0,0.50689,-0.55757,-1.20491,0.21914,0.0,-1.17681,0.0,0.0,-0.74559,-1.15017,1.44739,-1.49311,-1.15017,-0.011020005,0.0,0.0,-0.011020005,1.36931,1.24342,0.0,1.26571,1.23452,0.0,0.90394,0.064119995,-0.10104,1.0,-0.33304,-0.03692,0.061169732,1.0,0.9449,1.0,-0.49311,1.0,1.0,-0.10104,-0.33304,1.0,-0.3146895,1.0,0.041163698,-0.26571,-0.17681,-0.15017,0.037294105,-0.15017,0.020704105,57.295776,-49.877117,57.295776,-13.437006,54.13878,-25.633556,0.367145,1.0,1.0,0.48154,0.33348,1.0,1.0,0.9449,-0.0,-0.0,1.0,1.0,0.841471,0.841471,-0.036911614,0.841471,0.841471,0.0
106,0.0,0.56098,0.0,0.0,0.0,0.7310586,0.0,1.0,0.0,0.0,0.0,-0.71951,0.0,0.62195,1.0,0.0,0.56098,0.0,0.0,-0.71951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.62195,0.0,-1.0,0.0,0.62195,-0.71951,1.0,0.0,0.0,-0.56098,0.0,-1.0,0.0,0.0,-0.36585,0.0,0.0,0.0,0.0,1.0,0.0,0.62195,0.62195,0.0,-1.0,1.0,0.0,0.040155698,0.0,-0.0,0.0,0.0,0.36585,0.0,0.0,0.0,0.0,0.061573166,0.56098,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.55488,0.78049004,0.0,0.0,0.0,0.0,0.0,0.0,0.841471,0.841471,0.0,0.0,0.0,1.0
107,1.0029345,1.1223924,0.9600704,-0.18761346,-0.06716222,0.7310586,0.8263,0.83569,0.9726,-0.53534997,0.03492,-0.29408,0.59405,1.9077799,0.76266,0.82868004,0.70504,0.85296,0.88187,0.72244,-0.05731,0.87748003,-0.08347,0.73445004,0.48792002,1.8408201,1.80529,0.9701,-0.46589,-0.98811,-0.042669997,0.031159997,-1.07271,0.23413998,0.11249995,-0.19397,-1.19146,1.1563,-0.87053,-1.10724,-0.016390026,-0.09798998,-0.08147001,0.079840004,1.0645701,1.19321,0.12164003,0.89964,0.96409,0.066079974,-0.063319996,-0.038170002,-0.06564922,0.82010716,-0.1671645,-0.099078126,0.017755631,0.7633473,0.86680746,0.93881,0.0051704748,0.67073256,0.8437649,-0.06998865,-0.17502941,0.8608841,-0.17707889,0.8246131,0.019295452,-0.045047887,-0.11663208,-0.1825847,-0.005894035,-0.17766874,0.006697676,49.93957,-9.4142685,51.49515,0.04297183,56.98008,-15.924788,0.47059,0.926105,0.94938004,0.443435,0.41097,0.99149,0.87161,0.99449,-0.0,0.02966,0.80253,0.89876,0.841471,0.76804966,-0.11288884,0.80381453,0.7825555,0.0
108,0.0,0.33108,0.0,0.0,0.0,0.7310586,0.5473,1.0,0.55405,0.0,0.10811,-1.0,0.0,0.86486006,1.0,-0.13514,0.33108,0.0,0.0,-1.0,0.93243,0.5473,0.0,0.0,0.0,1.0,-0.42568,0.41892,0.0,-1.0,0.23649,0.73649,-1.55405,1.0,0.0,0.0,-0.33108,0.0,-0.89189,0.0,0.0,-0.37162,0.42568,0.0,0.23649,1.10135,1.0,0.0,0.31081,0.31081,0.82432,-1.0,1.0,-0.0,-0.37162,0.0,1.0,0.0,0.0,0.37162,0.03579306,0.0,0.0,-0.42568,-0.33108,0.33108,-0.10135,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,5.806927,0.0,0.5,0.5,0.5,0.5,0.0,0.66554,0.0,0.10135,0.0,0.0,0.0,0.0,0.841471,0.841471,0.0,-0.4129402,0.0,1.0
109,1.3039032,1.4275806,1.8437251,-1.812113,-1.3927145,0.7310586,0.0255,0.0255,-0.053820014,-1.7611201,-1.43626,-1.77053,0.42465,1.8102,-0.19594002,0.0,0.006589949,-0.3711,-0.23512,-0.16713,-0.93042,0.26629,-1.5977299,-0.008490026,-0.45667002,1.9915,1.61946,0.42776,-1.57535,-1.85553,0.42465,0.38054,-1.60623,0.69554996,0.39675,-0.11048001,-1.34306,1.4623201,-1.1100099,-1.5413599,-0.07082999,-0.00849998,0.009440005,-0.10482001,1.96601,1.76904,0.2988,1.74046,2.0,0.033990026,0.64182,-0.50142,-0.12491859,0.43436536,-0.77986,-0.3945672,0.6840764,0.53777,1.0,1.0,-0.43931434,0.16372406,0.96601,-0.14389436,-0.5987063,0.41285136,-0.77986,0.7012,0.23229,-0.22802088,-0.76897293,-0.30940595,0.6644659,-0.3618376,0.2066266,57.295776,-55.834736,55.348293,-57.295776,57.295776,-43.608963,0.12551999,0.81445,0.983005,0.133145,0.11006999,0.883855,1.0,1.0,-0.0,-0.0,1.0,0.96601,0.841471,0.512222,-0.66962963,0.58059555,0.8226236,0.0
110,0.0,0.84091,0.0,0.0,0.0,0.7310586,0.77273,1.0,-0.12879,0.0,-0.62879,-0.22727,0.0,0.87121,1.0,-0.27273,0.84091,-1.0,0.0,-0.22727,0.37120998,0.77273,0.0,1.0,0.0,1.0,0.0,0.37120998,0.0,-2.0,0.93182,1.0,-0.09848,1.0,0.0,0.0,-0.84091,0.0,-1.62879,-1.0,-1.0,-0.62121,0.0,0.0,1.9318199,0.65909,1.0,0.0,2.0,0.0,2.0,0.2803,-0.2803,0.0,-0.58355844,0.0,-0.0,0.0,0.0,0.62121,-0.52875584,0.0,0.62121,-0.0,-0.78994244,0.84091,-0.61914253,0.0,-0.0,0.0,-0.22727,0.0,0.0,0.0,0.2803,0.0,0.0,57.295776,-57.295776,37.763073,0.0,0.5,0.5,1.0,0.5,0.030304998,0.920455,0.0,0.65909,0.0,0.0,0.0,1.0,0.841471,0.841471,0.0,0.0,0.841471,1.0
111,0.9554555,0.54094356,-1.2836702,-0.8849425,-0.65033793,0.7310586,1.10344,1.55785,0.28430003,-0.51877,1.04981,1.3157,0.31418002,-0.20536,-0.21888998,0.78468,-0.66054,0.75709,1.05288,0.95402,0.89272,0.95708,1.2682,0.07585999,-0.74865997,1.8092,-0.63295,0.56015,0.66361,1.13946,0.941,0.95939,1.33026,1.4291201,-0.17317998,-0.29886,1.20384,-0.28276,0.82348,1.34483,1.15402,0.98161,0.78850996,1.22069,-0.40383,0.60537,1.6022999,0.39924,-0.19387001,0.84904003,0.13870001,-0.40384004,-0.51396775,0.35676637,-0.015203113,-0.25939506,0.1692788,0.025599731,-0.03503993,-0.17241,-0.0658471,0.27050865,0.083099894,-0.4829526,-0.03006938,0.21495956,0.07608523,0.10384254,-0.1624382,-0.17592204,-0.36527613,-0.54391706,0.22057714,0.16926332,0.536055,-2.3267815,31.962448,-27.615992,32.138348,49.437088,-18.308292,0.70498,0.598085,0.259005,0.705745,0.54409,0.32950002,-0.0,0.86284,0.41149,0.85671,-0.0,-0.0,0.841471,-0.58945173,0.3999754,-0.5583039,-0.4635434,0.0
112,0.0,0.84,0.0,-1.0,0.0,0.7310586,-0.100000024,0.0,0.0,0.0,-0.61,-1.29,0.0,0.43,1.0,0.42,0.84,0.0,0.0,-0.29,0.39,0.9,0.0,-1.0,0.0,1.0,0.21,-0.18,0.0,-1.0,0.0,0.22000001,-0.29,1.0,0.0,-1.0,-0.84,0.0,-1.61,0.0,1.0,-0.67,-0.21,1.0,0.0,-0.26000002,1.0,0.0,0.43,0.43,1.0,-0.64,0.64,0.0,0.1474,0.0,-0.68,0.0,0.0,0.67,-0.5124,0.0,0.0,0.1344,0.1848,0.84,0.0924,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.64,0.0,-57.295776,0.0,0.0,24.064226,0.0,0.5,0.5,0.5,0.5,0.61,0.91999996,0.0,0.42,0.0,0.0,0.0,0.0,0.841471,0.841471,0.0,0.2084599,0.0,1.0
113,1.0330541,0.7160084,-1.2742608,-1.0057577,-0.40654665,0.7310586,1.19804,1.7214401,0.23286003,-0.97824,1.11643,1.47661,0.40153003,-0.37323,-0.19718003,0.71817,-1.04679,0.54081,0.97715,0.84984,1.07617,0.99672997,1.4026101,0.07617003,-0.90751004,1.9140401,-0.92818,0.51034,0.46899003,1.29054,1.19587,0.98476994,1.4047899,1.37432,-0.36670002,-0.16104001,1.42764,-0.20783001,0.95126003,1.55931,1.42547,1.25572,0.80305,1.2927101,-0.36343998,0.96409,1.74102,0.6224201,-0.16975,0.92165995,0.39608002,-0.39717,-0.6579885,0.52492374,0.04080684,-0.37309444,0.023171645,0.15766473,-0.2198,-0.34168,-0.12015672,0.2685035,0.22047584,-0.64979696,0.061339244,0.3684104,-0.11943,0.2531917,-0.40824437,-0.109159194,-0.48728853,-0.6556501,0.031689856,0.08653217,0.59190613,-12.593612,41.335464,-36.971245,25.561937,57.295776,-30.549536,0.64581,0.547335,0.177365,0.76006496,0.440285,0.2432,-0.0,1.0,0.52013,0.88248,-0.0,-0.0,0.841471,-0.65735996,0.49699295,-0.65060437,-0.60141414,0.0
114,3.0,-342.0,72973.0,-55735.0,-19.000002,0.7310586,0.6114,1.5573499,-0.0897,0.0,0.72616,0.55197996,-0.03403,-0.18599,0.99999,0.91353,0.00342,-0.030830001,-0.12128,-0.03695,1.11316,1.05405,0.9103,0.55783,0.0,0.27027,0.01398,0.62986994,-0.03403,0.00049,-0.03403,-0.18596001,-0.00537,1.0,-3e-05,0.64704996,-0.03745,-3e-05,0.81587,-0.03451,-0.39514,-0.74081004,-0.03155,-0.39466,0.00048,0.91350996,1.00003,-0.72992,-0.18674001,-0.18647,0.29655,1.10241,1.0241e-06,8.9999996e-10,0.0,-1e-05,1.94e-08,-1.401e-07,0.012798555,0.01108,0.002790241,-0.0,5.3184e-06,3.0723e-06,0.0,-3.42e-08,0.0,-3.324e-07,-0.0,0.0,-2.5775998e-06,3.403e-07,-1.7939999e-06,0.0010746674,-9.93377e-05,0.8027138,31.9338,0.027501972,0.04297183,52.34141,0.0,0.500095,0.48421,0.50024,1.0,0.5,0.50171,0.01401,0.91353,1.0,-0.0,0.0,0.00048,0.841471,-1e-05,0.841471,-3e-05,0.00047999996,1.0
115,0.9692432,1.5076666,1.5076666,0.86154956,-0.5384685,0.7310586,0.42858,1.19048,0.14286,-0.039109997,-0.14286,0.07142999,0.12235001,0.59524,0.29252,0.21429,0.31456,0.30952,0.2619,0.19047001,0.0,0.30953002,0.02381,0.5,0.12817,1.33333,0.66666,0.30952,-0.067959994,-0.2619,-0.04762,0.04762,-0.30953,0.85306,0.06735,0.23809999,-0.38095,0.23305999,-0.31633002,-0.35714,-0.11904001,0.04762,-0.04762,0.020509988,0.30952,0.26191,0.78571,0.45238,0.40476,0.09524,0.09524,0.04762,0.005264153,0.07653153,-0.006542759,0.01579246,-0.0022676643,0.06843178,0.06632704,0.28571,-0.03174635,0.032486964,0.08843296,0.008503503,-0.007633257,0.073695935,-0.004907241,0.061224796,-0.00048429536,-0.017493207,-0.03684836,-0.010528306,0.0022676643,-0.014739342,0.0011338321,17.73419,10.913699,17.73419,0.0,12.277911,-1.0754417,0.440475,0.65476,0.65476,0.535715,0.48855,0.666665,0.30952,0.21429,0.07143,-0.0,0.16997,0.30952,0.841471,0.21929322,0.07136927,0.34959614,0.3046015,0.0
116,1.9089433,1.2514651,1.9089433,-0.03128758,-0.563291,0.7310586,0.63935,0.98361,0.32787,-0.50819004,-0.14754,-0.16393,0.11476001,1.18033,0.57303,0.96721,0.59001,0.7541,0.72131,0.57377005,-0.13115,0.70492005,0.04918,0.65573996,0.42623,2.0,1.0,0.70492005,-0.60655,-0.84388995,-0.13114,0.54098004,-0.47541,0.5082,0.5082,-0.01639,-0.81951,1.06557,-0.67139006,-0.83606,-0.09836,0.80328,0.40983003,0.29507998,0.70492,1.34426,0.0,1.29508,0.81967,0.18033004,-0.016400002,0.081970006,-0.017177043,0.31148,-0.039983343,0.025762945,0.059130095,0.36068124,0.68852,0.19672,-0.09672427,0.25762945,0.13222142,-0.010213429,-0.13324663,0.3434256,-0.20325,0.19672,0.014513511,-0.14512035,-0.09916606,-0.08587474,-0.0,-0.11824435,0.0056320103,39.449287,-0.93907773,38.51021,1.8787286,57.295776,-3.7568839,0.35246,0.860655,0.836065,0.52459,0.398375,0.82779,0.68852,1.0,0.04918,0.0,0.27869,0.67213,0.841471,0.50021756,0.04916018,0.30646774,0.6226541,1.0
117,1.0622938,1.0557594,1.3723385,0.07079481,0.20893142,0.7310586,0.84572,1.04572,0.75709003,0.33542,0.08436,0.30027002,0.70294,1.3636401,0.67712003,1.00909,0.85258996,0.91951,0.87779,1.04798,0.0,0.83131003,0.11567,0.75246,0.75917,1.88627,1.5166299,0.69091,0.26044,-0.57947004,0.068519995,-0.054540038,-0.41818002,0.4116,0.09763998,-0.038640004,-0.58603,0.51527,-0.64581,-0.61095,0.15574998,0.259,0.04797995,0.25533998,0.67947,0.75455,0.31396002,0.75134,0.56482995,-0.01583004,-0.12608,-0.014139999,0.029352063,0.5114085,0.09464249,0.020220311,0.028924653,0.49803576,0.7571599,0.62727,0.0,0.3799946,0.4433168,0.033880703,0.102873,0.44032615,0.14813699,0.4303323,0.0074833417,0.07939281,0.17990068,0.06186214,0.019172499,0.07600266,0.005784421,44.185356,2.6195629,40.493217,7.2238517,56.25414,9.7844,0.567465,0.896715,0.85337,0.515655,0.57544,0.84090996,0.77118,0.98182,0.03131,0.08436,0.60715,0.70674,0.841471,0.6018455,0.031304885,0.6783025,0.6493581,0.0
118,-0.9168767,1.0537031,-1.516692,-1.4696273,-0.91577995,0.7310586,-0.09710997,0.23622,0.87872005,-0.85752,0.8311,-0.60902,-1.18559,1.39286,0.63313,0.78572,-0.010749996,-0.22268999,-0.36501,-0.51754,0.53571004,0.78009003,0.42071,-1.2820799,-0.30396,0.21175998,-0.026540011,1.3452401,-0.93583,0.57782,-1.0295401,0.5,-0.41667002,0.74559,-0.73091996,-1.07107,-1.1843,0.081860006,0.0041000247,-0.11838001,0.35202,-1.25253,-0.99372995,0.38263002,-0.91116,-0.30952,1.47651,-0.31230003,0.37182003,1.33973,-0.43771,-0.29134,0.21035783,-0.15316461,0.18036738,0.05894551,0.04180566,-0.18084349,-0.13670349,0.46429,0.28684884,0.13221942,-0.2406415,0.13010201,0.21273942,0.2846036,0.15261826,-0.22123882,-0.12108395,-0.12108389,-0.08021211,-0.33088896,0.21583435,0.42803997,0.024091315,-19.937212,-43.761368,-29.696402,25.760754,22.509218,-31.992243,0.26203,0.16385001,0.24085,0.55671,0.69424,0.77381,-0.0,0.39286,0.11342,0.30729,-0.0,-0.0,0.841471,0.49662846,0.11317699,0.31592363,-0.49540412,1.0
119,1.0,0.88,1.0,-0.06889,-0.18667,0.7310586,0.80889004,0.93111,0.74935,-0.59831,-0.14398,-0.015559997,0.8,1.65778,0.97506,0.72222,0.43778,0.88474,0.92713,1.05333,-0.068890005,0.85284,-0.09781,0.93111,0.55778,2.0,1.84444,0.76445,-0.35609,-1.03778,-0.053330004,-0.00887996,-0.76889,0.0,0.0,0.0039800033,-1.08,1.44222,-1.07111,-1.2,0.0,0.13111001,0.15556002,0.0,1.14667,0.83333,0.0,1.1866701,0.95082,-0.16443998,0.117479995,0.039499998,-0.06444,0.84444,-0.123052195,-0.02494,-0.0013434569,1.0,0.86889,0.86889,-0.0625768,1.0,0.86889,-0.05441571,-0.12462559,0.88,-0.123052195,0.86889,0.010058439,-0.18667,0.05333,-0.2,-0.0025912572,-0.2,0.002434543,57.295776,-3.947106,57.295776,-6.603911,49.783726,-25.337337,0.406665,1.0,1.0,0.48753,0.42919,0.94,1.0,0.86889,-0.0,-0.0,1.0,1.0,0.841471,0.841471,-0.024937415,0.7475993,0.841471,0.0
120,1.5041608,0.884812,1.4156893,-1.6368924,0.39817026,0.7310586,-0.32728,0.32726997,0.63636005,-0.65455,0.16364,-0.69091004,-0.29091,0.63636005,0.26553,0.38181,0.072730005,0.78182,0.58182,0.27273,-0.16363,0.20000002,0.14546001,-0.54546005,0.0,1.58182,0.69091,0.16364,-0.78182,-0.07272,-0.36363,-0.036359996,-0.36363003,0.70909,0.32726997,-0.96364003,-0.78182,0.90909,-0.53824997,-0.54545,0.054550007,0.38182002,-0.036359996,0.054550007,0.18182,0.27271998,0.38182002,0.41818,-0.19999999,0.16364,-0.52727,-0.0909,-0.022418957,0.20231177,-0.014054,-0.059777036,0.008926562,0.14944877,0.15867795,0.2,-0.046280462,0.11955819,0.025454,-0.017852578,-0.025552984,0.14944877,-0.030663019,0.123636,0.019836562,0.047604516,-0.0023137685,-0.1718636,0.047604516,-0.121652745,-0.0029757025,20.835037,-38.54459,7.292033,28.12707,25.001585,-16.667915,0.58182,0.645455,0.563635,0.427275,0.464865,0.68182003,0.36364,0.43636,-0.0,0.29091,0.12727,0.12727,0.841471,0.3995079,-0.1449377,0.32145914,0.12692669,1.0
121,1.0325191,0.5730432,1.0846928,-0.061393615,-0.0012148559,0.7310586,0.56604004,0.9434,1.01887,0.32075,-0.84906006,-0.05745,0.9434,1.9434,1.67664,0.0,0.41509,0.5283,0.5283,0.45198,-0.92453,1.37736,0.83018994,0.47169998,0.32075,2.0,1.62264,0.07546997,0.37736,-0.5283,0.9434,0.0,-0.94425005,0.56604004,0.51794004,-0.13207,-0.58489996,1.06511,-1.8464501,-0.58489996,-0.03772998,0.011219978,-0.54717004,-0.50943,1.5283,0.20754999,0.048099995,1.00112,0.92453,0.4717,-0.07547,0.75526,-0.0004978368,0.9519,-0.0012656384,0.6957914,0.0,0.57402426,0.62264,0.98878,-0.4884292,0.4000764,0.5223725,-0.00054,-0.00067622395,0.48705032,-0.00128,0.9412197,-0.00023433838,-0.0004860352,-0.000449055,-0.052180674,0.0598062,-0.025630178,-0.0,35.674644,-3.242941,30.269358,4.3241124,57.295776,-6.486455,0.49944,0.726415,0.76415,0.87736,0.49936,0.76415,0.62264,1.0,0.75472,0.07547,1.0,0.5283,0.841471,0.7967633,0.6850847,0.841471,0.5040658,0.0
122,0.66965324,0.9566476,-3.0611918,-0.5739885,-1.0522721,0.7310586,0.30952,0.85714,1.0,-0.02381,0.83333,0.36877,-0.73810005,0.32715,0.01078999,0.7381,0.26191002,0.38095,0.33333,0.84496,0.69047,0.21428,-0.2381,0.30952,0.28571,0.23809999,-0.28684,0.16047996,-0.119049996,-0.42857,-0.07143,-0.100300014,-0.48837,0.7381,-0.09523001,-0.14286,-0.30953002,0.14286,0.58444,-0.52381,-0.119049996,-0.37976,0.90588,1.0,0.45238,0.84044,0.83333004,-0.5,-0.72047,-1.1252301,-0.19048,-0.36618,0.03187783,-0.0954269,0.19519329,-0.05926071,-0.0024367152,0.07111036,0.21088256,-0.38214,0.19841588,0.065184295,-0.1728725,-0.0733322,-0.1216191,0.05926071,-0.3770141,-0.06369127,-0.006099169,-0.06859162,0.23145118,-0.017778212,-0.0,-0.02380976,0.0030495846,16.369976,-8.185274,25.919464,2.7284248,42.290012,1.3642124,0.36905,0.666665,0.72619,0.38095,0.244605,0.61905,0.28571,0.7381,-0.0,0.0,-0.0,0.45238,0.841471,0.24632831,-0.23585667,-0.54177713,0.43710735,1.0
123,0.5680269,0.8047123,1.3253884,0.0,0.42602018,0.7310586,0.33333,1.0,0.52084,-0.375,0.14584,-0.22917,0.60415995,0.89584,0.33595002,0.35417,0.29167,0.375,0.39584,0.0625,-0.020830002,0.22916001,0.0,0.33333,0.27083,1.5833299,0.9375,0.52084,-0.29167,-0.5625,0.104159996,0.08333999,-0.64584,0.66666996,-0.083330005,-0.10417,-0.33334,0.3125,-0.39845002,-0.3125,0.0625,0.14582998,-0.10416001,-0.18749997,0.41666,0.625,0.75,0.39582998,0.39584,0.14583999,-0.14583,-0.10417,0.0,0.0989575,-0.04403,-0.045847304,0.042969376,0.23839982,0.23698063,0.4375,0.014758263,0.14670521,0.14583188,0.0,-0.035643667,0.1558773,-0.04403,0.109375,-0.0,0.062499374,-0.07638924,0.0091677,-0.019531876,0.006075486,-0.0,31.035404,0.0,19.098402,4.774457,25.066902,-3.580986,0.59375,0.645835,0.666665,0.447915,0.44968,0.677085,0.54167,0.4375,-0.0,0.10417,0.58333,0.33333,0.841471,0.42604804,-0.1039817,0.38557416,0.32719156,0.0
124,0.6203,0.0,0.0,0.0,0.20301,0.7310586,0.0,1.0,1.45489,0.0,1.45489,1.0,0.28571,1.47744,1.0,2.0,0.0,-0.51504,-0.060149968,0.48496002,1.0,0.0,0.45489,0.0,0.0,1.0,-1.95489,1.47744,0.28571,0.0,-0.71429,1.47744,0.0,1.0,0.6203,-0.45489,0.28571,0.6203,0.0,0.28571,0.0,-0.64662,0.48496002,0.0,-1.0,2.0,0.3797,-0.20301,0.47744,0.47744,0.0,0.89098,-0.89098,-0.6203,-0.64662,0.0,-0.0,-0.95489,-0.95489,0.64662,0.0,0.0,0.0,0.89098,-0.0,0.0,-1.0,0.40109837,-0.0,0.0,0.0,0.28571,-0.45489,-0.14715208,-0.0,-54.711166,0.0,0.0,0.0,57.295776,0.0,0.601505,0.24248001,0.5,0.5,0.0,0.5,-0.0,1.0,0.0,0.45489,0.0,0.0,0.841471,0.841471,0.0,-0.841471,0.0,1.0
125,1.3607087,2.7774482,2.7233956,0.5571653,1.2949032,0.7310586,1.04033,1.19152,1.24658,0.76811004,0.40923,0.59995997,0.61393,1.80353,0.47403997,1.95217,1.32663,1.22025,1.12265,1.18781,-0.43366998,0.97911,0.47358,0.7241,0.55823004,1.9361401,1.12694,0.96617997,0.77608,0.06603998,-0.62012,0.49583,-0.49486,0.81368,0.28140998,-0.15175998,-0.57484,0.09581998,-0.27778998,-0.1527,0.37737995,0.27468997,0.37497002,0.67591,-0.46741998,0.51018,0.53227,0.49103,0.45935,0.36764997,-0.9405,-0.48290002,0.21078137,0.18915,0.2858853,0.04478932,0.26458403,0.2483659,0.68798095,0.66145,0.062963784,0.06404564,0.35227507,0.24797808,0.41263953,0.32817546,0.4115374,0.30938002,0.24294984,0.0829329,0.21752697,0.13057995,0.15172632,0.2960671,0.36707377,41.39849,10.973288,30.514585,25.260561,54.55532,21.308872,0.722555,0.88968503,0.76629,0.56515,0.716105,0.97736,0.72254,0.95217,0.1303,0.34328,0.23405,0.53258,0.841471,0.33701065,0.1299316,0.39346722,0.5077577,0.0
126,0.8667,0.88673,0.82809,0.70709,-0.85755,0.7310586,1.54719,1.70709,-0.22768998,1.4982901,-0.45395,0.65503,1.76201,1.60269,1.80521,1.02517,1.57495,0.26229995,0.10096997,0.90617996,0.29348,1.6453099,-0.052060008,1.69193,1.50801,1.82809,1.20566,1.37643,1.69451,-0.80349,0.45767,0.68707,-0.68164,0.18021,0.046909988,1.56436,-0.0022900105,0.17847997,-0.59668,-0.10039997,-0.22482997,-0.12642998,0.67219996,-0.11755997,0.55806994,0.89902997,0.1333,1.6856401,1.66905,-0.011729956,0.58610004,0.7254,0.07981,0.24791087,0.16299383,0.80521,-0.054519247,0.91962,0.5503006,0.95452,0.35763597,0.81979,0.94004947,0.022828853,0.15141802,0.88673,0.10218278,0.8272825,0.06465168,-0.7030109,-0.051270768,0.88444,0.2577211,0.84750575,0.0144735435,52.690342,40.51327,56.42717,-39.874424,34.285793,39.432102,0.07122499,0.97912,0.99241996,0.902605,0.58538,0.943365,0.91962,0.5984,0.80521,-0.0,0.87757,0.98484,0.841471,0.841471,0.7209762,0.28215536,0.83318365,1.0
