,checking_status_'<0'_tanh,other_parties_none_tanh,property_magnitude_car_tanh,existing_credits_tanh,property_magnitude_car_sigmoid,housing_own_sigmoid,checking_status_'<0'_sigmoid,duration_sigmoid,credit_history_kterm_ln,residence_since_ln,other_payment_plans_kterm_ln,own_telephone_kterm_ln,age_ln,(age+employment_kterm),(personal_status_kterm+housing_own),(checking_status_kterm+housing_kterm),(checking_status_kterm+savings_status_'<100'),(employment_'>=7'+foreign_worker_yes),(duration+job_skilled),(existing_credits+savings_status_kterm),(credit_amount+personal_status_kterm),(other_payment_plans_kterm+credit_history_'existing paid'),(credit_amount+residence_since),(savings_status_kterm+own_telephone_yes),(savings_status_kterm+own_telephone_kterm),(personal_status_kterm+credit_history_'existing paid'),(checking_status_kterm+credit_history_kterm),(own_telephone_kterm+other_payment_plans_none),(installment_commitment+housing_kterm),(credit_history_kterm+checking_status_'no checking'),(installment_commitment+checking_status_'<0'),(credit_history_'critical/other existing credit'+foreign_worker_yes),(foreign_worker_kterm+other_payment_plans_none),(age+other_parties_none),(credit_amount+other_parties_kterm),(duration+num_dependents),(housing_kterm+property_magnitude_'real estate'),(existing_credits+foreign_worker_yes),(savings_status_kterm*checking_status_'no checking'),(installment_commitment*other_parties_none),(own_telephone_kterm*employment_'>=7'),(own_telephone_kterm*foreign_worker_kterm),(other_payment_plans_none*own_telephone_yes),(savings_status_'<100'*job_skilled),(other_parties_kterm*foreign_worker_kterm),(credit_history_kterm*savings_status_'<100'),(own_telephone_kterm*housing_own),(residence_since*job_skilled),(credit_amount*other_parties_none),(existing_credits*checking_status_'no checking'),(duration*credit_amount),(installment_commitment*personal_status_'male single'),(credit_history_kterm*employment_kterm),(residence_since*housing_own),(checking_status_kterm*employment_kterm),(installment_commitment*employment_kterm),(employment_kterm*property_magnitude_car),(credit_history_'existing paid'*savings_status_'<100'),(own_telephone_kterm*personal_status_'male single'),(installment_commitment*savings_status_'<100'),(foreign_worker_kterm*property_magnitude_'real estate'),(checking_status_'<0'*other_parties_none),(age*credit_history_kterm),checking_status_kterm_mmnorm,job_kterm_mmnorm,other_payment_plans_kterm_mmnorm,foreign_worker_kterm_mmnorm,credit_history_kterm_mmnorm,(age-other_payment_plans_none),(other_payment_plans_kterm-own_telephone_kterm),(installment_commitment-num_dependents),(job_kterm-purpose),(credit_amount-other_payment_plans_kterm),(age-employment_kterm),(existing_credits-checking_status_'<0'),(other_payment_plans_none-purpose),(credit_history_kterm-job_skilled),(installment_commitment-purpose),(checking_status_kterm-other_parties_kterm),(credit_history_'existing paid'-personal_status_'male single'),(residence_since-foreign_worker_kterm),(purpose_kterm-other_parties_kterm),(purpose_kterm-checking_status_'<0'),(credit_history_'critical/other existing credit'-job_skilled),(housing_kterm-own_telephone_yes),(credit_history_'critical/other existing credit'-personal_status_'male single'),(credit_history_kterm-own_telephone_yes),(checking_status_kterm-savings_status_'<100'),(age-personal_status_'male single'),(purpose_kterm-foreign_worker_kterm),(checking_status_'<0'-checking_status_'no checking'),(employment_kterm-own_telephone_yes),(num_dependents-job_kterm),checking_status_'no checking'_negative,checking_status_'<0'_negative,own_telephone_kterm_negative,duration_negative,credit_history_'critical/other existing credit'_negative,purpose_kterm_negative,installment_commitment_degree,credit_history_'critical/other existing credit'_degree,employment_kterm_degree,checking_status_'<0'_degree,purpose_kterm_degree,residence_since_degree,class
133,0.0,0.7615942,0.0,0.9640276,0.5,0.5,0.5,1.0,6.272877,1.3862944,4.934474,6.3902407,3.8501477,386.0,548.0,502.0,395.0,1.0,19.0,605.0,2532.0,140.0,1988.0,603.0,1199.0,549.0,924.0,596.0,112.0,531.0,4.0,1.0,963.0,48.0,2891.0,19.0,108.0,3.0,603.0,4.0,0.0,573948.0,0.0,1.0,873441.0,530.0,0.0,4.0,1984.0,2.0,35712.0,4.0,179670.0,0.0,133566.0,1356.0,0.0,1.0,596.0,4.0,0.0,0.0,24910.0,1.0,1.0,0.11994785,1.0,0.99999994,47.0,-457.0,3.0,625.0,1845.0,-292.0,2.0,-5.0,529.0,-1.0,-513.0,0.0,-959.0,-726.0,181.0,-1.0,108.0,-1.0,530.0,393.0,46.0,-782.0,-1.0,339.0,-629.0,-1.0,-0.0,-596.0,-18.0,-0.0,-181.0,229.1831,0.0,19423.268,0.0,10370.535,229.1831,1.0
134,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,1.0,6.272877,1.3862944,6.7019606,6.001415,3.0445225,195.0,311.0,1107.0,394.0,1.0,61.0,104.0,10454.0,815.0,10148.0,104.0,507.0,311.0,924.0,405.0,715.0,531.0,2.0,1.0,964.0,22.0,11051.0,61.0,714.0,2.0,103.0,2.0,0.0,389052.0,1.0,0.0,873441.0,0.0,404.0,4.0,10144.0,1.0,608640.0,0.0,92220.0,4.0,68556.0,348.0,0.0,0.0,0.0,0.0,963.0,0.0,11130.0,1.0,1.0,0.99999994,1.0,0.99999994,20.0,410.0,1.0,623.0,9330.0,-153.0,1.0,-6.0,529.0,-5.0,-513.0,1.0,-959.0,-627.0,280.0,-1.0,712.0,0.0,529.0,394.0,21.0,-683.0,-1.0,173.0,-629.0,-1.0,-0.0,-404.0,-60.0,-0.0,-280.0,114.59155,0.0,9969.465,0.0,16042.817,229.1831,1.0
135,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,0.9999938,5.6801724,0.6931472,6.7019606,6.001415,3.637586,291.0,311.0,1107.0,394.0,2.0,13.0,185.0,1550.0,814.0,1242.0,184.0,587.0,310.0,687.0,405.0,717.0,294.0,4.0,2.0,964.0,39.0,2147.0,13.0,714.0,3.0,183.0,4.0,404.0,389052.0,1.0,0.0,873441.0,0.0,404.0,2.0,1240.0,2.0,14880.0,0.0,74129.0,2.0,99682.0,1012.0,0.0,0.0,0.0,0.0,963.0,0.0,11134.0,1.0,1.0,0.99999994,1.0,0.5163265,37.0,410.0,3.0,623.0,426.0,-215.0,2.0,-6.0,292.0,-3.0,-513.0,0.0,-961.0,-627.0,280.0,0.0,712.0,1.0,292.0,394.0,38.0,-683.0,-1.0,252.0,-629.0,-1.0,-0.0,-404.0,-12.0,-1.0,-280.0,229.1831,57.295776,14495.831,0.0,16042.817,114.59155,1.0
136,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,1.0,4.477337,0.6931472,6.7019606,6.3902407,3.295837,366.0,549.0,1107.0,394.0,1.0,28.0,50.0,9161.0,814.0,8615.0,48.0,644.0,548.0,482.0,597.0,715.0,89.0,2.0,1.0,964.0,28.0,9520.0,28.0,713.0,3.0,48.0,2.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,2.0,8613.0,2.0,232551.0,2.0,29832.0,2.0,133566.0,678.0,339.0,0.0,596.0,0.0,0.0,0.0,2376.0,1.0,1.0,0.99999994,1.0,0.09795918,26.0,218.0,1.0,628.0,7799.0,-312.0,2.0,-1.0,87.0,0.0,-513.0,-1.0,-961.0,-804.0,103.0,-1.0,713.0,-1.0,88.0,394.0,26.0,-860.0,-1.0,339.0,-629.0,-1.0,-0.0,-596.0,-27.0,-0.0,-103.0,114.59155,0.0,19423.268,0.0,5901.465,114.59155,1.0
137,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.9999938,6.272877,1.0986123,6.7019606,6.3902407,4.189655,405.0,549.0,982.0,269.0,1.0,12.0,64.0,1314.0,815.0,769.0,63.0,659.0,549.0,799.0,597.0,717.0,530.0,4.0,1.0,964.0,67.0,1673.0,13.0,714.0,2.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,0.0,766.0,0.0,9192.0,4.0,179670.0,3.0,91191.0,1356.0,0.0,0.0,596.0,0.0,963.0,0.0,34980.0,0.62235653,0.29276314,0.99999994,1.0,0.99999994,65.0,218.0,3.0,193.0,-48.0,-273.0,1.0,-6.0,530.0,-3.0,-638.0,0.0,-960.0,-627.0,280.0,0.0,713.0,-1.0,530.0,269.0,65.0,-683.0,0.0,339.0,-199.0,-0.0,-0.0,-596.0,-12.0,-0.0,-280.0,229.1831,0.0,19423.268,0.0,16042.817,171.88733,0.0
138,0.0,0.0,0.0,0.9950548,0.5,0.7310586,0.5,0.99999964,5.6801724,0.6931472,4.934474,6.001415,3.5553482,209.0,549.0,982.0,269.0,1.0,16.0,186.0,3276.0,139.0,2730.0,184.0,587.0,548.0,562.0,404.0,717.0,293.0,4.0,2.0,963.0,35.0,2780.0,16.0,714.0,4.0,0.0,0.0,0.0,389052.0,0.0,0.0,50076.0,0.0,404.0,2.0,0.0,0.0,40920.0,4.0,50982.0,2.0,46806.0,696.0,0.0,0.0,404.0,0.0,963.0,0.0,10255.0,0.62235653,1.0,0.11994785,1.0,0.5163265,35.0,-265.0,3.0,623.0,2589.0,-139.0,3.0,-7.0,292.0,-3.0,217.0,-1.0,-961.0,228.0,280.0,0.0,712.0,0.0,292.0,269.0,34.0,-683.0,0.0,173.0,-629.0,-0.0,-0.0,-404.0,-15.0,-1.0,-280.0,229.1831,57.295776,9969.465,0.0,16042.817,114.59155,1.0
139,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.5,0.5,0.9999938,6.272877,0.6931472,6.7019606,6.001415,3.7841897,383.0,310.0,242.0,64.0,1.0,12.0,604.0,2191.0,815.0,1883.0,604.0,1007.0,311.0,593.0,405.0,181.0,530.0,2.0,1.0,964.0,45.0,2788.0,13.0,179.0,2.0,0.0,2.0,0.0,389052.0,1.0,0.0,873441.0,530.0,0.0,0.0,1881.0,0.0,22572.0,0.0,179670.0,0.0,21357.0,678.0,339.0,1.0,0.0,2.0,0.0,0.0,23320.0,0.0,0.29276314,0.99999994,1.0,0.99999994,43.0,410.0,1.0,193.0,1067.0,-295.0,1.0,-6.0,530.0,-5.0,-844.0,1.0,-961.0,-627.0,280.0,0.0,178.0,0.0,529.0,62.0,44.0,-683.0,0.0,338.0,-199.0,-0.0,-0.0,-404.0,-12.0,-0.0,-280.0,114.59155,0.0,19423.268,0.0,16042.817,114.59155,1.0
140,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.9975274,6.272877,0.6931472,6.7019606,6.3902407,3.295837,199.0,93.0,776.0,63.0,0.0,6.0,49.0,801.0,815.0,711.0,48.0,644.0,93.0,593.0,597.0,715.0,530.0,2.0,0.0,38.0,28.0,1616.0,7.0,714.0,1.0,0.0,2.0,0.0,22052.0,0.0,0.0,33559.0,0.0,596.0,0.0,709.0,0.0,4254.0,0.0,91160.0,2.0,10836.0,344.0,0.0,0.0,0.0,0.0,37.0,0.0,14310.0,0.0,0.0,0.99999994,0.0,0.99999994,26.0,218.0,1.0,21.0,-105.0,-145.0,1.0,0.0,530.0,1.0,-844.0,1.0,-35.0,-673.0,234.0,0.0,713.0,0.0,530.0,63.0,27.0,197.0,0.0,172.0,-21.0,-0.0,-0.0,-596.0,-6.0,-0.0,-234.0,114.59155,0.0,9854.873,0.0,13407.212,114.59155,1.0
141,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,1.0,6.272877,0.0,6.7019606,6.001415,3.4011974,202.0,311.0,982.0,270.0,1.0,36.0,604.0,5105.0,815.0,4796.0,604.0,1007.0,311.0,799.0,405.0,717.0,530.0,4.0,1.0,964.0,31.0,5702.0,37.0,713.0,2.0,0.0,4.0,0.0,389052.0,1.0,0.0,873441.0,530.0,404.0,0.0,4795.0,0.0,172620.0,0.0,91160.0,1.0,46268.0,688.0,0.0,1.0,0.0,4.0,0.0,0.0,15900.0,0.62235653,0.20723684,0.99999994,1.0,0.99999994,29.0,410.0,3.0,141.0,3981.0,-142.0,1.0,-6.0,530.0,-3.0,-638.0,1.0,-962.0,-627.0,280.0,0.0,712.0,0.0,529.0,268.0,30.0,-683.0,0.0,171.0,-147.0,-0.0,-0.0,-404.0,-36.0,-0.0,-280.0,229.1831,0.0,9854.873,0.0,16042.817,57.295776,1.0
142,0.7615942,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.7310586,1.0,6.272877,0.6931472,6.7019606,6.3902407,3.295837,366.0,549.0,987.0,275.0,1.0,27.0,604.0,3964.0,815.0,3418.0,603.0,1199.0,549.0,804.0,597.0,716.0,530.0,4.0,1.0,964.0,28.0,4323.0,28.0,713.0,2.0,0.0,3.0,0.0,573948.0,0.0,0.0,873441.0,530.0,596.0,0.0,3416.0,0.0,92232.0,3.0,179670.0,2.0,92886.0,1017.0,339.0,1.0,596.0,3.0,0.0,1.0,14310.0,0.63746226,0.20723684,0.99999994,1.0,0.99999994,26.0,218.0,2.0,141.0,2602.0,-312.0,0.0,-6.0,530.0,-4.0,-633.0,0.0,-961.0,-627.0,279.0,0.0,713.0,-1.0,530.0,273.0,26.0,-683.0,1.0,339.0,-147.0,-0.0,-1.0,-596.0,-27.0,-0.0,-280.0,171.88733,0.0,19423.268,57.295776,16042.817,114.59155,1.0
143,0.7615942,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.7310586,1.0,6.272877,0.6931472,6.7019606,6.3902407,3.0910425,361.0,549.0,987.0,275.0,1.0,19.0,604.0,3010.0,815.0,2464.0,603.0,1199.0,549.0,804.0,597.0,715.0,530.0,3.0,1.0,964.0,23.0,3369.0,19.0,713.0,2.0,0.0,2.0,0.0,573948.0,0.0,1.0,873441.0,530.0,596.0,2.0,2462.0,0.0,44316.0,2.0,179670.0,2.0,92886.0,678.0,339.0,1.0,596.0,2.0,0.0,1.0,11660.0,0.63746226,1.0,0.99999994,1.0,0.99999994,21.0,218.0,1.0,625.0,1648.0,-317.0,0.0,-4.0,529.0,-3.0,-633.0,0.0,-961.0,-726.0,180.0,-1.0,713.0,-1.0,530.0,273.0,21.0,-782.0,1.0,339.0,-629.0,-0.0,-1.0,-596.0,-18.0,-0.0,-181.0,114.59155,0.0,19423.268,57.295776,10370.535,114.59155,0.0
144,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,1.0,5.6801724,1.3862944,6.7019606,6.001415,3.1354942,195.0,311.0,1107.0,395.0,1.0,22.0,604.0,2598.0,814.0,2292.0,604.0,1007.0,310.0,687.0,405.0,717.0,294.0,4.0,2.0,964.0,24.0,3195.0,22.0,713.0,2.0,603.0,4.0,0.0,389052.0,1.0,1.0,873441.0,293.0,404.0,4.0,2288.0,1.0,48048.0,0.0,50396.0,4.0,67768.0,688.0,0.0,0.0,0.0,4.0,0.0,0.0,6739.0,1.0,1.0,0.99999994,1.0,0.5163265,22.0,410.0,3.0,625.0,1474.0,-149.0,1.0,-4.0,292.0,-1.0,-513.0,0.0,-959.0,-726.0,181.0,0.0,712.0,1.0,292.0,393.0,23.0,-782.0,-1.0,171.0,-629.0,-1.0,-0.0,-404.0,-21.0,-1.0,-181.0,229.1831,57.295776,9854.873,0.0,10370.535,229.1831,1.0
145,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,3.8918202,0.6931472,6.7019606,6.3902407,3.4011974,204.0,549.0,982.0,269.0,1.0,49.0,104.0,4114.0,814.0,3568.0,103.0,699.0,548.0,318.0,597.0,717.0,49.0,4.0,1.0,964.0,31.0,4473.0,49.0,713.0,2.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,2.0,3566.0,0.0,171168.0,4.0,8526.0,2.0,46806.0,696.0,174.0,0.0,596.0,0.0,0.0,0.0,1470.0,0.62235653,1.0,0.99999994,1.0,0.018367343,29.0,218.0,3.0,627.0,2752.0,-144.0,1.0,-2.0,48.0,1.0,-638.0,-1.0,-961.0,-810.0,97.0,-1.0,713.0,-1.0,49.0,269.0,29.0,-866.0,0.0,174.0,-629.0,-0.0,-0.0,-596.0,-48.0,-0.0,-97.0,229.1831,0.0,9969.465,0.0,5557.6904,114.59155,1.0
146,0.7615942,0.7615942,0.0,0.9640276,0.5,0.7310586,0.7310586,0.9975274,5.6801724,1.3862944,6.7019606,6.001415,3.6635616,292.0,311.0,987.0,275.0,2.0,7.0,605.0,1170.0,814.0,864.0,604.0,1007.0,310.0,567.0,405.0,714.0,293.0,2.0,2.0,964.0,40.0,1767.0,7.0,713.0,3.0,0.0,1.0,404.0,389052.0,1.0,1.0,873441.0,293.0,404.0,4.0,860.0,0.0,5160.0,0.0,74129.0,4.0,69322.0,253.0,0.0,0.0,0.0,1.0,0.0,1.0,11427.0,0.63746226,1.0,0.99999994,1.0,0.5163265,38.0,410.0,0.0,629.0,46.0,-214.0,1.0,0.0,292.0,0.0,-633.0,0.0,-959.0,-673.0,233.0,0.0,712.0,1.0,292.0,273.0,39.0,-729.0,1.0,252.0,-629.0,-0.0,-1.0,-404.0,-6.0,-1.0,-234.0,57.295776,57.295776,14495.831,57.295776,13407.212,229.1831,1.0
147,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,0.9999938,5.6801724,1.0986123,6.7019606,6.001415,3.9318256,225.0,311.0,1107.0,394.0,1.0,13.0,105.0,992.0,814.0,685.0,104.0,507.0,310.0,687.0,405.0,717.0,294.0,4.0,2.0,964.0,52.0,1589.0,13.0,713.0,3.0,103.0,4.0,0.0,389052.0,1.0,0.0,873441.0,0.0,404.0,3.0,682.0,2.0,8184.0,0.0,50982.0,3.0,68556.0,696.0,174.0,0.0,0.0,0.0,0.0,0.0,14943.0,1.0,1.0,0.99999994,1.0,0.5163265,50.0,410.0,3.0,629.0,-132.0,-123.0,2.0,0.0,292.0,3.0,-513.0,0.0,-960.0,-673.0,234.0,0.0,712.0,1.0,292.0,394.0,51.0,-729.0,-1.0,173.0,-629.0,-1.0,-0.0,-404.0,-12.0,-1.0,-234.0,229.1831,57.295776,9969.465,0.0,13407.212,171.88733,1.0
148,0.7615942,0.0,0.0,0.9640276,0.5,0.7310586,0.7310586,1.0,5.6801724,0.6931472,6.7019606,6.3902407,3.3322046,367.0,549.0,987.0,275.0,1.0,37.0,605.0,5919.0,814.0,5373.0,603.0,1199.0,548.0,567.0,597.0,716.0,293.0,4.0,2.0,964.0,28.0,5423.0,37.0,713.0,3.0,0.0,0.0,0.0,573948.0,0.0,1.0,50076.0,293.0,596.0,2.0,0.0,0.0,193356.0,3.0,99327.0,2.0,92886.0,1017.0,0.0,0.0,596.0,3.0,0.0,0.0,8204.0,0.63746226,1.0,0.99999994,1.0,0.5163265,27.0,218.0,2.0,625.0,4557.0,-311.0,1.0,-4.0,292.0,-2.0,222.0,-1.0,-961.0,129.0,180.0,0.0,713.0,0.0,293.0,273.0,27.0,-782.0,1.0,339.0,-629.0,-0.0,-1.0,-596.0,-36.0,-1.0,-181.0,171.88733,57.295776,19423.268,57.295776,10370.535,114.59155,1.0
149,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,1.0,5.6801724,1.3862944,6.7019606,6.3902407,3.8286414,299.0,549.0,1107.0,394.0,2.0,19.0,50.0,2130.0,814.0,1586.0,48.0,644.0,548.0,687.0,597.0,717.0,294.0,4.0,2.0,964.0,47.0,2489.0,19.0,713.0,3.0,48.0,4.0,596.0,573948.0,0.0,0.0,873441.0,0.0,596.0,4.0,1582.0,2.0,28476.0,4.0,74129.0,4.0,99682.0,1012.0,253.0,0.0,596.0,0.0,0.0,0.0,13478.0,1.0,1.0,0.99999994,1.0,0.5163265,45.0,218.0,3.0,623.0,768.0,-207.0,2.0,-6.0,292.0,-3.0,-513.0,-1.0,-959.0,-627.0,280.0,0.0,713.0,0.0,293.0,394.0,45.0,-683.0,-1.0,253.0,-629.0,-1.0,-0.0,-596.0,-18.0,-1.0,-280.0,229.1831,57.295776,14495.831,0.0,16042.817,229.1831,1.0
150,0.0,0.7615942,0.0,0.7615942,0.5,0.5,0.5,0.9975274,6.272877,1.3862944,4.934474,6.001415,3.7376697,295.0,548.0,502.0,394.0,2.0,7.0,104.0,1894.0,140.0,1350.0,104.0,507.0,549.0,924.0,404.0,110.0,531.0,2.0,1.0,963.0,43.0,2253.0,8.0,108.0,2.0,103.0,2.0,404.0,389052.0,0.0,0.0,873441.0,0.0,0.0,4.0,1346.0,1.0,8076.0,2.0,134090.0,0.0,99682.0,506.0,0.0,0.0,404.0,0.0,0.0,0.0,22260.0,1.0,1.0,0.11994785,1.0,0.99999994,42.0,-265.0,0.0,623.0,1207.0,-211.0,1.0,-7.0,529.0,-5.0,-513.0,0.0,-959.0,-627.0,280.0,-1.0,107.0,-1.0,529.0,394.0,41.0,-683.0,-1.0,252.0,-628.0,-1.0,-0.0,-404.0,-6.0,-0.0,-280.0,114.59155,0.0,14495.831,0.0,16042.817,229.1831,1.0
151,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.9999546,6.272877,1.3862944,6.7019606,6.001415,3.637586,377.0,549.0,1107.0,395.0,0.0,11.0,604.0,2472.0,815.0,1928.0,604.0,1007.0,549.0,924.0,405.0,714.0,531.0,1.0,0.0,38.0,39.0,2831.0,11.0,713.0,1.0,603.0,1.0,0.0,14948.0,1.0,1.0,33559.0,530.0,404.0,4.0,1924.0,1.0,19240.0,1.0,179670.0,4.0,133566.0,339.0,0.0,1.0,404.0,1.0,0.0,0.0,20140.0,1.0,1.0,0.99999994,0.0,0.99999994,37.0,410.0,0.0,623.0,1110.0,-301.0,1.0,-6.0,529.0,-6.0,-513.0,0.0,-33.0,-627.0,280.0,-1.0,712.0,-1.0,529.0,393.0,37.0,243.0,-1.0,338.0,-629.0,-1.0,-0.0,-404.0,-10.0,-0.0,-280.0,57.295776,0.0,19423.268,0.0,16042.817,229.1831,1.0
152,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,6.272877,0.0,6.7019606,6.3902407,3.1780539,363.0,549.0,776.0,64.0,1.0,37.0,604.0,6396.0,815.0,5849.0,603.0,1199.0,549.0,593.0,597.0,717.0,530.0,4.0,1.0,964.0,25.0,6755.0,37.0,713.0,2.0,0.0,4.0,0.0,573948.0,0.0,1.0,873441.0,530.0,596.0,1.0,5848.0,0.0,210528.0,4.0,179670.0,1.0,21357.0,1356.0,339.0,1.0,596.0,4.0,0.0,0.0,12720.0,0.0,1.0,0.99999994,1.0,0.99999994,23.0,218.0,3.0,623.0,5034.0,-315.0,1.0,-6.0,529.0,-3.0,-844.0,0.0,-962.0,-627.0,280.0,-1.0,713.0,-1.0,530.0,62.0,23.0,-683.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-36.0,-0.0,-280.0,229.1831,0.0,19423.268,0.0,16042.817,57.295776,1.0
153,0.0,0.7615942,0.0,0.7615942,0.5,0.5,0.5,1.0,5.6801724,1.3862944,6.7019606,6.3902407,3.3672957,282.0,310.0,448.0,269.0,2.0,25.0,49.0,8068.0,814.0,7762.0,48.0,644.0,310.0,562.0,597.0,181.0,293.0,2.0,2.0,964.0,30.0,8665.0,25.0,179.0,2.0,0.0,2.0,596.0,573948.0,0.0,0.0,873441.0,0.0,0.0,4.0,7758.0,0.0,186192.0,0.0,74129.0,0.0,68057.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,8497.0,0.62235653,1.0,0.99999994,1.0,0.5163265,28.0,218.0,1.0,628.0,6944.0,-224.0,1.0,-1.0,292.0,0.0,-638.0,0.0,-959.0,-804.0,103.0,0.0,179.0,1.0,293.0,269.0,29.0,-860.0,0.0,253.0,-629.0,-0.0,-0.0,-596.0,-24.0,-1.0,-103.0,114.59155,57.295776,14495.831,0.0,5901.465,229.1831,1.0
154,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.5,0.5,1.0,4.477337,1.3862944,6.7019606,6.001415,3.583519,210.0,548.0,448.0,269.0,1.0,24.0,104.0,7515.0,814.0,6971.0,104.0,507.0,548.0,357.0,405.0,183.0,88.0,4.0,1.0,964.0,37.0,7874.0,25.0,179.0,2.0,0.0,4.0,0.0,389052.0,1.0,0.0,873441.0,0.0,0.0,0.0,6967.0,0.0,167208.0,4.0,15312.0,0.0,46806.0,696.0,174.0,0.0,404.0,0.0,0.0,0.0,3168.0,0.62235653,0.20723684,0.99999994,1.0,0.09795918,35.0,410.0,3.0,145.0,6153.0,-138.0,1.0,-2.0,88.0,1.0,-638.0,-1.0,-959.0,-810.0,97.0,0.0,178.0,-1.0,87.0,269.0,35.0,-866.0,0.0,173.0,-147.0,-0.0,-0.0,-404.0,-24.0,-0.0,-97.0,229.1831,0.0,9969.465,0.0,5557.6904,229.1831,1.0
155,0.7615942,0.7615942,0.7615942,0.7615942,0.7310586,0.5,0.7310586,0.9999938,6.272877,1.3862944,6.7019606,6.3902407,2.9957323,359.0,310.0,453.0,275.0,1.0,13.0,604.0,1592.0,815.0,1286.0,603.0,1199.0,311.0,804.0,597.0,181.0,530.0,3.0,1.0,964.0,21.0,2189.0,13.0,179.0,2.0,0.0,2.0,0.0,573948.0,0.0,1.0,873441.0,530.0,0.0,4.0,1282.0,0.0,15384.0,0.0,179670.0,0.0,92886.0,678.0,339.0,1.0,0.0,2.0,0.0,1.0,10600.0,0.63746226,1.0,0.99999994,1.0,0.99999994,19.0,218.0,1.0,625.0,468.0,-319.0,0.0,-4.0,529.0,-3.0,-633.0,1.0,-959.0,-726.0,180.0,-1.0,179.0,0.0,530.0,273.0,20.0,-782.0,1.0,339.0,-629.0,-0.0,-1.0,-596.0,-12.0,-0.0,-181.0,114.59155,0.0,19423.268,57.295776,10370.535,229.1831,0.0
156,0.7615942,0.0,0.0,0.9640276,0.5,0.7310586,0.7310586,0.9998766,5.6801724,1.3862944,6.7019606,6.3902407,3.871201,301.0,549.0,987.0,274.0,1.0,10.0,105.0,1836.0,814.0,1292.0,103.0,699.0,548.0,567.0,597.0,716.0,293.0,4.0,1.0,38.0,48.0,1340.0,11.0,714.0,2.0,0.0,0.0,596.0,22052.0,0.0,0.0,1924.0,0.0,596.0,4.0,0.0,0.0,11592.0,3.0,74129.0,4.0,69322.0,759.0,0.0,0.0,596.0,0.0,37.0,0.0,14064.0,0.63746226,1.0,0.99999994,0.0,0.5163265,47.0,218.0,1.0,622.0,474.0,-205.0,1.0,-7.0,292.0,-5.0,222.0,-1.0,-33.0,-30.0,21.0,0.0,713.0,0.0,293.0,274.0,47.0,-15.0,1.0,253.0,-628.0,-0.0,-1.0,-596.0,-9.0,-1.0,-22.0,171.88733,57.295776,14495.831,57.295776,1260.5071,229.1831,1.0
157,0.7615942,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.7310586,0.9999938,3.8918202,0.0,4.934474,6.3902407,3.8066626,298.0,93.0,987.0,275.0,2.0,12.0,604.0,431.0,139.0,340.0,603.0,1199.0,92.0,323.0,596.0,717.0,49.0,5.0,1.0,963.0,46.0,1246.0,13.0,713.0,2.0,0.0,4.0,596.0,573948.0,0.0,0.0,873441.0,49.0,596.0,0.0,339.0,0.0,4068.0,0.0,12397.0,1.0,69322.0,1012.0,253.0,0.0,0.0,4.0,0.0,1.0,2205.0,0.63746226,0.29276314,0.11994785,1.0,0.018367343,45.0,-457.0,3.0,191.0,200.0,-208.0,0.0,-9.0,49.0,-5.0,-633.0,0.0,-962.0,-898.0,8.0,0.0,713.0,0.0,49.0,273.0,45.0,-954.0,1.0,253.0,-199.0,-0.0,-1.0,-596.0,-12.0,-0.0,-9.0,229.1831,0.0,14495.831,57.295776,515.662,57.295776,1.0
