,fixed acidity_square,alcohol_square,volatile acidity_square,chlorides_exp,density_sin,volatile acidity_sin,fixed acidity_sin,density_sigmoid,chlorides_sigmoid,alcohol_sigmoid,alcohol_cos,chlorides_cos,density_cos,free sulfur dioxide_rbfFeature,sulphates_rbfFeature,pH_rbfFeature,residual sugar_tanh,volatile acidity_tanh,free sulfur dioxide_tanh,pH_zscore,alcohol_zscore,residual sugar_zscore,citric acid_zscore,alcohol_degree,residual sugar_degree,citric acid_degree,sulphates_degree,quality
1612,60.84,127.69,0.0676,1.0273678,0.837067,0.25708055,0.9985433,0.72946304,0.5067496,0.9999876,0.29974535,0.9996355,0.5471004,0.15323815,0.41596112,0.042962626,0.9966824,0.25429553,1.0,-1.0482262,0.63855034,-0.62927926,1.2875942,647.4423,183.3465,28.074932,18.33465,7
1613,64.0,112.36,0.0196,1.0356197,0.83755904,0.13954312,0.98935825,0.7296406,0.5087491,0.9999751,-0.3853382,0.99938756,0.54634684,0.12943639,-0.36803025,-0.3831112,0.90514827,0.13909245,1.0,0.47510198,0.06967355,-0.96448314,1.2875942,607.33527,85.94367,28.074932,22.918312,7
1614,64.0,116.64,0.0841,1.0356197,0.8391943,0.2859522,0.98935825,0.730232,0.5087491,0.9999796,-0.1943299,0.99938756,0.5438317,0.42183247,0.3453286,-0.19986485,1.0,0.2821348,1.0,-0.31967798,0.23220977,1.0467403,1.2875942,618.79443,670.3606,28.074932,19.480564,5
1615,56.25,114.49,0.0361,1.048122,0.8377775,0.1888589,0.93799996,0.7297195,0.51174784,0.99997747,-0.29128927,0.9988957,0.54601175,0.4260485,-0.06381634,0.08751983,0.9216685,0.18774621,1.0,1.4023453,0.15094167,-0.94476527,1.2875942,613.0648,91.67325,28.074932,26.929016,6
1616,47.61,81.0,0.1156,1.0460279,0.83913994,0.3334871,0.5784398,0.73021233,0.5112481,0.9998766,-0.91113025,0.9989877,0.5439156,0.33304447,-0.15962577,-0.3898589,0.9999991,0.3274774,1.0,-0.6508363,-1.2306162,0.1791537,1.2875942,515.662,418.2592,28.074932,22.918312,6
1617,38.44,84.64,0.04,1.067159,0.8380504,0.19866933,-0.083089404,0.7298181,0.5162443,0.99989897,-0.9748436,0.99788827,0.54559284,-0.27043104,0.40818304,0.36280376,0.9216685,0.19737533,1.0,0.21017532,-1.0680801,-0.94476527,1.2875942,527.12115,91.67325,28.074932,29.793806,6
1618,40.96,72.25,0.1369,1.0460279,0.8404971,0.36161542,0.1165492,0.73070455,0.5112481,0.99979657,-0.6020119,0.9989877,0.54181606,-0.39123476,-0.35739127,0.24338935,1.0,0.35399172,1.0,-0.31967798,-1.6369568,1.3622262,1.2875942,487.01413,762.0339,28.074932,27.501974,6
1619,38.44,127.69,0.0484,1.0294245,0.83755904,0.21822962,-0.083089404,0.7296406,0.5072495,0.9999876,0.29974535,0.99957955,0.54634684,-0.28748128,-0.13507755,-0.2307937,0.9999877,0.21651806,1.0,1.4685769,0.63855034,-0.0771787,1.2875942,647.4423,343.7747,28.074932,20.62648,8
1620,60.84,127.69,0.0676,1.0273678,0.837067,0.25708055,0.9985433,0.72946304,0.5067496,0.9999876,0.29974535,0.9996355,0.5471004,0.15323815,0.41596112,0.042962626,0.9966824,0.25429553,1.0,-1.0482262,0.63855034,-0.62927926,1.2875942,647.4423,183.3465,28.074932,18.33465,7
1621,79.21,88.36,0.1024,1.0512711,0.8390855,0.31456655,0.50102085,0.7301926,0.5124974,0.99991727,-0.99969304,0.99875027,0.54399955,-0.21039373,0.38937932,0.2208759,0.9216685,0.30950692,1.0,-0.38590965,-0.9055438,-0.94476527,1.2875942,538.5803,91.67325,28.074932,19.480564,5
1622,42.25,75.69,0.1936,1.0460279,0.83913994,0.42593947,0.21511999,0.73021233,0.5112481,0.99983346,-0.7486466,0.9989877,0.5439156,-0.10531047,-0.398463,0.20561528,0.9999996,0.41364443,1.0,-0.51837295,-1.4744205,0.2580252,1.2875942,498.47327,441.1775,28.074932,21.199438,6
1623,49.0,88.36,0.0196,1.0544297,0.8389767,0.13954312,0.6569866,0.7301532,0.5132469,0.99991727,-0.99969304,0.99859583,0.54416734,0.095603086,-0.18260507,0.10464054,0.999985,0.13909245,1.0,1.1374186,-0.9055438,-0.096896574,1.2875942,538.5803,338.0451,28.074932,20.62648,6
1624,81.0,110.25,0.0289,1.0397705,0.8376683,0.16918235,0.4121185,0.72968006,0.50974876,0.99997246,-0.47553694,0.9992396,0.5461793,-0.11386689,-0.4112936,-0.1713151,0.7615942,0.16838105,1.0,-0.6508363,-0.01159456,-1.0630726,1.2875942,601.6057,57.29578,28.074932,29.220848,7
1625,40.96,94.09,0.0676,1.037693,0.8389767,0.25708055,0.1165492,0.7301532,0.509249,0.9999387,-0.96236485,0.99931556,0.54416734,0.41553152,-0.13342522,-0.27249852,0.99999446,0.25429553,1.0,1.269882,-0.66173947,0.0016928067,1.2875942,555.76904,366.693,28.074932,30.366764,6
1626,81.0,104.04,0.0484,1.0491706,0.84076786,0.21822962,0.4121185,0.7308029,0.5119977,0.9999628,-0.71426564,0.9988482,0.5413958,0.016146729,-0.40662372,-0.3132923,1.0,0.21651806,1.0,0.8062603,-0.2553989,0.7904079,1.2875942,584.41693,595.8761,28.074932,25.210142,6
1627,79.21,88.36,0.1024,1.0512711,0.8390855,0.31456655,0.50102085,0.7301926,0.5124974,0.99991727,-0.99969304,0.99875027,0.54399955,-0.21039373,0.38937932,0.2208759,0.9216685,0.30950692,1.0,-0.38590965,-0.9055438,-0.94476527,1.2875942,538.5803,91.67325,28.074932,19.480564,5
1628,67.24,132.25,0.04,1.0586559,0.83755904,0.19866933,0.9407306,0.7296406,0.51424617,0.99998987,0.48330477,0.99837595,0.54634684,0.23722099,-0.33468974,-0.33991668,0.9981779,0.19737533,1.0,0.011480335,0.80108654,-0.57012564,1.2875942,658.9015,200.53523,28.074932,20.053522,6
1629,60.84,92.16,0.0225,1.048122,0.8388134,0.14943813,0.9985433,0.7300941,0.51174784,0.9999323,-0.98468786,0.9988957,0.544419,-0.27571663,-0.27069816,-0.18618938,0.9999996,0.14888503,1.0,-1.6443113,-0.74300754,0.2580252,-0.7783943,550.0395,441.1775,13.750987,17.761692,6
1630,47.61,129.96,0.0625,1.0544297,0.8376683,0.24740396,0.5784398,0.72968006,0.5132469,0.9999888,0.39349088,0.99859583,0.5461793,-0.062924795,0.42465237,0.27066737,0.946806,0.24491866,0.9999877,0.276407,0.7198185,-0.9053295,-0.7783943,653.1719,103.1324,13.750987,40.107044,5
1631,67.24,132.25,0.04,1.0586559,0.83755904,0.19866933,0.9407306,0.7296406,0.51424617,0.99998987,0.48330477,0.99837595,0.54634684,0.23722099,-0.33468974,-0.33991668,0.9981779,0.19737533,1.0,0.011480335,0.80108654,-0.57012564,1.2875942,658.9015,200.53523,28.074932,20.053522,6
1632,50.41,148.84,0.0784,1.0418521,0.8374497,0.27635565,0.72896904,0.72960114,0.51024854,0.999995,0.9336336,0.99915963,0.54651433,-0.39823958,0.010332531,-0.31273618,0.99999547,0.27290508,1.0,1.4685769,1.3699633,0.021410683,1.2875942,699.0085,372.42258,28.074932,33.231552,8
1633,54.76,121.0,0.0361,1.037693,0.83810496,0.1888589,0.8987081,0.72983783,0.509249,0.9999833,0.004425698,0.99931556,0.545509,0.38111308,-0.008573135,-0.18121356,0.99999696,0.18774621,1.0,0.077712,0.394746,0.060846437,1.2875942,630.2536,383.8817,28.074932,21.772396,7
1634,68.89,84.64,0.0625,1.0491706,0.841525,0.24740396,0.90217185,0.73107827,0.5119977,0.99989897,-0.9748436,0.9988482,0.5402182,0.02527631,0.104802825,0.4122801,1.0,0.24491866,1.0,-1.0482262,-1.0680801,2.052352,1.2875942,527.12115,962.5691,28.074932,29.793806,6
1635,56.25,104.04,0.0196,1.0356197,0.8378321,0.13954312,0.93799996,0.72973925,0.5087491,0.9999628,-0.71426564,0.99938756,0.545928,0.39555228,-0.28606322,-0.3822169,0.9216685,0.13909245,1.0,0.47510198,-0.2553989,-0.94476527,3.3535826,584.41693,91.67325,42.398876,25.7831,6
1636,60.84,100.0,0.2401,1.0439379,0.83886784,0.47062588,0.9985433,0.7301138,0.5107483,0.9999546,-0.8390715,0.99907565,0.5443351,0.15008952,-0.31229755,-0.0077955495,0.99999833,0.45421642,1.0,0.14394367,-0.41793513,0.120000064,1.2875942,572.9578,401.07047,28.074932,18.907608,5
1637,65.61,94.09,0.0144,1.0428945,0.8378867,0.119712204,0.9698898,0.729759,0.51049846,0.9999387,-0.96236485,0.99911815,0.5458442,-0.21149345,-0.24036954,0.42256778,0.8336546,0.1194273,1.0,-0.38590965,-0.66173947,-1.0236368,1.2875942,555.76904,68.75494,28.074932,27.501974,6
1638,57.76,84.64,0.2209,1.2699785,0.84082204,0.45288628,0.96791965,0.73082256,0.5594672,0.99989897,-0.9748436,0.9715752,0.5413117,-0.090673186,0.044831958,-0.42052296,1.0,0.4381993,1.0,-1.511848,-1.0680801,1.3030727,1.2875942,527.12115,744.84515,28.074932,29.220848,5
1639,62.41,110.25,0.0484,1.0428945,0.8376683,0.21822962,0.99894136,0.72968006,0.51049846,0.99997246,-0.47553694,0.99911815,0.5461793,0.09746697,-0.37876448,0.28331852,0.9989996,0.21651806,1.0,-0.5846046,-0.01159456,-0.51097196,1.2875942,601.6057,217.72397,28.074932,22.345354,5
1640,60.84,100.0,0.2401,1.0439379,0.83886784,0.47062588,0.9985433,0.7301138,0.5107483,0.9999546,-0.8390715,0.99907565,0.5443351,0.15008952,-0.31229755,-0.0077955495,0.99999833,0.45421642,1.0,0.14394367,-0.41793513,0.120000064,1.2875942,572.9578,401.07047,28.074932,18.907608,5
1641,40.96,102.01,0.0484,1.0554847,0.83865005,0.21822962,0.1165492,0.73003495,0.5134967,0.99995893,-0.7805682,0.99854237,0.54467064,0.32246915,-0.1618005,-0.29178315,0.9999994,0.21651806,1.0,0.5413337,-0.336667,0.21858945,1.2875942,578.6874,429.71835,28.074932,29.793806,6
1642,53.29,82.81,0.0361,1.059715,0.8413629,0.1888589,0.8504366,0.73101926,0.5144959,0.99988836,-0.9477216,0.9983185,0.5404706,0.36038446,0.035517413,0.30760226,1.0,0.18774621,1.0,1.5348086,-1.1493481,1.8058785,1.2875942,521.3916,890.9494,28.074932,20.62648,7
1643,65.61,104.04,0.09,1.0502204,0.83990055,0.29552022,0.9698898,0.730488,0.51224756,0.9999628,-0.71426564,0.99879974,0.5427403,0.114086926,-0.34163877,-0.35460252,1.0,0.2913126,1.0,-0.6508363,-0.2553989,1.1650475,1.2875942,584.41693,704.7381,28.074932,32.658596,7
1644,53.29,82.81,0.0361,1.059715,0.8413629,0.1888589,0.8504366,0.73101926,0.5144959,0.99988836,-0.9477216,0.9983185,0.5404706,0.36038446,0.035517413,0.30760226,1.0,0.18774621,1.0,1.5348086,-1.1493481,1.8058785,1.2875942,521.3916,890.9494,28.074932,20.62648,7
1645,56.25,110.25,0.0576,1.0491706,0.8394118,0.23770262,0.93799996,0.7303108,0.5119977,0.99997246,-0.47553694,0.9988482,0.543496,-0.31719857,0.14893599,-0.38004357,1.0,0.23549575,1.0,-0.12098299,-0.01159456,0.5932291,1.2875942,601.6057,538.5803,28.074932,33.80451,7
1646,40.96,102.01,0.0484,1.0554847,0.83865005,0.21822962,0.1165492,0.73003495,0.5134967,0.99995893,-0.7805682,0.99854237,0.54467064,0.32246915,-0.1618005,-0.29178315,0.9999994,0.21651806,1.0,0.5413337,-0.336667,0.21858945,1.2875942,578.6874,429.71835,28.074932,29.793806,6
1647,60.84,146.41,0.0441,1.0366559,0.83602595,0.2084599,0.9985433,0.72908795,0.50899905,0.99999446,0.8932061,0.9993521,0.54868984,-0.08898005,-0.15693136,0.38808924,0.8336546,0.2069665,1.0,-0.91576296,1.2886952,-1.0236368,1.2875942,693.27893,68.75494,28.074932,16.042818,7
1648,50.41,104.04,0.09,1.0460279,0.8383231,0.29552022,0.72896904,0.7299167,0.5112481,0.9999628,-0.71426564,0.9989877,0.5451737,0.37032238,-0.13649894,-0.4261014,0.9216685,0.2913126,1.0,1.4023453,-0.2553989,-0.94476527,1.2875942,584.41693,91.67325,28.074932,33.80451,5
1649,47.61,88.36,0.0676,1.059715,0.83957475,0.25708055,0.5784398,0.73036987,0.5144959,0.99991727,-0.99969304,0.9983185,0.5432441,0.37981373,0.040342294,-0.15409304,0.9216685,0.25429553,1.0,3.058137,-0.9055438,-0.94476527,1.2875942,538.5803,91.67325,28.074932,29.793806,4
1650,57.76,163.84,0.0961,1.0449823,0.8366838,0.30505863,0.96791965,0.7293249,0.51099825,0.99999726,0.97283256,0.99903214,0.5476862,0.3710028,0.33190134,0.08118214,0.9992588,0.3004371,1.0,-0.71706796,1.857572,-0.48139518,1.2875942,733.386,226.31833,28.074932,38.388172,7
1651,40.96,81.0,0.1764,1.0789626,0.8402803,0.40776044,0.1165492,0.7306258,0.5189909,0.9998766,-0.91113025,0.9971134,0.5421522,0.26443478,-0.4205008,0.22350316,1.0,0.39693043,1.0,-0.4521413,-1.2306162,1.263637,3.3535826,515.662,733.386,42.398876,33.231552,6
1652,67.24,118.81,0.0841,1.0449823,0.83755904,0.2859522,0.9407306,0.7296406,0.51099825,0.9999815,-0.095428854,0.99903214,0.54634684,0.2734522,0.38334087,0.33440793,0.7615942,0.2821348,1.0,0.34263864,0.31347787,-1.0630726,1.2875942,624.524,57.29578,28.074932,20.62648,4
1653,62.41,77.44,0.1089,1.0544297,0.84699136,0.32404304,0.99894136,0.73307884,0.5132469,0.99984926,-0.81109303,0.99859583,0.5316067,-0.22905606,0.3990217,0.3553528,1.0,0.31852078,1.0,-0.2534463,-1.3931525,4.9705977,-0.44783613,504.20285,1810.5466,16.042818,21.772396,6
1654,43.56,81.0,0.2116,1.0533757,0.8390855,0.44394812,0.31154135,0.7301926,0.5129971,0.9998766,-0.91113025,0.9986483,0.54399955,-0.025053026,0.42043605,0.41927645,0.9999992,0.4300842,1.0,-0.51837295,-1.2306162,0.19887157,1.2875942,515.662,423.98877,28.074932,21.772396,5
1655,60.84,104.04,0.0784,1.0470744,0.8379958,0.27635565,0.9985433,0.7297984,0.511498,0.9999628,-0.71426564,0.9989422,0.5456766,-0.4229886,0.1794394,-0.41049817,0.8617232,0.27290508,1.0,-0.6508363,-0.2553989,-1.0039189,1.2875942,584.41693,74.48451,28.074932,33.80451,5
1656,33.64,84.64,0.0225,1.0491706,0.83761364,0.14943813,-0.46460217,0.72966033,0.5119977,0.99989897,-0.9748436,0.9988482,0.5462631,-0.10310236,0.40383542,0.3851641,0.800499,0.14888503,1.0,0.011480335,-1.0680801,-1.0433546,1.2875942,527.12115,63.025356,28.074932,27.501974,5
1657,60.84,127.69,0.16,1.0618366,0.8396291,0.38941833,0.9985433,0.7303896,0.5149955,0.9999876,0.29974535,0.99820054,0.5431602,-0.40067962,0.1360894,0.0039652456,0.99999964,0.37994897,1.0,0.47510198,0.63855034,0.27774307,1.2875942,647.4423,446.90707,28.074932,33.231552,6
1658,43.56,77.44,0.0961,1.0512711,0.83952045,0.30505863,0.31154135,0.7303502,0.5124974,0.99984926,-0.81109303,0.99875027,0.5433281,0.14364682,0.22418192,-0.40928465,0.9999996,0.3004371,1.0,-0.4521413,-1.3931525,0.2580252,1.2875942,504.20285,441.1775,28.074932,25.7831,5
1659,43.56,86.49,0.105625,1.0502204,0.8393031,0.3193088,0.31154135,0.7302714,0.51224756,0.99990857,-0.99222535,0.99879974,0.54366386,0.36364257,0.1380935,0.11741882,0.9999996,0.31402093,1.0,-0.18721466,-0.9868119,0.2580252,1.2875942,532.85077,441.1775,28.074932,22.918312,5
1660,43.56,88.36,0.0729,1.0502204,0.83924866,0.26673144,0.31154135,0.7302517,0.51224756,0.99991727,-0.99969304,0.99879974,0.5437478,0.32416928,-0.42205918,-0.11670867,0.99999964,0.26362485,1.0,-0.12098299,-0.9055438,0.27774307,1.2875942,538.5803,446.90707,28.074932,25.7831,6
1661,44.89,106.09,0.0676,1.048122,0.8389767,0.25708055,0.40484992,0.7301532,0.51174784,0.9999664,-0.6408264,0.9988957,0.54416734,0.27453816,0.16483472,-0.33046612,0.9999999,0.25429553,1.0,0.276407,-0.17413078,0.37633246,1.2875942,590.14655,475.55496,28.074932,22.918312,6
1662,44.89,116.64,0.0441,1.048122,0.8367933,0.2084599,0.40484992,0.72936434,0.51174784,0.9999796,-0.1943299,0.9988957,0.5475189,-0.048498478,-0.37932947,-0.071349576,0.88535166,0.2069665,1.0,-1.7767746,0.23220977,-0.984201,1.2875942,618.79443,80.21409,28.074932,24.064228,7
1663,62.41,77.44,0.1089,1.0544297,0.84699136,0.32404304,0.99894136,0.73307884,0.5132469,0.99984926,-0.81109303,0.99859583,0.5316067,-0.22905606,0.3990217,0.3553528,1.0,0.31852078,1.0,-0.2534463,-1.3931525,4.9705977,-0.44783613,504.20285,1810.5466,16.042818,21.772396,6
1664,65.61,81.0,0.0784,1.0607753,0.841687,0.27635565,0.9698898,0.7311372,0.5147457,0.9998766,-0.91113025,0.99826,0.5399657,-0.4263882,-0.419286,-0.38446334,1.0,0.27290508,1.0,0.5413337,-1.2306162,1.7763017,1.0396756,515.662,882.355,26.356058,33.231552,4
1665,42.25,132.25,0.0169,1.0366559,0.83662903,0.12963414,0.21511999,0.72930515,0.50899905,0.99998987,0.48330477,0.9993521,0.5477699,-0.2779742,-0.12618655,-0.4028937,0.7615942,0.12927258,1.0,1.4685769,0.80108654,-1.0630726,0.29591975,658.9015,57.29578,21.199438,29.220848,8
1666,60.84,116.64,0.198025,1.0408108,0.83810496,0.4304579,0.9985433,0.72983783,0.5099987,0.9999796,-0.1943299,0.9992001,0.545509,0.1659111,0.22311346,0.2791131,0.7615942,0.41778034,0.99999976,0.4088703,0.23220977,-1.0630726,1.866071,618.79443,57.29578,32.085636,24.637186,5
1667,77.44,139.24,0.1521,1.0565406,0.8375044,0.3801884,0.5849172,0.7296209,0.51374656,0.9999925,0.72043246,0.9984879,0.5464306,0.27815,-0.3799786,-0.42512995,0.999985,0.37136024,1.0,-1.5780796,1.0448909,-0.096896574,0.04800112,676.0902,338.0451,19.480564,29.220848,6
1668,62.41,110.25,0.0324,1.0335505,0.8372311,0.17902957,0.99894136,0.7295222,0.5082492,0.99997246,-0.47553694,0.9994556,0.54684925,-0.31512415,-0.42551968,0.06783566,0.8336546,0.17808087,1.0,-0.4521413,-0.01159456,-1.0236368,-0.03463842,601.6057,68.75494,18.907608,21.772396,7
1669,50.41,98.01,0.0961,1.0366559,0.8373404,0.30505863,0.72896904,0.7295617,0.50899905,0.9999498,-0.88919115,0.9993521,0.5466818,0.20037436,-0.38090223,0.42484117,0.8336546,0.3004371,1.0,-0.31967798,-0.49920323,-1.0236368,0.3785593,567.2282,68.75494,21.772396,25.210142,6
1670,60.84,96.04,0.0576,1.0470744,0.8394661,0.23770262,0.9985433,0.73033047,0.511498,0.99994457,-0.9304263,0.9989422,0.543412,0.25682178,0.4091674,-0.40348622,0.99999696,0.23549575,1.0,0.077712,-0.58047134,0.060846437,-1.2742316,561.49866,383.8817,10.31324,32.085636,6
1671,49.0,129.96,0.1225,1.0283957,0.8379958,0.3428978,0.6569866,0.7297984,0.50699955,0.9999888,0.39349088,0.99960804,0.5456766,-0.4239002,-0.0640518,0.17595375,0.99999547,0.33637553,1.0,1.4023453,0.7198185,0.021410683,-0.28255704,653.1719,372.42258,17.188734,24.064228,7
1672,43.56,86.49,0.0676,1.1479756,0.8388134,0.25708055,0.31154135,0.7300941,0.53444535,0.99990857,-0.99222535,0.9904931,0.544419,-0.3605478,-0.4228642,0.4139815,0.9998646,0.25429553,1.0,0.077712,-0.9868119,-0.3137932,-0.1999175,532.85077,275.01974,17.761692,21.772396,5
1673,43.56,86.49,0.0729,1.1468282,0.8388134,0.26673144,0.31154135,0.7300941,0.53419656,0.99990857,-0.99222535,0.99063015,0.544419,0.42285505,0.4131079,-0.34929344,0.9999502,0.26362485,1.0,0.077712,-0.9868119,-0.21520384,-0.1999175,532.85077,303.66763,17.761692,21.772396,5
1674,46.24,106.09,0.0484,1.0470744,0.8390311,0.21822962,0.49411336,0.73017293,0.511498,0.9999664,-0.6408264,0.9989422,0.5440834,-0.39759153,-0.3759357,0.07654683,0.99999994,0.21651806,1.0,0.7400286,-0.17413078,0.49463972,-0.3651966,590.14655,509.93243,16.615776,25.210142,6
1675,38.44,79.21,0.0729,1.048122,0.83935744,0.26673144,-0.083089404,0.7302911,0.51174784,0.9998636,-0.8654352,0.9988957,0.54357994,-0.32416248,0.3629768,-0.4192762,0.99999994,0.26362485,1.0,-0.12098299,-1.3118844,0.47492185,-0.11727796,509.93243,504.20285,18.33465,26.929016,5
1676,49.0,129.96,0.1225,1.0283957,0.8379958,0.3428978,0.6569866,0.7297984,0.50699955,0.9999888,0.39349088,0.99960804,0.5456766,-0.4239002,-0.0640518,0.17595375,0.99999547,0.33637553,1.0,1.4023453,0.7198185,0.021410683,-0.28255704,653.1719,372.42258,17.188734,24.064228,7
1677,53.29,123.21,0.0529,1.0325176,0.83712167,0.22797753,0.8504366,0.72948277,0.5079993,0.99998486,0.10423603,0.99948806,0.54701674,0.002435407,-0.14004631,-0.42053428,0.946806,0.22602835,1.0,-0.51837295,0.4760141,-0.9053295,0.29591975,635.98315,103.1324,21.199438,20.053522,6
1678,38.44,108.16,0.09,1.0460279,0.83843213,0.29552022,-0.083089404,0.72995615,0.5112481,0.99996954,-0.56098425,0.9989877,0.54500604,0.35226282,-0.25323072,0.34891984,0.9999963,0.2913126,1.0,1.1374186,-0.09286267,0.04112856,-1.1089524,595.8761,378.15213,11.459156,25.7831,6
1679,40.96,102.01,0.1225,1.0345846,0.83843213,0.3428978,0.1165492,0.72995615,0.5084992,0.99995893,-0.7805682,0.9994221,0.54500604,0.2925093,-0.15066345,-0.28615603,0.9999776,0.33637553,1.0,0.9387236,-0.336667,-0.13633233,-1.1089524,578.6874,326.58594,11.459156,24.637186,5
1680,57.76,81.0,0.1024,1.0554847,0.841903,0.31456655,0.96791965,0.73121583,0.5134967,0.9998766,-0.91113025,0.99854237,0.539629,0.0032684165,0.31020728,-0.10829218,1.0,0.30950692,1.0,0.21017532,-1.2306162,2.357979,0.04800112,515.662,1051.3776,19.480564,31.512678,5
1681,39.69,141.61,0.0961,1.0470744,0.8394118,0.30505863,0.0168139,0.7303108,0.511498,0.9999932,0.7860703,0.9989422,0.543496,-0.3654976,-0.24092475,-0.42588633,1.0,0.3004371,1.0,3.6542218,1.126159,0.71153635,-0.28255704,681.81976,572.9578,17.188734,31.512678,6
1682,51.84,81.0,0.0625,1.0565406,0.84071374,0.24740396,0.79366785,0.7307832,0.51374656,0.9998766,-0.91113025,0.9984879,0.5414798,-0.41872784,0.03427802,0.3269074,1.0,0.24491866,1.0,-0.4521413,-1.2306162,1.5791229,-0.44783613,515.662,825.0592,16.042818,21.772396,7
1683,51.84,81.0,0.0625,1.0565406,0.84071374,0.24740396,0.79366785,0.7307832,0.51374656,0.9998766,-0.91113025,0.9984879,0.5414798,-0.41872784,0.03427802,0.3269074,1.0,0.24491866,1.0,-0.4521413,-1.2306162,1.5791229,-0.44783613,515.662,825.0592,16.042818,21.772396,7
1684,53.29,82.81,0.0676,1.0502204,0.84147096,0.25708055,0.8504366,0.7310586,0.51224756,0.99988836,-0.9477216,0.99879974,0.5403023,0.42583576,-0.4224887,-0.2821068,1.0,0.25429553,1.0,-0.8495313,-1.1493481,2.2593896,-0.03463842,521.3916,1022.7297,18.907608,25.210142,7
1685,51.84,81.0,0.0625,1.0565406,0.84071374,0.24740396,0.79366785,0.7307832,0.51374656,0.9998766,-0.91113025,0.9984879,0.5414798,-0.41872784,0.03427802,0.3269074,1.0,0.24491866,1.0,-0.4521413,-1.2306162,1.5791229,-0.44783613,515.662,825.0592,16.042818,21.772396,7
1686,54.76,100.0,0.0676,1.048122,0.8404971,0.25708055,0.8987081,0.73070455,0.51174784,0.9999546,-0.8390715,0.9988957,0.54181606,-0.1433269,-0.1706646,0.052249324,1.0,0.25429553,1.0,1.7997353,-0.41793513,0.5932291,0.29591975,572.9578,538.5803,21.199438,41.25296,5
1687,53.29,82.81,0.0676,1.0502204,0.84147096,0.25708055,0.8504366,0.7310586,0.51224756,0.99988836,-0.9477216,0.99879974,0.5403023,0.42583576,-0.4224887,-0.2821068,1.0,0.25429553,1.0,-0.8495313,-1.1493481,2.2593896,-0.03463842,521.3916,1022.7297,18.907608,25.210142,7
1688,44.89,88.36,0.0625,1.0418521,0.8387045,0.24740396,0.40484992,0.7300547,0.51024854,0.99991727,-0.99969304,0.99915963,0.5445868,0.17404385,0.42625776,-0.41681919,0.9137855,0.24491866,1.0,2.3958201,-0.9055438,-0.95462424,-0.6131152,538.5803,88.80846,14.896903,36.09634,3
1689,50.41,129.96,0.0256,1.0345846,0.8368481,0.15931821,0.72896904,0.7293841,0.5084992,0.9999888,0.39349088,0.9994221,0.5474352,0.25940767,0.39459556,0.3389321,0.8617232,0.1586485,1.0,0.5413337,0.7198185,-1.0039189,-0.69575477,653.1719,74.48451,14.323945,31.512678,6
1690,81.0,94.09,0.1849,1.0512711,0.8388134,0.4168708,0.4121185,0.7300941,0.5124974,0.9999387,-0.96236485,0.99875027,0.544419,-0.2580264,0.4158476,0.1268352,0.90514827,0.4053213,0.99999833,-0.51837295,-0.66173947,-0.96448314,-0.28255704,555.76904,85.94367,17.188734,25.7831,4
1691,51.84,81.0,0.0625,1.0565406,0.84071374,0.24740396,0.79366785,0.7307832,0.51374656,0.9998766,-0.91113025,0.9984879,0.5414798,-0.41872784,0.03427802,0.3269074,1.0,0.24491866,1.0,-0.4521413,-1.2306162,1.5791229,-0.44783613,515.662,825.0592,16.042818,21.772396,7
1692,49.0,139.24,0.0576,1.0408108,0.8375044,0.23770262,0.6569866,0.7296209,0.5099987,0.9999925,0.72043246,0.9992001,0.5464306,-0.19564618,-0.26390868,-0.4033404,0.99955034,0.23549575,1.0,0.6075653,1.0448909,-0.43210047,-0.28255704,676.0902,240.64227,17.188734,28.074932,6
