,205382_s_at_sigmoid,37892_at_sigmoid,220988_s_at_sigmoid,223122_s_at_sigmoid,206488_s_at_sigmoid,209612_s_at_radian,212354_at_radian,221541_at_radian,205913_at_radian,209613_s_at_radian,204589_at_radian,(202766_s_at*211161_s_at),(200665_s_at*207175_at),(212489_at*221729_at),(207175_at*229554_at),(212354_at*223122_s_at),(206488_s_at*209687_at),(209596_at*227061_at),(203325_s_at*211161_s_at),(204589_at*205913_at),(201125_s_at*207175_at),(201150_s_at*212489_at),(213069_at*223122_s_at),(209613_s_at*223122_s_at),(203666_at*203980_at),(221730_at*228481_at),(203325_s_at*221729_at),(200665_s_at*221729_at),(204589_at*223121_s_at),(204589_at*211161_s_at),(204589_at*212667_at),201744_s_at_recip,223122_s_at_recip,228766_at_recip,209612_s_at_recip,209613_s_at_recip,225241_at_recip,232458_at_square,205382_s_at_square,212489_at_square,209613_s_at_square,209612_s_at_square,209596_at_square,207175_at_ln,226997_at_ln,201147_s_at_ln,207175_at_mmnorm,201852_x_at_mmnorm,209687_at_mmnorm,207175_at_zscore,229554_at_zscore,209612_s_at_degree,221730_at_degree,Tissue
218,1.0,1.0,1.0,1.0,1.0,20.22313,75.1434,116.76602,4.6460667,18.245672,29.115582,205343890.0,21065722.0,26618438.0,420057.88,51544676.0,14668303.0,7953090.5,177700290.0,444074.84,3655153.8,15040461.0,44834316.0,12515633.0,108304664.0,6302353.0,42296430.0,343787140.0,6993761.5,67037450.0,18391070.0,3.9025454e-05,8.3527535e-05,9.46638e-05,0.0008630362,0.0009565716,0.0011964585,4255969.0,475134.47,7744532.0,1092861.2,1342585.6,54520500.0,6.3734903,7.0229573,7.6116447,0.049570095,0.50991577,0.12518544,0.014923066,0.14617507,66388.61,337506.5,0.0
219,1.0,1.0,1.0,1.0,1.0,37.51934,126.403725,68.032936,8.498008,43.29813,56.238,416014240.0,36794308.0,107089540.0,1242442.4,69627710.0,4317903.5,62681564.0,481146620.0,1568889.1,6000882.5,55435816.0,43400990.0,23850164.0,22771412.0,7452755.5,147898350.0,571813300.0,10706404.0,174050030.0,46346830.0,3.1585598e-05,0.00010401606,0.0005842828,0.0004651812,0.00040309576,0.0008491848,8598969.0,318999.03,41598630.0,6154369.0,4621210.0,253624720.0,6.9739175,7.3834305,7.800614,0.09046586,0.46365303,0.16495012,0.33354607,0.6945969,123168.73,481519.4,0.0
220,1.0,1.0,1.0,1.0,1.0,1.9093902,55.162876,16.603317,0.3543018,1.0611602,11.965977,26571882.0,1057765.2,1709566.4,19489.75,2514889.5,59735.49,1230342.5,15001968.0,13917.679,216144.75,911290.7,1914136.0,48378.56,21889.28,231400.97,3032448.0,27261754.0,232555.52,8085966.0,2917844.8,0.00019844419,0.0012567551,0.0063091484,0.009140768,0.016447369,0.0042753313,200435.3,153585.61,514232.38,3696.64,11968.36,13273635.0,4.527209,5.3082676,5.979392,0.00771618,0.15121934,0.19927792,-0.311165,-0.4757466,6268.158,94973.48,0.0
221,1.0,1.0,1.0,0.99999845,1.0,1.0611602,6.1505404,2.9670596,0.79761547,1.8099064,6.3966317,4687830.0,638380.0,519792.06,15269.199,4722.1597,7030.0005,201943.45,4310597.0,16749.05,332170.0,140371.38,9442.9795,1389.58,13289.65,163214.11,589648.4,5517118.0,6010.6,2732330.8,486492.1,0.0006825473,0.07462687,0.008517887,0.016447369,0.009643202,0.011074197,69801.65,18279.04,259794.11,10753.689,3696.64,6246500.5,4.7706847,5.3565865,4.9904327,0.009878406,0.034520052,0.003764654,-0.29431888,-0.575672,3483.5833,42410.336,1.0
222,1.0,1.0,1.0,1.0,1.0,0.98611104,12.178907,4.1643558,0.9040805,0.10995574,4.377286,304924.78,320761.62,102444.66,11381.24,146258.88,3249.64,197845.56,41553.22,12991.44,302020.25,66914.05,114085.28,1320.4801,2324.0999,107681.91,34409.98,2249427.5,4062.9602,216214.67,171145.92,0.0010597712,0.0047709923,0.008896797,0.017699115,0.15873015,0.013003901,5184.0,1391.2899,20592.25,39.690002,3192.25,1367262.6,4.62301,3.706228,5.812637,0.008504757,0.0018950254,0.000274417,-0.30502114,-0.597304,3237.2114,30452.705,1.0
223,1.0,1.0,1.0,1.0,1.0,98.256805,33.97807,47.35951,0.7661996,92.64731,23.225096,72870070.0,1444306.5,3964552.0,55836.89,9829977.0,1403079.0,8169837.0,65940550.0,58417.73,266544.5,3932553.0,18078512.0,26803198.0,578733.6,2292275.2,9703292.0,63496468.0,1626647.6,35740736.0,7754521.0,4.4205146e-05,0.00019804726,0.0047709923,0.00017762935,0.00018838423,0.0007220738,292464.62,619054.25,1006209.56,28178046.0,31693524.0,14234774.0,4.498698,6.3482647,6.9197826,0.007495718,0.2998672,0.4238365,-0.31288266,0.02867362,322558.03,112081.99,1.0
224,1.0,1.0,1.0,1.0,1.0,2.008874,10.796606,22.50951,0.30019665,2.9705503,13.400638,26709984.0,2406001.5,1022290.5,29488.771,178218.66,603812.75,319252.03,9306522.0,13206.16,555757.5,355668.25,422095.3,49034.62,275991.47,269737.2,1591939.9,25643488.0,22650.1,7850524.5,4162857.8,0.00027077523,0.003471017,0.005288207,0.008688098,0.005875441,0.0019538882,623468.1,1056.25,341640.25,28968.04,13248.01,874973.2,5.1004763,5.920237,5.7689457,0.013787373,0.113289185,0.16206017,-0.26386374,-0.51384854,6594.7437,83090.336,1.0
225,1.0,1.0,1.0,1.0,1.0,1.8517942,7.251843,13.428563,0.86742866,0.62482786,3.5028758,2968536.8,579360.0,1148218.5,5009.76,26508.9,54957.12,455068.75,1334805.0,9974.79,134914.19,411110.4,39594.277,2284.04,17748.12,153461.77,1512768.5,25768600.0,2870.01,671080.56,187754.84,0.005050505,0.015673982,0.0071994243,0.009425071,0.027932962,0.007745933,55084.09,150156.25,91809.0,1281.6399,11257.21,1128906.2,4.4450016,5.9327755,5.6997743,0.00709719,0.024589,0.014123883,-0.31598765,-0.66244596,6079.0815,75538.75,1.0
226,1.0,1.0,1.0,1.0,1.0,7.597418,72.89717,10.299188,0.2617994,8.131489,9.73021,19719328.0,793891.8,595766.06,34701.0,2641762.8,236037.06,1502007.0,10023315.0,8362.5,362111.6,1172045.6,1354688.5,294681.75,39526.27,202026.9,1309316.0,12897972.0,30662.5,5963075.5,2287589.8,6.848236e-05,0.0015810276,0.015847862,0.0022972664,0.0021463833,0.0010434056,547600.0,206661.17,181816.95,217062.8,189486.08,6943752.5,4.454347,5.4501796,6.6998696,0.0071650245,0.14154962,0.07419539,-0.31545913,-0.23877724,24940.852,67969.984,1.0
227,1.0,1.0,1.0,1.0,1.0,0.13788101,74.09795,3.2131512,0.8604473,0.12915437,4.0753436,516088.56,585091.06,23104.26,16987.86,1071564.1,187175.11,104137.93,26951.54,11511.55,685732.9,7584.39,295585.62,1867.76,8124.71,69211.44,13218.041,1839820.1,23420.05,260048.94,190465.95,0.0011101244,0.0039619654,0.00801282,0.12658228,0.13513513,0.028328612,22230.812,98973.164,1789.2899,54.760002,62.41,1452748.2,5.1573296,4.5379615,5.3151746,0.014601387,0.0070834123,0.03801528,-0.2575217,-0.6145113,452.63663,17034.033,1.0
228,1.0,1.0,1.0,1.0,1.0,1.3473941,3.694862,13.943436,0.54454273,0.93375117,14.756759,60318620.0,1217894.0,4848942.0,12979.52,4805.5903,587940.3,372905.7,38026156.0,26379.602,288963.5,1532832.1,33763.98,1214.4501,13073.58,382453.47,5550663.5,58071850.0,17924.602,20769454.0,4549213.0,0.00015930417,0.04405286,0.0011485012,0.012953368,0.018691588,0.044247787,1548282.6,104006.25,1828715.4,2862.25,5959.8394,6050616.5,4.3201513,6.174827,5.310246,0.006249258,0.167751,0.05644407,-0.32259396,-0.5225751,4423.234,129585.85,1.0
229,1.0,1.0,1.0,1.0,1.0,1.8168877,24.466026,16.678366,0.52534413,0.6021386,39.233253,237161870.0,5085356.0,13621373.0,64334.492,207045.86,481208.4,1259410.8,81136360.0,67661.79,478535.38,2848499.8,180386.02,5095.65,21417.82,2129513.2,19917048.0,203410700.0,89241.625,52635252.0,19475580.0,0.00014634432,0.006770481,0.0037285606,0.009606148,0.028985508,0.0013422819,1710864.0,68696.414,5615952.5,1190.25,10836.81,4090506.2,4.9677277,6.748408,6.53437,0.012057591,0.31259677,0.08112442,-0.27734065,-0.18445125,5964.49,271077.78,1.0
230,1.0,1.0,1.0,1.0,1.0,0.2024582,63.163464,28.033478,0.30543262,0.36128315,14.446091,84928460.0,418703.03,13021529.0,18964.799,17897040.0,35002.52,1651558.9,71194160.0,14484.75,75168.0,5698928.0,5235588.5,102367.71,61437.766,1414118.0,21618312.0,114810410.0,1755386.2,21525994.0,4226319.0,5.623127e-05,0.0002022122,0.018018018,0.08620689,0.048309177,0.0042643924,713011.4,79073.445,2718871.2,428.49002,134.56001,20306738.0,3.3603754,6.918794,6.897604,0.002314854,0.26921225,0.021335894,-0.3532473,0.07464177,664.63104,179811.34,1.0
231,1.0,1.0,1.0,1.0,1.0,0.286234,134.41478,8.054694,1.3823007,0.75747293,18.620918,6708931.0,930448.44,1245362.4,23807.219,2378192.2,303297.62,4631405.5,5686365.0,84498.48,356741.75,609756.9,534934.25,13401.92,35218.04,209068.45,1618777.5,20157634.0,58786.19,7258654.5,1947092.5,0.00016793457,0.003238342,0.0069204154,0.06097561,0.023041474,0.0037593986,1147898.0,111823.36,413449.0,1883.5602,268.96,92673360.0,4.4931207,6.1580377,6.1085806,0.0074533215,0.10646431,0.08765038,-0.31321296,-0.40740895,939.6507,68646.07,1.0
232,1.0,0.9999751,1.0,0.9999664,1.0,0.67544246,14.325663,8.258898,0.21118484,0.52883476,9.80526,5176854.5,523287.47,6053261.5,25437.5,8454.24,38545.46,114004.8,8509861.0,6797.7803,199350.0,701022.3,6834.0503,312.09,295530.4,1286219.2,14150539.0,94238630.0,4101.14,3802768.0,919104.75,6.5391105e-05,0.097087376,0.0049900203,0.025839793,0.0330033,0.0062578223,75845.16,6642.25,289228.8,918.08997,1497.6901,1016064.0,4.1351666,5.5110064,5.578597,0.0051723844,0.09612831,0.005831354,-0.33098397,-0.2344754,2217.3467,508591.66,1.0
233,1.0,1.0,1.0,1.0,1.0,0.2146755,50.178215,10.6726885,0.35081118,0.5009095,7.7108645,5632082.5,895764.2,1132463.5,21245.51,1726150.1,169647.11,840815.25,3578993.5,8880.18,248903.73,323452.22,1142621.2,17231.48,32407.5,408718.34,1017926.0,17288498.0,149991.1,3234859.5,482666.5,0.00014124693,0.0016655562,0.0051599587,0.08130081,0.034843206,0.0029815147,415251.4,74638.25,295718.44,823.69006,151.29001,9835750.0,4.681205,5.8057375,6.044057,0.009021996,0.11612477,0.1013798,-0.30099127,-0.4927081,704.73804,80225.55,1.0
234,1.0,1.0,1.0,1.0,1.0,1.818633,56.194366,37.15457,0.1972222,0.10297443,33.508575,201835280.0,1962675.0,45916090.0,26547.299,11090900.0,204876.4,3809903.8,186094990.0,21694.871,165204.0,21134600.0,14762951.0,20323.73,98072.0,1492285.2,57895428.0,429295740.0,1933147.4,78964720.0,20404314.0,4.8109767e-05,0.00029030105,0.010683761,0.009596929,0.16949153,0.0023282887,8277129.0,111489.2,12876614.0,34.81,10857.64,29113580.0,4.069027,6.170029,7.226791,0.0048332117,0.47883826,0.13223451,-0.3336265,-0.17695381,5970.2197,288564.44,1.0
235,1.0,1.0,1.0,1.0,1.0,2.1537364,20.683897,1.0803589,0.3351032,2.5150197,6.0562925,13649773.0,1295299.0,247903.86,4951.22,19791.17,276653.97,380614.1,5199040.5,6662.4004,871643.75,203953.03,30206.963,2406.4702,69431.02,77374.95,622750.1,4486498.0,5239.7,1767999.8,486702.2,0.17241378,0.059880238,0.071428575,0.008103727,0.006939625,0.0029753048,199987.84,67496.03,164998.45,20764.812,15227.561,1692080.8,5.17162,3.830813,6.44794,0.01481337,0.06839884,0.09182667,-0.2558701,-0.70017916,7070.299,32790.37,1.0
236,1.0,1.0,1.0,1.0,1.0,0.7749262,61.973152,15.657349,0.25307274,0.970403,5.893977,8124409.0,1376228.9,1338549.1,19791.33,2692216.8,26686.52,481868.78,7687033.0,4896.6504,289652.22,1596503.8,538397.8,42155.918,5682.3003,162360.94,2149051.8,29551928.0,84728.93,3135916.0,628864.94,0.00024336229,0.0013189132,0.011160715,0.022522522,0.017985612,0.004502476,184728.03,12588.839,265843.34,3091.3599,1971.3601,18510644.0,4.794964,6.25575,7.3625817,0.010124307,0.100817226,0.0123058725,-0.29240304,-0.533514,2543.9326,63672.8,1.0
237,1.0,1.0,1.0,1.0,1.0,0.30717796,9.27817,12.67109,0.36826447,1.2077677,17.702875,7059443.5,740624.25,2416677.8,10870.289,170430.95,82618.0,671995.5,17442402.0,21401.73,304505.3,1042498.25,222752.88,22185.52,35640.133,348559.8,5999313.5,17760298.0,131351.84,5706857.5,2410484.0,0.00059080706,0.0031191516,0.008445946,0.05681818,0.014450868,0.0044483985,47524.0,761.76,1559501.5,4788.6396,309.76,16586885.0,4.3907385,5.608739,6.3073697,0.0067156204,0.062413536,0.012511684,-0.3189605,-0.5691578,1008.4057,88367.28,1.0
238,1.0,1.0,1.0,1.0,1.0,2.539454,24.935518,13.191198,0.7557275,1.6423548,6.880088,8080956.0,1186230.9,1001287.94,27559.0,439468.12,353987.8,575309.5,5910148.5,17068.86,262432.78,369103.78,498588.84,28945.16,99426.59,103001.336,1971019.4,21514678.0,7962.8403,2722660.5,1221665.2,0.00019663363,0.0032509752,0.0051867217,0.0068728523,0.010626993,0.009066183,434412.78,70278.016,188964.1,8854.81,21170.25,6869641.0,4.8441873,5.142248,5.9472513,0.010641545,0.08772348,0.06459081,-0.2883732,-0.4680033,8336.535,61346.586,1.0
239,1.0,1.0,1.0,1.0,1.0,1.012291,18.760544,5.9707713,0.16406094,0.82030475,6.6514497,4231233.0,437708.0,283404.78,8059.2,61591.77,19492.98,590435.6,2876150.0,3582.3398,190004.4,123388.625,57368.76,2693.0999,14063.03,22113.182,473536.0,5372416.0,3010.6902,2073984.4,674661.4,0.00036269994,0.017452007,0.024570024,0.01724138,0.021276595,0.0077399383,96100.0,12122.01,100045.68,2209.0,3364.0,24169024.0,4.2904596,4.821893,4.522875,0.006062713,0.044396423,0.014381148,-0.32404733,-0.5990247,3323.155,32738.809,1.0
240,1.0,1.0,1.0,1.0,1.0,24.898867,410.25708,84.475685,4.4296455,25.886723,75.532616,513685150.0,17188532.0,214329120.0,2093326.0,478589220.0,2816955.0,102200600.0,303593100.0,1098370.4,4656726.0,102190024.0,123770270.0,30198398.0,17919576.0,18948722.0,205250620.0,615504300.0,70438080.0,141498910.0,99590340.0,3.956385e-05,4.9115188e-05,0.0017439831,0.0007009673,0.00067421794,0.00088975887,93735320.0,1684025.1,94012420.0,2199882.0,2035187.5,289625950.0,6.425355,7.9744296,7.4790173,0.052215643,0.33879817,0.3505415,0.035534803,3.4332645,81738.16,743515.8,0.0
241,1.0,1.0,1.0,1.0,1.0,0.45727628,62.1791,17.863445,0.55152404,0.04537856,20.031143,87696504.0,2139412.2,16445907.0,12908.9795,1248691.4,120834.234,6446809.5,125276610.0,36267.32,188548.03,2964474.0,437809.53,911.3,35965.2,3603992.5,22837464.0,142452050.0,52105.58,36638372.0,8522935.0,0.00016347348,0.0028530671,0.003219575,0.03816794,0.3846154,0.0017277126,584307.4,32041.0,7986276.0,6.7599993,686.44006,21619712.0,4.470495,6.5226808,6.602181,0.007283735,0.31183505,0.018334461,-0.31453425,-0.55317956,1501.1494,206700.25,0.0
242,1.0,1.0,1.0,1.0,1.0,0.16406094,66.72394,27.34582,0.36651915,1.2391838,29.237755,197483140.0,2232404.2,34509336.0,74362.195,21060524.0,487763.75,6442056.0,193783330.0,35179.2,373901.0,13612812.0,10188160.0,391131.9,101469.125,7499495.5,49684436.0,321455520.0,3050706.5,78653320.0,18176758.0,2.9415918e-05,0.00018152445,0.007380074,0.10638298,0.014084507,0.0012727504,3035957.8,610429.7,8217968.5,5041.0,88.35999,119421180.0,4.4260435,7.41968,7.334199,0.0069615208,0.6199487,0.13296343,-0.31704465,0.35856253,538.58026,433242.0,0.0
243,1.0,1.0,1.0,1.0,1.0,5.148721,291.20645,75.187035,2.0647244,3.4278264,59.993946,350353250.0,5589303.5,207357870.0,360308.0,109851710.0,3952957.2,26438878.0,448429000.0,406644.4,1663855.6,96627460.0,27516750.0,1293077.9,2732040.2,15890191.0,261247100.0,792189500.0,8905616.0,141328700.0,69168740.0,2.6296897e-05,0.00015188566,0.0022553,0.0033898305,0.00509165,0.0006993496,63116670.0,492663.66,74941930.0,38572.957,87025.0,171005330.0,5.1298985,7.7479854,8.0771675,0.014202859,0.50493866,0.41950586,-0.26062664,1.885712,16902.254,786218.4,0.0
244,1.0,1.0,1.0,1.0,1.0,217.7019,189.17624,77.401855,151.17169,265.7665,85.16159,383009020.0,159826670.0,104016760.0,5835952.5,155244830.0,62240450.0,70342090.0,475647420.0,42262924.0,23240468.0,65364360.0,68590456.0,218097570.0,142524180.0,27744082.0,144510820.0,500453570.0,27093844.0,226940400.0,67817320.0,3.7345206e-05,6.981875e-05,0.00013979952,8.01706e-05,6.567153e-05,0.00034006665,30114854.0,36552904.0,54185796.0,231870660.0,155585710.0,193997540.0,8.414673,6.9770947,7.7836823,0.38252747,0.47484988,0.6270335,2.6090276,0.8547477,714673.2,679556.56,0.0
245,1.0,1.0,1.0,1.0,1.0,421.85828,116.711914,43.146286,154.56462,362.88538,24.396214,306510900.0,287948900.0,8833484.0,5871501.5,29175818.0,54930064.0,134428770.0,84674440.0,12378778.0,43154000.0,14104271.0,18702872.0,90714620.0,199651600.0,1999979.1,11535484.0,122314020.0,2659454.2,51406336.0,14881539.0,5.7810816e-05,0.00022920009,0.000113197726,4.137241e-05,4.809588e-05,0.00032003073,2879809.0,39523852.0,3108521.5,432298980.0,584222700.0,80726620.0,9.3754225,6.302619,7.069619,1.0,0.37098116,0.7717625,7.419819,-0.12287367,1384879.0,196856.83,0.0
246,1.0,1.0,1.0,1.0,1.0,434.18555,26.08569,29.888763,172.64622,412.83844,22.701496,29720844.0,111234580.0,545975.2,3373619.5,3472553.5,29120480.0,1864682.6,7444515.5,12866394.0,36248260.0,2665871.0,3825942.5,54957468.0,88002690.0,564356.56,891505.7,12497285.0,925187.9,11812957.0,3629213.0,7.089886e-05,0.00043040374,0.00012836476,4.0197774e-05,4.2276326e-05,0.0010845987,296371.38,45855924.0,252004.0,559507000.0,618865150.0,5541787.5,9.177858,6.5530787,7.1655707,0.8207048,0.072137006,0.30779257,6.0229115,-0.3063774,1425347.0,68405.43,0.0
247,1.0,1.0,1.0,1.0,1.0,0.70336765,53.58859,9.30086,0.45902157,1.0070549,16.331045,16496325.0,7232811.5,388298.56,17198.1,544996.0,386073.53,596232.0,17192642.0,24608.91,1539868.1,508940.62,630355.75,10241.75,301615.66,275929.8,904022.6,49132536.0,12912.66,21432396.0,2830492.5,0.0002876787,0.0056338026,0.0059453035,0.024813896,0.017331023,0.002,4946621.0,97656.25,103941.76,3329.29,1624.09,3111696.0,5.177843,6.0919886,7.3888226,0.014906643,0.45420846,0.07229163,-0.2551434,-0.6154946,2309.0198,55628.47,0.0
248,1.0,1.0,1.0,1.0,1.0,0.054105204,20.526817,45.507713,0.17453292,0.20594886,29.450686,57906148.0,54248.85,11606940.0,5680.81,7595371.5,1170594.6,6372865.5,53610236.0,16874.0,13340.291,3540160.0,8217286.5,76205.586,937951.9,2269305.0,19652338.0,107631590.0,10828384.0,26484924.0,9431385.0,5.1381918e-05,0.0001548443,0.003717472,0.32258067,0.084745765,0.0006429214,5850109.5,63051.215,4069499.5,139.24,9.61,14008552.0,1.0647107,5.6182246,6.7134423,0.000118710464,0.265261,0.2583204,-0.37035766,1.6729559,177.6169,272011.7,1.0
249,1.0,1.0,1.0,1.0,1.0,4.3545966,5.082399,17.385223,0.45727628,3.2602751,8.339183,28002816.0,5847493.5,1314418.2,62445.277,11677.12,845788.0,111612.56,10141476.0,12518.36,692178.6,306144.8,27917.62,7490.6797,96747.0,214093.05,1687061.5,33217194.0,8027.0396,5782335.5,2194965.2,0.0006650263,0.024937658,0.0035880874,0.004008016,0.005353319,0.021367522,358681.25,46915.562,426278.44,34894.242,62250.25,109494.805,5.870426,6.143112,5.482304,0.029923517,0.13555503,0.123607546,-0.13814543,-0.5181503,14295.296,52087.59,1.0
250,1.0,1.0,0.9999999,1.0,1.0,1.6580628,62.981953,7.1802845,0.37350044,0.057595864,5.3878317,268864.2,276123.47,6066.0,70405.56,594336.44,38506.598,115444.44,146764.2,6606.18,777039.56,12923.95,71759.79,543.51,27699.84,31652.299,32454.0,188910.0,3920.49,251281.81,138235.86,0.0031426775,0.0060716453,0.007358352,0.010526316,0.3030303,0.06535947,70.55999,10160.641,1135.6901,10.889999,9025.0,114261130.0,5.572534,4.473922,6.0549088,0.0221819,0.0016930122,0.0168852,-0.19846113,-0.40581113,5443.0986,12404.535,1.0
251,1.0,1.0,1.0,1.0,1.0,0.6143559,9.421287,4.787438,0.8901179,0.58119464,14.402457,70830830.0,3624055.2,8851945.0,45949.05,243071.92,36271.0,4856354.0,82406150.0,42085.2,846065.4,1740741.1,793833.9,14994.989,28509.12,30758.0,12429970.0,65383750.0,36061.242,18032766.0,4356726.0,0.00021505376,0.0022207417,0.008032128,0.02840909,0.03003003,0.0053590564,295718.44,243542.25,7211910.0,1108.8899,1239.04,71530990.0,5.2078457,5.986954,5.602119,0.015364525,0.274055,0.005050982,-0.25157598,-0.42559955,2016.8114,135561.81,1.0
252,1.0,1.0,1.0,1.0,1.0,0.11519173,16.571901,7.232644,0.19024087,0.10646508,16.100662,17869496.0,2323753.2,3273578.5,76478.22,240888.14,33763.54,20919.15,36990812.0,10055.25,544012.56,1095747.2,338613.38,1547.57,2461.52,162612.45,6892094.0,29527098.0,23523.75,13167673.0,2748404.2,0.00012214486,0.0039416635,0.007189072,0.15151516,0.16393442,0.009478673,1124448.2,118749.164,1515114.9,37.21,43.559998,3969259.5,5.3437686,5.961263,5.6142225,0.017620025,0.15605468,0.016893776,-0.23400317,-0.28560573,378.15213,113760.766,1.0
253,1.0,1.0,1.0,1.0,1.0,0.28274336,10.857693,5.6566124,0.37699112,1.4730579,8.6952305,6718476.0,1903016.8,751101.56,22411.35,55677.95,14839.591,2519045.2,8081748.5,10761.12,308230.66,590465.25,200533.7,7553.8003,29239.178,136752.22,1161629.4,8522913.0,10262.921,2724357.0,1578397.2,0.0019600156,0.011173184,0.006064282,0.06172839,0.011848341,0.002442599,227052.25,157688.42,913171.3,7123.3604,262.44003,27427218.0,5.1676393,6.1255584,4.15104,0.014754015,0.054566547,0.0043906667,-0.25633252,-0.5777614,928.19165,28481.73,1.0
254,1.0,1.0,1.0,1.0,1.0,5.5065136,72.078606,19.846138,5.0440016,2.2060962,15.875514,21237552.0,1823091.9,691538.7,37376.64,1079116.6,213175.98,531244.3,10222466.0,262874.4,565695.4,284846.9,333653.97,33028.32,55301.184,396175.1,1177958.8,14802071.0,13098.239,11074744.0,2393703.5,0.00013776952,0.003827019,0.0038314175,0.0031695722,0.0079113925,0.0021321962,593670.25,85030.56,242950.4,15976.96,99540.25,2873364.0,5.152135,5.9755893,5.5475183,0.014525074,0.104485884,0.042414524,-0.25811625,-0.46886367,18076.818,78489.484,1.0
255,1.0,1.0,1.0,1.0,1.0,4.749041,178.0515,12.161454,0.863938,5.5676003,11.81937,12241987.0,3748875.0,1583249.9,108517.5,31089374.0,327477.3,485630.97,4392548.5,33521.402,926379.94,13787618.0,5924644.5,972152.5,788012.3,246997.52,931533.1,22842762.0,1018982.8,6323626.5,1481510.4,0.00017353278,0.00032813783,0.004524887,0.0036751193,0.0031347962,0.010214505,73549.445,715208.5,639200.25,101761.0,74038.414,3752356.2,5.7838254,5.2735124,8.171628,0.027430598,0.107595764,0.0837228,-0.15756801,-0.3243222,15590.181,50042.133,1.0
256,1.0,1.0,1.0,1.0,1.0,8.133234,54.24658,34.794884,0.46774822,5.5414205,25.015804,871842400.0,2961599.0,58322084.0,116012.586,6904023.0,4767417.0,8144448.0,352809800.0,38412.44,288373.75,13291511.0,5081890.5,705262.75,1194962.6,10158259.0,96196056.0,567076300.0,1399474.2,68244140.0,15320115.0,4.981444e-05,0.0004501868,0.0025106703,0.0021459227,0.0031496063,0.00069295266,15045090.0,1648912.8,20182556.0,100806.25,217156.0,24920064.0,4.2165623,7.765357,7.11753,0.0056217886,0.796136,0.40806612,-0.32748264,1.3683863,26699.832,590948.6,1.0
257,1.0,1.0,1.0,1.0,1.0,0.7382743,3.1747537,14.568263,0.27401668,1.4992379,5.773549,3769044.2,857064.8,250153.62,6154.9,5711.6597,165153.12,4295.1597,1953549.4,5193.5596,310388.6,146826.95,172998.3,2697.26,9943.0,5904.72,274030.66,5895824.0,4598.1196,1636864.6,743340.7,0.00061139645,0.031847134,0.007513148,0.023640662,0.011641444,0.042372882,110556.25,93636.0,129888.16,7378.81,1789.2899,68591.61,4.61413,5.6174984,5.580107,0.008428443,0.05357965,0.047105335,-0.3056157,-0.659742,2423.6113,28670.807,1.0
258,1.0,0.9998883,1.0,0.9983412,1.0,1.6388642,13.105678,5.208062,0.29147,0.08901179,6.1941733,1161135.5,47189.0,253652.84,835.0,4805.7603,52360.5,218108.58,1470975.8,5926.83,9255.0,107610.3,3354.24,32.64,7809.3394,40133.8,372512.25,4064388.5,2413.32,1207050.4,232033.61,0.00064813014,0.15625,0.009718173,0.010649627,0.19607843,0.00952381,111222.25,566406.75,86730.25,26.009998,8817.21,784818.9,2.3025851,4.447346,4.879007,0.0007207421,0.047371008,0.017528364,-0.3656672,-0.6320874,5380.0737,21858.338,1.0
259,1.0,1.0,1.0,1.0,1.0,0.42062435,39.15646,11.201523,0.25307274,0.8621927,5.8119464,2080390.5,161059.2,440049.03,2000.0,172973.84,27042.238,144830.39,1476897.9,4828.5,98825.6,112828.62,54324.656,3808.74,7558.5405,15872.16,665223.3,10164346.0,4029.3,1493038.9,507991.5,0.00065002596,0.012970169,0.012285012,0.041493773,0.020242915,0.008203445,40602.25,7814.56,47480.406,2440.36,580.81,1881012.2,3.465736,3.8628328,5.0556087,0.0025861922,0.034132704,0.023608407,-0.3511333,-0.65789837,1380.8282,70496.73,1.0
260,1.0,1.0,1.0,0.99864143,1.0,0.2024582,14.203489,60.80029,0.19547687,0.05061455,34.215435,103580630.0,1809031.6,3216634.5,8469.54,5371.08,1262229.9,202899.19,42816860.0,21956.48,69117.27,2674143.0,17485.38,19.140001,3062834.5,411992.25,6760685.5,149475170.0,23524.8,64937468.0,12599687.0,0.00049930095,0.15151516,0.0011976048,0.08620689,0.34482756,0.0011610356,14471937.0,17030.25,378225.0,8.410001,134.56001,38416.0,4.1478853,6.1520944,6.8473682,0.0052402187,0.29324898,0.10979238,-0.33045548,-0.5702639,664.63104,242355.4,1.0
261,1.0,0.9999387,1.0,1.0,1.0,0.37524578,10.320131,16.001179,0.37350044,0.40317106,20.210913,11000457.0,3401670.2,1491463.1,24790.2,169230.06,3294991.0,3222565.5,22954564.0,24781.2,198760.92,1977045.2,178989.5,6611.22,54936.082,232876.1,3318405.2,72371680.0,17717.4,26739148.0,14805494.0,0.00038135916,0.00349406,0.0072939456,0.046511628,0.04329004,0.00030616618,1787836.4,48048.637,199630.23,533.61005,462.25,797270.44,5.0556087,6.153371,7.1267304,0.013176861,0.32579988,0.64163756,-0.26862028,-0.54051983,1231.8591,127316.95,1.0
