,oz2_tanh_exp,oz9_tanh_exp,oz7_rbfFeature_exp,oz14_tanh_exp,oz3_degree_abs,oz15_negative_abs,oz2_negative_abs,oz8_negative_abs,oz1_rbfFeature_abs,oz11_tanh_relu,oz15_abs_relu,oz3_abs_relu,oz1_cos_relu,oz3_relu_relu,oz2_tanh_relu,oz2_relu_relu,oz24_rbfFeature_degree,oz18_rbfFeature_degree,oz15_abs_degree,oz9_rbfFeature_degree,oz3_relu_degree,oz2_degree_degree,oz1_cos_degree,(oz20_cos-oz12),(oz2_degree-oz11),(oz2_relu-oz25),(oz11_tanh-oz13),(oz14_abs-oz3),(oz14_cos-oz14_abs),(oz8_negative-oz9_tanh),(oz2_relu-oz18_degree),(oz1_rbfFeature-oz21),(oz3_degree-oz10),(oz15_abs-oz15),(oz14_negative-oz14_tanh),(oz2_abs-oz2),(oz15_negative-oz16),(oz8_relu-oz3_degree),(oz9_rbfFeature-oz16_degree),(oz19_cos-oz1),(oz2_negative-oz14_tanh),(oz2_square-oz6),(oz7_rbfFeature-oz3_degree),(oz16_relu-oz11_tanh),oz1_cos_tanh,oz2_degree_tanh,oz3_relu_tanh,oz11_tanh_tanh,oz3_cos_tanh,oz18_rbfFeature_tanh,oz2_tanh_mmnorm,oz3_abs_mmnorm,oz3_degree_mmnorm,oz14_tanh_mmnorm,oz17_degree_mmnorm,oz20_abs_mmnorm,oz15_negative_mmnorm,oz18_degree_zscore,oz2_tanh_zscore,oz15_negative_zscore,oz2_negative_zscore,oz3_cos_zscore,oz17_degree_zscore,oz20_square_zscore,(oz2_relu/oz18_degree),(oz18_rbfFeature/oz11),(oz2_abs/oz25),(oz2_negative/oz18_degree),(oz19_cos/oz14_abs),(oz16_square/oz13),(oz1_cos/oz14_cos),(oz2_negative/oz15),(oz3_cos/oz2_square),oz26
223,0.9529681,2.1698565,0.8044889,0.88354367,1.127889,0.6400822,0.04821121,0.1535036,0.111944444,-0.0,0.6400822,0.019685378,0.8348266,0.019685378,-0.0,-0.0,10.679536,15.292122,36.674004,5.222336,1.127889,-158.26804,47.83204,0.003437698,-2.4332125,1.0758885,-0.20068853,0.10476777,0.8678126,-0.92816466,71.54118,1.3894871,0.87008095,0.0,0.24826771,0.09642242,0.48388916,-0.97438544,64.48996,-0.6364366,0.17202577,-0.35227376,-1.3454372,0.31769928,0.6830592,-0.9920567,0.019682838,-0.3074251,0.7615127,0.26073596,0.4770987,0.0063082534,0.41399628,0.43436056,0.34924334,0.04222716,0.3055049,-1.2492541,-0.08042837,-0.64040244,0.048235334,0.8877054,-0.4834731,-1.1013215,0.0,-0.81102777,-0.0448106,-0.0006738945,-0.42954248,-10.796542,0.8413337,0.07532034,430.14987,-0.34905913
224,1.7875038,2.1750674,1.2914652,1.6357164,12.8038645,0.88947755,0.6636995,0.1722877,0.15888073,-0.0,0.88947755,0.2234696,0.99633163,-0.0,0.58082014,0.6636995,-8.357639,-15.7520685,50.963306,15.410639,-0.0,2178.7969,57.085594,-0.5472778,39.01766,1.7249124,-0.05363995,0.762272,0.31952143,-0.9493475,-14.783546,0.287166,-11.555643,1.7789551,-1.0308833,0.0,2.0872302,12.976152,68.89514,0.7559482,-1.1557804,-1.02538,13.059642,0.75756574,0.7600493,1.0,-0.0,-0.6396409,0.75095195,-0.268202,0.8116324,0.073655196,0.3666071,0.7608205,0.3359707,0.49343342,0.74731195,0.26974022,0.8481495,0.8899226,-0.6640316,0.83222616,-0.528225,-0.21987355,0.042965557,0.27756864,-0.625416,-0.042965557,1.5620365,-2.0380154,1.1607876,0.7461678,2.213714,-1.1135725
225,2.3149455,0.3931288,1.2405596,0.4651394,100.54646,0.8342858,1.2190922,0.6992011,0.27169034,0.6700434,0.8342858,1.754867,0.6285827,1.754867,0.8393862,1.2190922,13.1638,12.41669,47.801052,8.233392,100.54646,4002.0435,36.015133,-0.8541674,69.03802,0.9714023,1.7950323,-0.74569786,-0.47660494,0.23441684,44.650917,-0.7877686,100.66511,1.6685716,1.7745873,0.0,1.7126086,-99.84726,50.467884,-0.9445007,-0.45367408,0.901466,-100.3309,-0.6700434,0.5570755,1.0,0.94192696,0.58500844,-0.18101603,0.21338211,0.9491521,0.57975394,0.7521708,0.094273806,0.16205224,0.27574015,0.73137003,-0.75840765,1.229868,0.83470327,-1.2197022,-1.7721336,-1.1146324,-0.830482,-0.028069101,0.26727462,4.9218483,0.028069101,-0.05294838,-0.68574095,1.1802948,1.4612405,-0.12315616,-1.0453545
226,0.6249129,1.971543,1.1906998,2.272828,94.22842,0.0954537,0.5102539,0.7194497,0.14734097,0.9231649,0.0954537,1.6445962,0.99563557,-0.0,-0.0,-0.0,15.031811,8.570323,5.469094,12.337008,-0.0,-1675.0646,57.04571,0.44314724,-30.845427,-1.1477818,-0.518794,2.8045502,-0.76057243,0.0406332,-74.81319,1.8081592,-94.86002,0.0,-1.980979,1.0205078,-1.5939116,94.22842,-85.639984,1.048481,-0.310771,0.59708905,94.402954,0.575293,0.7597551,-1.0,-0.0,0.7273912,-0.07359959,0.14847466,0.25267228,0.5433115,0.089639604,0.9351797,0.21656808,0.69968843,0.4628186,1.3063898,-0.7033773,-0.09550147,0.51050925,-1.5263517,-0.9308193,0.67745495,-0.0,0.09290514,0.44455653,0.0068203737,0.8233243,1.5571706,2.4929428,5.3455644,-0.28319708,1.5381286
227,0.4024583,2.5600162,1.3061699,0.3960759,56.02711,0.452311,1.5284775,1.3204473,0.26504043,0.5080787,0.452311,0.9778576,0.38924238,-0.0,-0.0,-0.0,-1.0911428,13.94735,25.91551,15.865509,-0.0,-5017.6953,22.301945,1.2475729,-88.135445,-0.22688423,2.2273378,2.608475,-1.6904027,0.3804338,-5.1836863,-0.8670168,-56.491825,0.904622,2.5567667,3.056955,0.9103102,56.02711,26.518324,1.8506058,2.454627,1.8620371,56.29421,-0.5080787,0.3707069,-1.0,-0.0,0.46844682,0.50708693,0.23873024,0.018645018,0.32296658,0.21958223,0.009077013,0.20232147,0.7328187,0.6210382,0.09051767,-1.3529757,0.45253733,1.5292424,-0.10397991,-0.9788551,0.85050625,-0.0,0.4345855,6.736817,0.29486305,0.416786,-0.12200795,-6.5106616,-3.3792622,0.2391876,1.0196259
228,1.1918095,1.7441622,0.9762724,0.92766196,10.139586,0.8310677,0.17730784,0.90797096,0.27421007,-0.0,0.8310677,0.17696917,0.8481829,0.17696917,0.17547286,0.17730784,10.318308,1.2716253,47.61667,-3.6496315,10.139586,582.06726,48.597298,2.100285,11.5086565,0.30002716,-0.172643,-0.101739675,0.9219421,-1.4642453,62.7298,-0.88555646,10.212177,1.6621354,0.15031739,0.0,2.2914066,-9.231615,83.60755,1.4195771,-0.102219954,0.7222159,-10.1636,0.87397426,0.69011897,1.0,0.17514458,-0.70338774,0.75495654,0.022190405,0.5960464,0.05828766,0.4446498,0.4601885,0.87191534,0.029847274,0.7304405,-1.0922933,0.24973917,0.83148354,-0.17739657,0.8530206,1.2788398,-1.1045815,-0.0028345447,-0.016444113,-1.4448242,0.0028345447,11.449317,-3.0407736,0.85058874,0.21334946,31.311775,0.32388806
229,0.70780194,1.9922447,1.0022995,2.3264709,45.25618,0.51981646,0.36042804,1.0261823,0.26950362,0.3669443,0.51981646,0.78986937,0.965782,-0.0,-0.0,-0.0,12.100494,-11.675747,29.783287,-15.864824,-0.0,-1183.2153,55.335228,-0.8437991,-21.035892,0.8964045,0.35146466,2.026014,-0.9077045,0.33692032,4.5121474,-1.1867326,-44.438225,1.0396329,-2.080497,0.7208561,1.4211776,45.25618,51.3673,0.48318267,-0.4839244,0.2772863,45.258476,-0.3669443,0.7468449,-1.0,-0.0,0.35131606,0.60686153,-0.20100555,0.3189159,0.2608399,0.2562198,0.9475447,0.9089862,0.25468197,0.64053684,-0.07879124,-0.51950234,0.5200766,0.3606084,0.22238964,1.403833,-0.8712177,0.0,-0.5294543,-0.4020819,-0.07987949,0.17864263,52.48512,2.940511,-0.6933756,5.4187284,1.1977272
230,2.0101264,0.47521466,0.75430495,0.49680448,54.36319,1.419455,0.8637752,0.35539007,0.28251407,0.6025964,1.419455,0.9488167,0.73110694,0.9488167,0.6981976,0.8637752,-14.901496,15.430861,81.32878,15.198166,54.36319,2835.6062,41.88934,2.6019027,48.793457,-0.8190438,0.026969314,-0.08238083,-0.2188893,1.0993787,-73.40579,-1.3206674,55.532238,2.83891,1.5659946,0.0,2.4616504,-54.36319,59.97864,0.16083318,-0.16421646,2.2258663,-54.64515,-0.6025964,0.6237421,1.0,0.73924696,0.53889453,0.52458537,0.26299137,0.87406015,0.3133691,0.5950774,0.12918308,0.91435695,0.02805406,0.9003938,1.2968972,1.0214326,1.4201653,-0.8642074,-0.05036065,1.4219418,-1.1049612,0.011630271,0.3862793,0.5132906,-0.011630271,1.0522262,1.8869348,1.1290414,0.60852593,0.7809131,-2.2010326
231,1.7509029,1.4986407,0.8378913,2.112964,76.02241,0.3655114,0.63302475,1.3104609,0.04817909,0.7321818,0.3655114,1.3268414,0.9869375,-0.0,0.56013155,0.63302475,-2.8010879,15.532935,20.942259,11.497512,-0.0,2078.0974,56.54735,1.1960475,35.33623,-0.66622597,1.1446786,2.2954485,-0.40215927,0.9059024,-8.037921,1.5139401,-76.80591,0.0,-1.7166988,0.0,-1.155174,76.02241,-45.043663,0.023485214,-1.3811164,0.30235627,75.84554,0.057480812,0.75605345,1.0,-0.0,0.6243983,0.23695205,0.2646489,0.800629,0.4382993,0.15156776,0.89652085,0.16492784,0.8557834,0.38481355,0.1514123,0.8176071,-0.36569428,-0.6333415,-0.81739527,-1.1049367,1.5627745,0.07300527,0.29044,0.48722294,-0.07300527,-0.14280652,-1.5116894,1.7423271,-1.7318879,0.60277045,-0.4892822
232,0.7325931,0.44963187,1.3028427,1.212973,6.95717,0.13498063,0.32183456,1.0607082,0.277069,0.8844957,0.13498063,0.12142553,0.9896264,-0.0,-0.0,-0.0,8.122528,16.201086,7.7338204,-12.27118,-0.0,-1056.5205,56.701412,2.2573328,-19.835815,0.5164985,-0.29573137,0.31695423,0.7854164,-0.26138198,58.90592,1.3597021,-8.148131,0.26996127,-0.38860312,0.6436691,-1.074393,8.017879,-69.50618,0.21237887,0.12876013,1.345257,7.221719,0.32487804,0.757203,-1.0,-0.0,0.7086644,0.75848454,0.27545974,0.33722565,0.039931506,0.38649476,0.6023299,0.20622897,0.3612189,0.5293786,-1.0286167,-0.4686793,0.13504818,0.32199562,0.87158394,-0.96568006,-0.6319267,0.0,0.20254399,-0.6231084,-0.0054635354,0.34887645,1.2392402,1.00885,-2.3843017,9.583521,1.1232749
233,0.39171973,2.5712745,0.9481528,2.3071332,87.34321,0.5302004,1.7145928,1.5479723,0.23575222,0.85677445,0.5302004,1.5244267,-0.0,-0.0,-0.0,-0.0,13.280239,1.9830757,30.378244,-7.85111,-0.0,-5628.676,-35.350857,1.4809029,-99.52002,1.3995371,-0.2258066,2.732185,-0.85264194,-2.492374,41.71876,1.8471261,-87.31578,0.0,-2.0437636,3.4291856,-2.286269,88.89118,-100.752335,2.9213846,0.8785871,3.640316,87.28997,0.89929414,-0.54902804,-1.0,-0.0,0.694592,0.046319846,0.03459739,0.004261017,0.5035976,0.11305982,0.9431204,0.5481458,0.58659905,0.3372438,-0.7284941,-1.3929019,-0.5304657,1.7154508,-1.2563156,0.18717368,0.14703721,0.0,0.027017042,-1.2251142,-0.041098844,0.5677276,2.8485415,-1.7374287,3.2338579,0.01576725,-0.06620975
234,1.1703972,0.3985976,0.8996004,1.3737185,38.292114,0.49730217,0.15866122,0.37080538,0.017246665,0.11549603,0.49730217,0.6683235,0.7959802,-0.0,0.15734313,0.15866122,11.265175,-14.721235,28.493315,16.052038,-0.0,520.85394,45.606304,-0.48043418,8.974604,1.6875502,-1.3187921,0.9972115,0.6175141,1.2906083,-8.346258,-0.3493944,-39.14562,0.0,-0.6464093,0.0,0.45308852,38.292114,54.733536,-0.47282583,-0.47618246,1.5799886,38.18631,-0.11549603,0.66178346,1.0,-0.0,0.114985205,0.6554883,-0.25142562,0.58640397,0.22067127,0.27990824,0.6682939,0.62307984,0.5283521,0.34674633,0.14851312,0.22297443,-0.49755102,-0.15874061,0.40436152,0.43983182,-0.08976995,0.01865523,-2.2146866,-0.1037755,-0.01865523,0.5392269,0.62974966,0.84105927,-0.31904387,31.178236,-1.4891392
235,1.0976996,0.8858954,1.2317214,0.44990888,3.899171,0.1802263,0.09348811,0.0021380407,0.27443698,0.8314444,0.1802263,0.06805338,0.996496,-0.0,0.0932167,0.09348811,-16.170069,-2.3192885,10.326205,-7.85864,-0.0,306.90332,57.095013,1.9861889,4.1636767,1.6678592,-0.2600305,1.1630931,-0.6370286,0.11901837,68.35285,-0.8540429,-2.3689852,0.3604526,1.89375,0.0,1.7166163,3.9013093,87.891495,0.49997464,0.7052221,1.2830979,4.107584,-0.8314444,0.76011866,0.9999555,-0.0,0.6812508,0.76062036,-0.04045713,0.552298,0.02229299,0.39689663,0.076627135,0.96020114,0.44649702,0.5424476,-1.1919467,0.12830521,0.18031648,-0.093534894,0.88293594,1.5765165,-0.3807465,-0.0013696013,-0.03393638,-0.059381243,0.0013696013,0.38011077,2.1626647,2.1757026,0.5187262,114.151276,0.12043905
236,2.247256,0.866037,0.8711934,0.51571006,59.054405,1.300919,1.1261861,1.5152007,0.01422521,-0.0,1.300919,1.0306939,0.31997433,1.0306939,0.8097099,1.1261861,5.50652,-14.43811,74.53717,3.3601441,59.054405,3697.0508,18.333178,1.4330001,65.60832,1.203585,-0.683005,-0.23395348,-0.097699106,1.6590284,31.420168,-1.6319847,60.002563,0.0,1.458951,0.0,-0.3876645,-59.054405,52.384277,-0.24515688,-0.4639756,2.9412556,-59.192295,0.7941653,0.30948374,1.0,0.7741865,-0.66076225,0.47322968,-0.2467908,0.93336856,0.340428,0.61103463,0.14897978,0.92318666,0.04257657,0.11462486,-0.5289943,1.1860572,-1.30157,-1.1267496,-0.20421897,1.4517132,-1.1012131,-0.03717524,0.23276375,-14.550417,0.03717524,1.2550349,-7.502983,0.4577331,-0.865685,0.40544495,-0.82391214
237,0.40291306,2.4841344,0.8743702,0.40579695,62.752934,0.8707877,1.5219367,0.51564646,0.240383,0.5128632,0.8707877,1.0952454,0.86946785,-0.0,-0.0,-0.0,15.300709,-13.543111,49.892456,-15.481955,-0.0,-4996.2227,49.816837,1.3013079,-87.76714,-0.7114035,-1.1025801,2.5775683,-1.3939649,-0.39427793,71.35839,-1.415116,-63.127357,1.7415754,2.3842254,3.0438733,1.59315,62.752934,41.1181,0.69614863,2.423839,1.6812633,62.618683,-0.5128632,0.7011036,-1.0,-0.0,0.47217312,0.42831257,-0.23206592,0.019245565,0.3617611,0.1967042,0.021929353,0.7728351,0.26920724,0.74191344,-1.2460622,-1.3513087,0.8712234,1.5226982,-0.33103508,0.94476724,-0.8434655,0.0,-0.41717067,2.1393437,-0.02132807,0.12107774,0.32301188,9.840282,-1.7477701,0.19765578,1.4115772
238,0.47774908,0.40758386,0.7565674,1.2305447,38.29495,0.49319133,0.9475451,1.5720474,0.15119705,0.33601782,0.49319133,0.668373,0.78503364,-0.0,-0.0,-0.0,-6.300639,14.72398,28.25778,10.597248,-0.0,-3110.6067,44.97911,1.03339,-54.63993,-0.6418129,-1.0033025,0.8788854,0.7674116,2.4695559,42.073193,1.4826206,-38.71093,0.0,-0.41796923,1.8950902,-2.0468655,38.29495,-88.834015,1.5417036,0.7400882,1.1700599,38.015984,1.2176564,0.6555864,-1.0,-0.0,0.32391763,0.6554708,0.25147048,0.109855026,0.22068761,0.27989858,0.60995346,0.8771787,0.8246826,0.3479337,-0.7346832,-1.0998006,-0.49343812,0.94801927,0.4042926,1.2965866,1.3722078,0.0,0.7350812,1.4763572,-0.02252135,4.150149,1.8023347,0.8027553,1.9212526,0.87413067,1.108231
239,0.4946967,1.3300116,1.3108053,0.4199772,13.495347,1.5031033,0.87481135,0.85780287,0.27158958,-0.0,1.5031033,0.23553826,0.9403043,-0.0,-0.0,-0.0,1.6973904,14.231069,86.12147,11.0066,-0.0,-2871.836,53.875465,1.9996076,-48.74494,-0.55085385,-2.470954,1.5586468,-1.0779456,0.5726152,24.064754,1.1293766,-14.051572,0.0,2.1906633,1.7496227,-2.6113112,13.495347,-63.303535,0.8480046,1.7423663,1.0307776,13.765988,1.988723,0.735362,-1.0,-0.0,-0.70667726,0.7497522,0.24339432,0.12839508,0.07764367,0.364255,0.040135473,0.51100415,0.5639617,0.056224793,-0.4202194,-1.0483383,-1.5038553,0.8752491,0.8260522,0.061941862,0.052064463,0.0,-0.18023875,1.5881007,-0.036352392,0.37845078,0.7721924,3.8354256,0.5820035,1.2706068,0.9506526
240,0.6248449,1.3146024,0.76882344,0.40920803,16.405916,1.5008252,0.5103937,1.7231247,0.18888716,0.3549958,1.5008252,0.28633726,0.99280536,0.28633726,-0.0,-0.0,8.356404,-8.572664,85.990944,-6.04292,16.405916,-1675.5234,56.883553,-0.682878,-29.614552,-1.3830849,0.6599823,1.1528382,-1.3079344,-1.996659,-90.818115,0.30720657,15.568396,0.0,2.3327072,1.0207874,-0.6685392,-14.682792,47.581,0.7254016,1.4039253,-0.10487148,-16.66881,-0.3549958,0.75855607,-1.0,0.27876014,0.34079862,0.74395776,-0.14851463,0.25261438,0.0944318,0.46596485,0.026366323,0.42570266,0.73738116,0.0568828,1.5858684,-0.703538,-1.5015762,0.5106491,0.7965853,-0.22567232,0.87496454,-0.0,-0.40313044,0.36902556,0.0056199543,0.5874397,-2.2712474,7.5647426,0.34007537,3.6824512,1.5865328
241,2.5313413,2.2930934,0.85465556,2.3978553,26.692354,0.75874346,1.6492115,1.6663778,0.049556985,-0.0,0.75874346,0.4658695,0.52689034,-0.0,0.9287493,1.6492115,16.20492,0.67672276,43.472797,6.9281244,-0.0,5414.0415,30.188591,1.8519316,95.818954,1.0983849,0.6942302,1.8180828,-1.1353667,-2.4962797,19.095299,-0.30233973,-26.871595,0.0,-2.226788,0.0,-0.15632504,28.358732,34.636948,-0.51064855,-2.523786,3.3454752,26.535297,0.8682945,0.48300043,1.0,-0.0,-0.7005065,0.7130844,0.011810492,0.9966803,0.15376392,0.31936508,0.96356416,0.83170986,0.55235577,0.27123007,-0.30464405,1.361794,-0.75912315,-1.6500367,0.6485011,1.1432775,0.0048217303,-0.09453189,-0.008906557,2.9940665,0.09453189,0.37361717,-0.23225741,2.4297836,-2.1736088,0.32847962,-0.16426346
242,0.39634657,0.62179905,0.94365686,2.2008314,23.090757,1.4116958,1.6258355,0.9431648,0.059374712,-0.0,1.4116958,0.40300977,-0.0,-0.0,-0.0,-0.0,0.7854196,13.032306,80.88421,12.193826,-0.0,-5337.3027,-2.7120762,0.44965988,-92.029205,-1.319586,-1.2683535,1.4713504,-0.5867615,-0.4680265,-53.60314,-0.63869053,-21.770763,2.8233917,-1.8571758,3.251671,2.625531,24.033922,69.760445,2.6168356,0.8370003,2.0698917,23.032764,0.8090613,-0.04729934,-1.0,-0.0,-0.66907215,0.72584295,0.22361359,0.010506302,0.13298994,0.33161598,0.9181174,0.18132901,0.9005701,0.8981526,0.9360195,-1.3755667,1.4124023,1.626649,0.7079867,-1.0496361,1.8495916,-0.0,-0.20230861,1.23208,0.030330975,0.9348018,3.2079704,-0.09829052,-1.1516896,0.34800074,-0.776313
243,1.7445449,0.39980355,0.96590346,1.2938198,56.439793,0.44398782,0.6277396,0.53441477,0.03446667,0.54180986,0.44398782,0.9850603,0.5990806,-0.0,0.55649376,0.6277396,-14.307687,1.2977653,25.438627,-12.344511,-0.0,2060.7473,34.32479,-1.2979227,35.360115,1.9246972,1.0429988,1.2485952,0.7019403,0.3823672,-24.35816,-0.39282358,-57.118404,0.88797563,-0.52113384,0.0,1.3303903,56.97421,50.571667,0.039726436,-0.88533854,-0.41307017,56.4051,-0.54180986,0.5363951,1.0,-0.0,0.49435672,0.50262547,0.022646405,0.79869425,0.32534695,0.21817848,0.6365316,0.862347,0.84985816,0.61863405,0.43630442,0.81223667,0.44420996,-0.6280537,-0.11744426,1.2465781,1.5259244,0.025123755,0.037332714,-0.4840094,-0.025123755,3.673784,-1.5676911,0.62050337,1.4138668,1.4028754,-1.8793294
244,2.114784,0.6093568,0.76904136,1.1162537,55.18763,0.43188396,0.97056574,1.0378002,0.21971694,-0.0,0.43188396,0.9632059,0.98833215,0.9632059,0.74895275,0.97056574,10.129611,-5.000688,24.745127,-11.492076,55.18763,3186.179,56.62726,0.044167235,55.89081,-0.54045385,0.4768186,-0.85278106,0.88348454,-0.54244894,10.107231,0.64152455,54.30359,0.8637679,-0.22040297,0.0,1.4500579,-54.14983,58.136494,0.15451895,-1.0805439,0.5220525,-55.45024,0.2742844,0.7566503,1.0,0.74570346,-0.26760694,0.51601315,-0.08705753,0.9010546,0.31812444,0.59788173,0.55828416,0.9196236,0.7141048,0.61513793,-0.15954469,1.096362,0.43210006,-0.9710514,-0.07679251,1.4396998,0.7517731,-0.10622757,0.31005788,0.64232504,0.10622757,2.7840486,-1.3802078,0.99438864,2.2472837,0.6060426,-1.8209769
245,1.3695732,0.39518356,0.8079574,0.67873645,82.5059,0.095999025,0.32553062,0.09247133,0.28069672,-0.0,0.095999025,1.4399997,0.99779433,1.4399997,0.31449914,0.32553062,16.158804,-13.903474,5.5003386,5.0444703,82.5059,1068.6538,57.1694,2.3664808,20.326546,0.8040638,0.45905906,-1.0311184,0.5086849,1.0208762,24.639544,1.2493186,83.29041,0.19199805,0.7964037,0.0,0.9845399,-82.5059,50.997684,0.25423148,0.06199178,0.1884937,-82.71915,0.93221194,0.76066625,1.0,0.8936977,-0.73162353,0.12968948,-0.23800799,0.6699882,0.47569606,0.69080544,0.29458028,0.42990443,0.15923408,0.5181189,-0.42457193,0.45498237,0.09604706,-0.32569352,-1.067266,-0.21150504,-1.0153123,-0.013388601,0.14487098,-0.68026763,0.013388601,0.7842421,-0.5674703,1.0874358,3.3909783,1.2307614,0.35887828
246,0.7098059,2.4640331,1.0144197,1.120784,3.7791286,1.5650308,0.3572208,1.3189524,0.2546667,0.834083,1.5650308,0.06595824,0.8332834,0.06595824,-0.0,-0.0,3.8334126,-1.7024126,89.669655,15.853548,3.7791286,-1172.6866,47.74362,-0.29109758,-21.66865,1.6077162,0.34181744,0.04856836,0.87892234,-2.220752,-79.552444,0.83931935,3.098331,0.0,-0.22855508,0.7144416,0.08953631,-2.460176,95.0764,1.2803137,0.24319232,-0.7187712,-3.7648118,-0.834083,0.68223506,-1.0,0.06586275,0.6826623,0.7606795,-0.029703965,0.3204196,0.021600584,0.42301452,0.56043106,0.3378858,0.39853582,0.03833726,1.3891469,-0.51532847,-1.5658139,0.35739955,0.8832515,-0.52176774,-0.52853787,-0.0,-0.024731606,-0.22219145,0.004490381,6.0644236,5.56121,0.83877826,0.2282516,7.8195386,0.9480463
247,1.4153284,0.73136127,0.7570997,0.7396517,3.3491035,0.0056548836,0.3624402,0.771565,0.028234571,-0.0,0.0056548836,0.058452886,0.91093135,0.058452886,0.3473616,0.3624402,13.383378,-2.4107296,0.32400095,-8.578065,3.3491035,1189.8208,52.19252,-0.40649933,22.174582,-0.7798426,-0.48323083,0.25279933,0.6406987,1.0844128,83.325005,1.5424908,4.7245574,0.011309767,0.612828,0.0,0.12890764,-3.3491035,6.912147,-0.44233185,-0.06086436,-1.3395952,-3.6273637,0.8871304,0.721579,1.0,0.0583864,-0.70997345,0.760876,-0.042050358,0.68746626,0.019120203,0.4215518,0.3401369,0.18644151,0.33564726,0.49202338,-1.4486945,0.5034969,0.005657713,-0.36262155,0.88430053,-1.0323982,-0.69691133,-0.00436872,0.029876785,0.31729463,0.00436872,-0.05484753,-0.037611436,0.9569101,64.09331,7.599498,-0.69969267
248,0.39785883,2.2542965,0.99145025,0.46596757,31.867191,0.36677545,1.59993,1.4298568,0.2809757,-0.0,0.36677545,0.55618745,-0.0,-0.0,-0.0,-0.0,2.3079576,-9.860955,21.014685,14.739988,-0.0,-5252.26,-26.496178,-0.94776857,-90.6103,-1.1733884,-1.8266661,1.561075,-0.46870446,0.61701876,-16.705778,0.67634577,-31.539274,0.7335509,1.7685268,3.19986,-0.14215511,31.867191,-28.902311,2.838152,2.3635693,1.4528795,31.858604,1.294188,-0.4320753,-1.0,-0.0,-0.65571404,0.69069004,-0.17042676,0.012531698,0.18361235,0.30176276,0.09521675,0.9476849,0.3864847,0.5963316,0.29171675,-1.3699447,0.36695898,1.6007307,0.54920524,1.5343149,-0.5630363,-0.0,0.16252698,1.3635128,0.09577106,0.78277826,0.24871151,-0.8624769,-4.362151,0.3317767,-0.230321
249,1.2577491,1.9756217,1.16303,2.1506078,16.016888,0.9392436,0.23347545,0.39450887,0.13642196,0.83879346,0.9392436,0.27954745,0.99609137,0.27954745,0.22932364,0.23347545,6.580173,8.49336,53.814693,-5.265976,16.016888,766.4546,57.071827,2.0650728,12.160068,1.6415417,-0.24351662,0.73042476,-0.47808796,-1.075392,69.664116,-0.80832803,17.48708,1.8784872,-1.7757227,0.0,1.7015133,-15.622378,43.582924,0.7633163,-0.999226,-0.4700364,-15.865859,-0.83879346,0.7599478,1.0,0.27248618,0.6851694,0.74480295,0.14716075,0.6246872,0.0921879,0.46464154,0.90588117,0.53970164,0.51043844,0.7616867,-1.2123997,0.32923856,0.9397136,-0.23359227,0.8008478,0.15870233,-0.15762503,-0.0033627148,0.1217964,-0.16581282,0.0033627148,0.8433505,0.5368656,1.8727597,0.24857816,17.632849,-0.35601708
250,1.6356684,0.83932835,0.99990207,1.8869206,14.74968,0.4617904,0.53876376,0.7804215,0.18280569,0.5359,0.4617904,0.2574305,0.6181754,-0.0,0.4920516,0.53876376,-3.4128153,-5.6968513,26.458641,8.030972,-0.0,1768.657,35.41884,1.3005116,30.270502,1.0194879,-0.6820624,1.0070907,-0.017739713,0.95557475,22.529245,1.3747251,-13.370199,0.9235808,-1.3846064,0.0,0.33169657,14.74968,-7.31366,0.0068623424,-1.1737099,-0.060682237,14.749581,-0.40580618,0.5498563,1.0,-0.0,0.48987812,0.74740386,-0.09910245,0.7644204,0.08487865,0.35998836,0.8365473,0.17019019,0.80170417,0.62377626,-0.3839984,0.71710134,0.46202147,-0.53903335,0.8140408,-1.0871934,1.2359406,-0.024499862,-0.16616169,-1.1207337,0.024499862,1.2155365,0.01389567,0.84459364,1.1666846,3.3315856,-2.160987
251,0.7002541,0.49250987,0.9213466,0.690343,54.953037,0.2481531,0.3726552,0.8435996,0.21699451,0.30173475,0.2481531,0.9591115,0.97570974,-0.0,-0.0,-0.0,-11.186901,3.4972074,14.218124,-12.8096,-0.0,-1223.3547,55.904045,1.1848389,-21.662996,0.6418092,-1.1898477,1.3481914,0.5361787,1.5518405,-89.177155,-1.9405693,-55.098595,0.0,0.75964653,0.7453104,-1.2495592,54.953037,-57.599907,0.61051774,0.7432219,-1.0612051,54.871117,0.6996713,0.7512027,-1.0,-0.0,0.29289937,0.51847184,0.060962096,0.31321388,0.31677133,0.22323571,0.30356777,0.9961067,0.42900863,0.418712,1.5572139,-0.5353297,-0.24827728,0.3728417,-0.069244206,1.6975805,-0.43657959,-0.0,0.19599387,-0.5806324,0.0041788192,1.0014889,0.6723156,1.0545266,1.501715,4.1350884,1.0245495
