,employment_kterm_ln,personal_status_kterm_ln,credit_history_kterm_ln,residence_since_ln,property_magnitude_car_tanh,checking_status_'no checking'_tanh,credit_history_'critical/other existing credit'_tanh,foreign_worker_yes_tanh,checking_status_'<0'_tanh,installment_commitment_sigmoid,foreign_worker_yes_sigmoid,checking_status_'no checking'_sigmoid,duration_sigmoid,(foreign_worker_kterm-housing_own),(foreign_worker_yes-purpose),(purpose_kterm-other_payment_plans_kterm),(savings_status_kterm-foreign_worker_yes),(checking_status_kterm-property_magnitude_car),(employment_'>=7'-other_payment_plans_none),(duration-savings_status_kterm),(credit_history_kterm-personal_status_'male single'),(credit_history_'existing paid'-employment_'>=7'),(savings_status_kterm-personal_status_'male single'),(other_payment_plans_none-housing_own),(purpose_kterm-housing_own),(checking_status_'<0'-job_skilled),property_magnitude_kterm_radian,checking_status_'no checking'_radian,checking_status_kterm_radian,credit_history_'critical/other existing credit'_radian,other_parties_none_radian,foreign_worker_yes_radian,job_skilled_degree,installment_commitment_degree,checking_status_kterm_degree,property_magnitude_'real estate'_degree,credit_history_'critical/other existing credit'_degree,checking_status_'<0'_degree,(other_payment_plans_kterm+checking_status_'<0'),(duration+credit_history_'critical/other existing credit'),(checking_status_'no checking'+credit_history_'existing paid'),(housing_kterm+credit_history_'existing paid'),(savings_status_'<100'+housing_own),(checking_status_'<0'+property_magnitude_car),(foreign_worker_yes+purpose),(residence_since+credit_history_'existing paid'),(credit_amount+job_skilled),(purpose_kterm+property_magnitude_'real estate'),(job_skilled+own_telephone_yes),(credit_amount+num_dependents),(checking_status_kterm*other_parties_kterm),(checking_status_kterm*property_magnitude_car),(other_parties_kterm*property_magnitude_car),(own_telephone_kterm*other_payment_plans_none),(existing_credits*foreign_worker_kterm),(housing_kterm*property_magnitude_car),(duration*residence_since),(credit_amount*property_magnitude_car),(existing_credits*purpose),(other_payment_plans_kterm*checking_status_'no checking'),(other_parties_none*housing_own),(property_magnitude_kterm*other_parties_none),(existing_credits*own_telephone_kterm),(age/purpose_kterm),(other_parties_kterm/own_telephone_kterm),(num_dependents/checking_status_kterm),(duration/savings_status_kterm),(duration/foreign_worker_kterm),(existing_credits/num_dependents),(residence_since/foreign_worker_kterm),(residence_since/checking_status_kterm),(credit_amount/other_payment_plans_kterm),class
194,5.826,6.3062754,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,963.0,-6.0,-534.0,102.0,269.0,-1.0,-58.0,529.0,1.0,102.0,1.0,280.0,-1.0,4.049164,0.0,4.694936,0.0,0.0,0.017453292,57.295776,229.1831,15412.563,0.0,0.0,0.0,814.0,45.0,1.0,180.0,0.0,0.0,8.0,5.0,3032.0,280.0,1.0,3032.0,13988.0,0.0,0.0,596.0,963.0,0.0,180.0,0.0,7.0,0.0,0.0,0.0,596.0,0.075,0.087248325,0.003717472,0.4368932,0.046728972,1.0,0.0041536866,0.014869888,3.7235873,0.0
195,5.5333896,5.7365723,5.6801724,1.0986123,0.7615942,0.0,0.7615942,0.7615942,0.0,0.880797,0.7310586,0.5,0.9998766,962.0,-3.0,-764.0,602.0,268.0,0.0,-594.0,293.0,-1.0,603.0,0.0,49.0,0.0,5.794493,0.0,4.694936,0.017453292,0.017453292,0.017453292,0.0,114.59155,15412.563,0.0,57.295776,0.0,814.0,10.0,0.0,713.0,2.0,1.0,5.0,3.0,1501.0,50.0,1.0,1502.0,243983.0,269.0,907.0,404.0,1926.0,713.0,27.0,1501.0,8.0,0.0,1.0,332.0,808.0,0.68,2.2450495,0.003717472,0.014925373,0.009345794,2.0,0.0031152647,0.0111524165,1.8439803,0.0
196,5.826,5.7365723,5.6801724,0.0,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.7310586,0.7310586,0.7310586,0.9975274,962.0,-6.0,-534.0,602.0,393.0,-1.0,-597.0,293.0,0.0,603.0,0.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,57.295776,22574.535,0.0,57.295776,0.0,814.0,7.0,1.0,713.0,2.0,1.0,8.0,1.0,1383.0,280.0,2.0,1383.0,357358.0,394.0,907.0,404.0,1926.0,713.0,6.0,1382.0,14.0,814.0,1.0,332.0,808.0,0.1,2.2450495,0.002538071,0.0099502485,0.0062305294,2.0,0.0010384216,0.002538071,1.6977887,1.0
197,5.1474943,5.7365723,6.272877,1.3862944,0.7615942,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9999938,963.0,-4.0,42.0,102.0,268.0,0.0,-91.0,530.0,1.0,103.0,0.0,181.0,-1.0,5.794493,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,229.1831,15412.563,0.0,0.0,0.0,139.0,12.0,1.0,180.0,0.0,1.0,6.0,5.0,952.0,181.0,1.0,952.0,243983.0,269.0,907.0,0.0,3852.0,179.0,48.0,951.0,20.0,0.0,0.0,332.0,2384.0,0.14917128,1.5218121,0.003717472,0.116504855,0.012461059,4.0,0.0041536866,0.014869888,6.841727,0.0
198,5.5333896,6.3062754,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,963.0,-1.0,-36.0,182.0,269.0,1.0,-159.0,529.0,0.0,182.0,0.0,103.0,-1.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,229.1831,15412.563,0.0,0.0,0.0,139.0,24.0,1.0,109.0,0.0,0.0,3.0,5.0,2761.0,103.0,2.0,2761.0,243983.0,0.0,0.0,0.0,963.0,0.0,96.0,0.0,2.0,0.0,0.0,154.0,404.0,0.34951457,2.2450495,0.003717472,0.13114753,0.024922118,1.0,0.0041536866,0.014869888,19.856115,1.0
199,5.5333896,3.912023,4.477337,1.0986123,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,962.0,-4.0,-633.0,602.0,269.0,0.0,-585.0,88.0,-1.0,603.0,0.0,180.0,0.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,229.1831,15412.563,0.0,0.0,0.0,814.0,18.0,0.0,713.0,2.0,0.0,6.0,3.0,4297.0,181.0,1.0,4298.0,243983.0,0.0,0.0,404.0,963.0,0.0,54.0,0.0,5.0,0.0,1.0,154.0,404.0,0.22099447,2.2450495,0.003717472,0.029850746,0.018691588,1.0,0.0031152647,0.0111524165,5.2788696,0.0
200,5.5333896,6.3062754,5.6801724,0.6931472,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9998766,962.0,-3.0,-764.0,62.0,393.0,0.0,-54.0,292.0,-1.0,62.0,0.0,49.0,-1.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,57.295776,0.0,814.0,10.0,1.0,713.0,1.0,1.0,5.0,2.0,937.0,50.0,2.0,937.0,357358.0,394.0,907.0,404.0,1926.0,713.0,18.0,936.0,8.0,814.0,1.0,332.0,808.0,1.04,2.2450495,0.002538071,0.14285715,0.009345794,2.0,0.0020768433,0.005076142,1.1498772,1.0
201,5.826,4.5217886,6.272877,1.0986123,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,0.9999938,962.0,0.0,-580.0,602.0,274.0,-1.0,-591.0,530.0,1.0,603.0,0.0,233.0,1.0,4.9218283,0.0,4.7822022,0.0,0.017453292,0.017453292,0.0,229.1831,15699.043,57.295776,0.0,57.295776,815.0,12.0,1.0,714.0,2.0,1.0,2.0,4.0,1168.0,235.0,0.0,1169.0,248518.0,0.0,0.0,596.0,963.0,0.0,36.0,0.0,1.0,0.0,1.0,282.0,596.0,0.115384616,1.5218121,0.003649635,0.019900497,0.012461059,1.0,0.0031152647,0.010948905,1.4348894,1.0
202,5.159055,6.3062754,4.477337,1.3862944,0.7615942,0.7615942,0.0,0.7615942,0.0,0.95257413,0.7310586,0.7310586,1.0,962.0,-2.0,-717.0,602.0,393.0,-1.0,-576.0,87.0,0.0,602.0,0.0,96.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,171.88733,22574.535,0.0,0.0,0.0,814.0,27.0,1.0,713.0,2.0,1.0,4.0,4.0,5118.0,97.0,1.0,5118.0,357358.0,394.0,907.0,596.0,1926.0,713.0,108.0,5117.0,6.0,814.0,1.0,332.0,1192.0,0.26804122,1.5218121,0.002538071,0.04477612,0.028037382,2.0,0.0041536866,0.010152284,6.2862406,1.0
203,5.159055,4.5217886,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,0.9999938,963.0,-8.0,-805.0,602.0,274.0,-1.0,-591.0,530.0,1.0,603.0,1.0,9.0,0.0,4.049164,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,229.1831,15699.043,0.0,0.0,57.295776,815.0,12.0,1.0,180.0,1.0,1.0,10.0,5.0,903.0,9.0,1.0,903.0,248518.0,0.0,0.0,596.0,963.0,0.0,48.0,0.0,9.0,0.0,0.0,232.0,596.0,2.3333333,1.5218121,0.003649635,0.019900497,0.012461059,1.0,0.0041536866,0.01459854,1.1081082,0.0
204,5.5333896,6.3062754,5.6801724,0.0,0.0,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,962.0,0.0,-580.0,602.0,394.0,0.0,-591.0,292.0,-1.0,602.0,0.0,233.0,0.0,4.9218283,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,0.0,229.1831,22574.535,57.295776,57.295776,0.0,814.0,13.0,1.0,713.0,2.0,0.0,2.0,1.0,1495.0,235.0,0.0,1497.0,357358.0,0.0,0.0,596.0,1926.0,0.0,12.0,0.0,2.0,814.0,1.0,282.0,1192.0,0.16239317,1.5218121,0.005076142,0.019900497,0.012461059,1.0,0.0010384216,0.002538071,1.8366094,1.0
205,5.5333896,6.3062754,5.6801724,1.3862944,0.0,0.0,0.7615942,0.7615942,0.7615942,0.95257413,0.7310586,0.5,1.0,963.0,-1.0,-711.0,602.0,274.0,0.0,-573.0,292.0,-1.0,602.0,1.0,103.0,1.0,2.687807,0.0,4.7822022,0.017453292,0.017453292,0.017453292,0.0,171.88733,15699.043,0.0,57.295776,57.295776,815.0,31.0,0.0,108.0,1.0,1.0,3.0,4.0,10623.0,103.0,1.0,10625.0,248518.0,0.0,0.0,404.0,2889.0,0.0,120.0,0.0,6.0,0.0,0.0,154.0,1212.0,0.36893204,2.2450495,0.00729927,0.049751244,0.031152649,1.5,0.0041536866,0.01459854,13.050368,1.0
206,5.5333896,6.3062754,5.6801724,1.3862944,0.0,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,962.0,-4.0,-633.0,602.0,394.0,0.0,-591.0,292.0,-1.0,602.0,0.0,180.0,-1.0,4.9218283,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,57.295776,57.295776,0.0,814.0,13.0,1.0,713.0,2.0,0.0,6.0,4.0,1936.0,182.0,2.0,1936.0,357358.0,0.0,0.0,404.0,2889.0,0.0,48.0,0.0,15.0,814.0,1.0,282.0,1212.0,0.23756906,2.2450495,0.002538071,0.019900497,0.012461059,3.0,0.0041536866,0.010152284,2.3771498,1.0
207,5.159055,6.3062754,5.6801724,1.0986123,0.0,0.0,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9999938,962.0,1.0,-802.0,602.0,269.0,-1.0,-591.0,292.0,0.0,602.0,0.0,11.0,-1.0,4.049164,0.0,4.694936,0.017453292,0.017453292,0.017453292,57.295776,229.1831,15412.563,0.0,57.295776,0.0,814.0,13.0,0.0,713.0,2.0,0.0,1.0,3.0,1425.0,12.0,1.0,1425.0,243983.0,0.0,0.0,596.0,963.0,0.0,36.0,0.0,0.0,0.0,1.0,232.0,596.0,2.1666667,1.5218121,0.003717472,0.019900497,0.012461059,1.0,0.0031152647,0.0111524165,1.7493857,1.0
208,5.826,4.5217886,6.272877,0.6931472,0.7615942,0.0,0.0,0.7615942,0.7615942,0.880797,0.7310586,0.5,1.0,962.0,-2.0,50.0,602.0,273.0,0.0,-579.0,530.0,1.0,603.0,-1.0,96.0,1.0,5.794493,0.0,4.7822022,0.0,0.017453292,0.017453292,0.0,114.59155,15699.043,0.0,0.0,57.295776,48.0,24.0,1.0,714.0,2.0,2.0,4.0,3.0,6568.0,97.0,0.0,6569.0,248518.0,274.0,907.0,0.0,963.0,713.0,48.0,6568.0,3.0,0.0,1.0,332.0,596.0,0.21649484,1.5218121,0.003649635,0.039800994,0.024922118,1.0,0.0020768433,0.00729927,139.74467,1.0
209,5.159055,6.3062754,6.272877,0.6931472,0.0,0.7615942,0.0,0.0,0.0,0.95257413,0.5,0.7310586,0.9999938,36.0,-2.0,-711.0,48.0,394.0,-1.0,-36.0,529.0,1.0,47.0,0.0,102.0,-1.0,4.049164,0.017453292,6.8765974,0.0,0.017453292,0.0,57.295776,171.88733,22574.535,0.0,0.0,0.0,814.0,12.0,2.0,714.0,1.0,0.0,2.0,3.0,1414.0,103.0,1.0,1414.0,357358.0,0.0,0.0,596.0,37.0,0.0,24.0,0.0,2.0,814.0,1.0,232.0,596.0,0.5339806,1.5218121,0.002538071,0.25,0.3243243,1.0,0.054054055,0.005076142,1.7358723,1.0
210,5.826,6.3062754,5.6801724,0.6931472,0.0,0.7615942,0.7615942,0.7615942,0.0,0.7310586,0.7310586,0.7310586,0.9998766,962.0,-6.0,-534.0,182.0,394.0,-1.0,-174.0,292.0,0.0,182.0,0.0,279.0,-1.0,4.9218283,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,57.295776,22574.535,57.295776,57.295776,0.0,814.0,10.0,1.0,713.0,1.0,0.0,8.0,2.0,3075.0,281.0,1.0,3076.0,357358.0,0.0,0.0,596.0,1926.0,0.0,18.0,0.0,14.0,814.0,1.0,282.0,1192.0,0.11785714,1.5218121,0.005076142,0.04918033,0.009345794,1.0,0.0020768433,0.005076142,3.7764127,1.0
211,5.5333896,5.7365723,6.272877,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.880797,0.7310586,0.7310586,1.0,962.0,-6.0,-534.0,182.0,394.0,0.0,-147.0,530.0,0.0,183.0,0.0,279.0,0.0,4.9218283,0.017453292,6.8765974,0.0,0.017453292,0.017453292,0.0,114.59155,22574.535,57.295776,0.0,0.0,814.0,36.0,2.0,714.0,1.0,0.0,8.0,5.0,3835.0,281.0,1.0,3836.0,357358.0,0.0,0.0,404.0,963.0,0.0,144.0,0.0,7.0,814.0,1.0,282.0,404.0,0.16071428,2.2450495,0.002538071,0.19672132,0.037383176,1.0,0.0041536866,0.010152284,4.7113023,1.0
212,4.1271343,6.3062754,3.6888795,1.3862944,0.0,0.0,0.0,0.7615942,0.7615942,0.880797,0.7310586,0.5,1.0,962.0,-2.0,50.0,602.0,274.0,0.0,-576.0,39.0,0.0,602.0,-1.0,96.0,0.0,4.049164,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,114.59155,15699.043,0.0,0.0,57.295776,48.0,27.0,0.0,713.0,2.0,1.0,4.0,4.0,5294.0,97.0,2.0,5294.0,248518.0,0.0,0.0,0.0,1926.0,0.0,108.0,0.0,6.0,0.0,1.0,232.0,808.0,0.5154639,2.2450495,0.003649635,0.04477612,0.028037382,2.0,0.0041536866,0.01459854,112.61702,0.0
213,5.5333896,6.3062754,4.477337,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,962.0,-2.0,-717.0,602.0,63.0,0.0,-573.0,87.0,-1.0,602.0,0.0,96.0,0.0,4.9218283,0.0,1.0995574,0.0,0.017453292,0.017453292,0.0,229.1831,3609.6338,57.295776,0.0,0.0,814.0,30.0,0.0,713.0,2.0,0.0,4.0,4.0,1908.0,98.0,1.0,1909.0,57141.0,0.0,0.0,404.0,963.0,0.0,120.0,0.0,3.0,0.0,1.0,282.0,404.0,0.68041235,2.2450495,0.015873017,0.049751244,0.031152649,1.0,0.0041536866,0.06349207,2.3439803,0.0
214,5.5333896,6.3062754,5.6801724,0.6931472,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-6.0,-534.0,182.0,393.0,0.0,-147.0,292.0,-1.0,182.0,0.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,57.295776,0.0,814.0,37.0,1.0,713.0,1.0,1.0,8.0,2.0,3343.0,280.0,2.0,3343.0,357358.0,394.0,907.0,404.0,963.0,713.0,72.0,3342.0,7.0,814.0,1.0,332.0,404.0,0.18214285,2.2450495,0.002538071,0.19672132,0.037383176,1.0,0.0020768433,0.005076142,4.105651,1.0
215,5.159055,5.7365723,5.6801724,1.0986123,0.0,0.0,0.7615942,0.7615942,0.0,0.7310586,0.7310586,0.5,0.9975274,962.0,-8.0,-805.0,182.0,269.0,-1.0,-177.0,293.0,0.0,183.0,0.0,8.0,0.0,4.049164,0.0,4.694936,0.017453292,0.017453292,0.017453292,0.0,57.295776,15412.563,0.0,57.295776,0.0,814.0,7.0,0.0,713.0,1.0,0.0,10.0,3.0,932.0,9.0,0.0,933.0,243983.0,0.0,0.0,596.0,1926.0,0.0,18.0,0.0,18.0,0.0,1.0,232.0,1192.0,4.3333335,1.5218121,0.003717472,0.032786883,0.0062305294,2.0,0.0031152647,0.0111524165,1.1449631,1.0
216,5.159055,6.3062754,3.6888795,0.0,0.0,0.0,0.0,0.7615942,0.7615942,0.95257413,0.7310586,0.5,1.0,962.0,-2.0,-42.0,602.0,274.0,0.0,-585.0,39.0,0.0,602.0,-1.0,96.0,0.0,4.049164,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,171.88733,15699.043,0.0,0.0,57.295776,140.0,18.0,0.0,713.0,2.0,1.0,4.0,1.0,3105.0,97.0,2.0,3105.0,248518.0,0.0,0.0,0.0,963.0,0.0,18.0,0.0,3.0,0.0,1.0,232.0,404.0,0.31958762,2.2450495,0.003649635,0.029850746,0.018691588,1.0,0.0010384216,0.003649635,22.330935,1.0
217,5.826,6.3062754,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,962.0,-6.0,-534.0,602.0,63.0,-1.0,-567.0,529.0,1.0,602.0,0.0,279.0,-1.0,4.9218283,0.0,1.0995574,0.0,0.017453292,0.017453292,57.295776,114.59155,3609.6338,57.295776,0.0,0.0,814.0,36.0,1.0,714.0,2.0,0.0,8.0,3.0,3914.0,281.0,2.0,3914.0,57141.0,0.0,0.0,404.0,963.0,0.0,72.0,0.0,7.0,0.0,1.0,282.0,404.0,0.08214286,2.2450495,0.015873017,0.05970149,0.037383176,1.0,0.0020768433,0.031746034,4.807125,1.0
218,5.826,3.912023,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.7615942,0.880797,0.7310586,0.5,1.0,963.0,-4.0,-633.0,602.0,274.0,-1.0,-579.0,530.0,1.0,603.0,1.0,181.0,1.0,4.9218283,0.0,4.7822022,0.0,0.017453292,0.017453292,0.0,114.59155,15699.043,57.295776,0.0,57.295776,815.0,24.0,1.0,180.0,1.0,1.0,6.0,3.0,3021.0,182.0,0.0,3022.0,248518.0,0.0,0.0,596.0,963.0,0.0,48.0,0.0,5.0,0.0,0.0,282.0,596.0,0.13259669,1.5218121,0.003649635,0.039800994,0.024922118,1.0,0.0020768433,0.00729927,3.7113023,1.0
219,5.826,5.7365723,6.272877,1.3862944,0.7615942,0.7615942,0.0,0.7615942,0.0,0.880797,0.7310586,0.7310586,0.9999546,962.0,0.0,-580.0,602.0,393.0,-1.0,-593.0,530.0,1.0,603.0,0.0,233.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,114.59155,22574.535,0.0,0.0,0.0,814.0,10.0,2.0,714.0,2.0,1.0,2.0,5.0,1365.0,234.0,2.0,1365.0,357358.0,394.0,907.0,404.0,963.0,713.0,40.0,1364.0,1.0,814.0,1.0,332.0,404.0,0.2735043,2.2450495,0.002538071,0.016583748,0.010384216,1.0,0.0041536866,0.010152284,1.6756756,1.0
220,5.1474943,4.5217886,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9999938,962.0,-6.0,141.0,602.0,269.0,0.0,-591.0,530.0,1.0,603.0,-1.0,279.0,0.0,4.9218283,0.0,4.694936,0.0,0.0,0.017453292,0.0,229.1831,15412.563,57.295776,0.0,0.0,139.0,12.0,1.0,714.0,2.0,0.0,8.0,2.0,625.0,281.0,0.0,626.0,13988.0,0.0,0.0,0.0,963.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,596.0,0.092857145,0.087248325,0.003717472,0.019900497,0.012461059,1.0,0.0010384216,0.003717472,4.4964027,1.0
221,5.826,5.7365723,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,0.9999938,963.0,-3.0,-89.0,182.0,274.0,0.0,-171.0,530.0,1.0,183.0,0.0,50.0,0.0,4.049164,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,229.1831,15699.043,0.0,0.0,57.295776,140.0,12.0,1.0,180.0,0.0,1.0,5.0,5.0,1201.0,50.0,2.0,1201.0,248518.0,0.0,0.0,0.0,963.0,0.0,48.0,0.0,4.0,0.0,0.0,232.0,404.0,0.46,2.2450495,0.003649635,0.06557377,0.012461059,1.0,0.0041536866,0.01459854,8.633094,1.0
222,5.826,6.3062754,6.272877,0.6931472,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,962.0,-6.0,141.0,602.0,394.0,0.0,-591.0,529.0,1.0,602.0,-1.0,279.0,-1.0,4.9218283,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,57.295776,0.0,0.0,139.0,12.0,2.0,714.0,2.0,0.0,8.0,3.0,708.0,281.0,1.0,708.0,357358.0,0.0,0.0,0.0,1926.0,0.0,24.0,0.0,14.0,139.0,1.0,282.0,1192.0,0.10714286,1.5218121,0.002538071,0.019900497,0.012461059,2.0,0.0020768433,0.005076142,5.086331,1.0
223,5.826,6.3062754,4.477337,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-2.0,-717.0,182.0,394.0,-1.0,-159.0,87.0,0.0,182.0,0.0,96.0,-1.0,4.9218283,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,57.295776,0.0,0.0,814.0,24.0,1.0,713.0,1.0,0.0,4.0,4.0,2979.0,98.0,2.0,2980.0,357358.0,0.0,0.0,404.0,1926.0,0.0,96.0,0.0,6.0,814.0,1.0,282.0,808.0,0.3298969,2.2450495,0.005076142,0.13114753,0.024922118,1.0,0.0041536866,0.010152284,3.6584766,1.0
224,5.826,6.3062754,6.272877,0.6931472,0.7615942,0.7615942,0.0,0.7615942,0.0,0.95257413,0.7310586,0.7310586,0.99999964,962.0,-1.0,-711.0,602.0,393.0,-1.0,-588.0,529.0,1.0,602.0,0.0,102.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,171.88733,22574.535,0.0,0.0,0.0,814.0,15.0,2.0,714.0,2.0,1.0,3.0,3.0,4658.0,103.0,2.0,4658.0,357358.0,394.0,907.0,404.0,963.0,713.0,30.0,4657.0,2.0,814.0,1.0,332.0,404.0,0.29126215,2.2450495,0.002538071,0.024875622,0.015576324,1.0,0.0020768433,0.005076142,5.7211304,1.0
225,5.826,6.3062754,3.6888795,0.6931472,0.7615942,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-7.0,-792.0,602.0,393.0,-1.0,-567.0,39.0,0.0,602.0,0.0,21.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,814.0,36.0,1.0,713.0,2.0,1.0,9.0,2.0,2614.0,22.0,1.0,2614.0,357358.0,394.0,907.0,596.0,1926.0,713.0,72.0,2613.0,16.0,814.0,1.0,332.0,1192.0,1.2272727,1.5218121,0.002538071,0.05970149,0.037383176,2.0,0.0020768433,0.005076142,3.2100737,1.0
226,5.159055,6.3062754,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,1.0,962.0,-6.0,141.0,47.0,269.0,0.0,0.0,529.0,1.0,47.0,-1.0,279.0,-1.0,2.687807,0.0,4.694936,0.0,0.0,0.017453292,57.295776,57.295776,15412.563,0.0,0.0,0.0,139.0,48.0,1.0,714.0,1.0,0.0,8.0,3.0,10962.0,280.0,2.0,10962.0,11029.0,0.0,0.0,0.0,1926.0,0.0,96.0,0.0,14.0,0.0,0.0,0.0,808.0,0.09642857,0.10148515,0.003717472,1.0,0.049844235,2.0,0.0020768433,0.007434944,78.85612,0.0
227,5.5333896,6.3062754,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,0.9999938,963.0,-4.0,-633.0,602.0,274.0,0.0,-591.0,529.0,0.0,602.0,1.0,181.0,1.0,2.687807,0.0,4.7822022,0.0,0.017453292,0.017453292,0.0,229.1831,15699.043,0.0,0.0,57.295776,815.0,12.0,1.0,109.0,1.0,1.0,6.0,5.0,7865.0,181.0,1.0,7866.0,248518.0,0.0,0.0,404.0,963.0,0.0,48.0,0.0,5.0,0.0,0.0,154.0,404.0,0.29281768,2.2450495,0.003649635,0.019900497,0.012461059,1.0,0.0041536866,0.01459854,9.662162,0.0
228,5.159055,6.3062754,6.272877,0.6931472,0.7615942,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9998766,962.0,-6.0,-534.0,602.0,393.0,-1.0,-594.0,529.0,1.0,602.0,0.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,814.0,9.0,2.0,714.0,2.0,1.0,8.0,3.0,1479.0,280.0,1.0,1479.0,357358.0,394.0,907.0,596.0,963.0,713.0,18.0,1478.0,7.0,814.0,1.0,332.0,596.0,0.07857143,1.5218121,0.002538071,0.014925373,0.009345794,1.0,0.0020768433,0.005076142,1.8157248,0.0
229,5.1474943,6.3062754,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,963.0,-4.0,42.0,602.0,274.0,0.0,-579.0,529.0,1.0,602.0,0.0,181.0,0.0,2.687807,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,229.1831,15699.043,0.0,0.0,57.295776,140.0,24.0,1.0,109.0,1.0,1.0,6.0,2.0,3150.0,181.0,1.0,3150.0,248518.0,0.0,0.0,0.0,963.0,0.0,24.0,0.0,5.0,0.0,0.0,154.0,596.0,0.12154696,1.5218121,0.003649635,0.039800994,0.024922118,1.0,0.0010384216,0.003649635,22.654676,1.0
230,5.826,6.3062754,6.272877,0.6931472,0.7615942,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,962.0,-6.0,-534.0,602.0,62.0,-1.0,-567.0,529.0,1.0,602.0,0.0,279.0,-1.0,5.794493,0.0,1.0995574,0.0,0.017453292,0.017453292,57.295776,229.1831,3609.6338,0.0,0.0,0.0,814.0,36.0,1.0,714.0,2.0,1.0,8.0,3.0,4211.0,280.0,1.0,4211.0,57141.0,63.0,907.0,596.0,963.0,713.0,72.0,4210.0,7.0,0.0,1.0,332.0,596.0,0.092857145,1.5218121,0.015873017,0.05970149,0.037383176,1.0,0.0020768433,0.031746034,5.1719904,0.0
