,frequency_ln,free_stream_velocity_ln,chord_length_radian,suction_side_displacement_thickness_radian,chord_length_sigmoid,suction_side_displacement_thickness_sigmoid,suction_side_displacement_thickness_tanh,chord_length_tanh,suction_side_displacement_thickness_zscore,angle_of_attack_zscore,free_stream_velocity_adde,suction_side_displacement_thickness_adde,chord_length_adde,suction_side_displacement_thickness_sin,frequency_sin,chord_length_sin,chord_length_degree,angle_of_attack_degree,frequency_degree,chord_length_relu,frequency_relu,angle_of_attack_relu,scaled_sound_pressure_level
320,6.9077554,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,0.82687956,0.22661416,13.097815,229.1831,57295.777,0.2286,1000.0,4.0,132.134
321,7.130899,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,-0.34653634,0.22661416,13.097815,229.1831,71619.72,0.2286,1250.0,4.0,131.264
322,7.377759,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,-0.80122477,0.22661416,13.097815,229.1831,91673.24,0.2286,1600.0,4.0,128.264
323,7.6009026,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,0.9300395,0.22661416,13.097815,229.1831,114591.555,0.2286,2000.0,4.0,124.254
324,7.824046,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,-0.65012753,0.22661416,13.097815,229.1831,143239.44,0.2286,2500.0,4.0,122.384
325,8.055158,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,0.850761,0.22661416,13.097815,229.1831,180481.7,0.2286,3150.0,4.0,122.394
326,8.294049,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,-0.6835038,0.22661416,13.097815,229.1831,229183.11,0.2286,4000.0,4.0,120.654
327,8.517193,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,-0.9879664,0.22661416,13.097815,229.1831,286478.88,0.2286,5000.0,4.0,120.034
328,8.748305,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,-0.89423966,0.22661416,13.097815,229.1831,360963.4,0.2286,6300.0,4.0,117.154
329,8.987197,4.016383,0.0039898227,7.48083e-05,0.5569024,0.5010715,0.0042861737,0.22469945,-0.52135664,-0.47028857,58.21828,2.722568,2.9468818,0.004286187,0.997843,0.22661416,13.097815,229.1831,458366.22,0.2286,8000.0,4.0,112.524
330,5.7525725,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,0.7451333,0.22661416,13.097815,229.1831,18048.17,0.2286,315.0,4.0,122.229
331,5.9914646,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,-0.85091937,0.22661416,13.097815,229.1831,22918.31,0.2286,400.0,4.0,123.879
332,6.214608,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,-0.4677718,0.22661416,13.097815,229.1831,28647.889,0.2286,500.0,4.0,127.039
333,6.4457197,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,0.993882,0.22661416,13.097815,229.1831,36096.34,0.2286,630.0,4.0,129.579
334,6.684612,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,0.89396966,0.22661416,13.097815,229.1831,45836.62,0.2286,800.0,4.0,130.469
335,6.9077554,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,0.82687956,0.22661416,13.097815,229.1831,57295.777,0.2286,1000.0,4.0,129.969
336,7.130899,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,-0.34653634,0.22661416,13.097815,229.1831,71619.72,0.2286,1250.0,4.0,128.339
337,7.377759,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,-0.80122477,0.22661416,13.097815,229.1831,91673.24,0.2286,1600.0,4.0,125.319
338,7.6009026,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,0.9300395,0.22661416,13.097815,229.1831,114591.555,0.2286,2000.0,4.0,121.659
339,7.824046,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,-0.65012753,0.22661416,13.097815,229.1831,143239.44,0.2286,2500.0,4.0,119.649
340,8.055158,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,0.850761,0.22661416,13.097815,229.1831,180481.7,0.2286,3150.0,4.0,120.419
341,8.294049,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,-0.6835038,0.22661416,13.097815,229.1831,229183.11,0.2286,4000.0,4.0,119.159
342,8.517193,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,-0.9879664,0.22661416,13.097815,229.1831,286478.88,0.2286,5000.0,4.0,117.649
343,8.748305,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,-0.89423966,0.22661416,13.097815,229.1831,360963.4,0.2286,6300.0,4.0,114.249
344,8.987197,3.6788292,0.0039898227,8.269387e-05,0.5569024,0.5011845,0.0047379746,0.22469945,-0.48698762,-0.47028857,42.31828,2.7230198,2.9468818,0.0047379923,0.997843,0.22661416,13.097815,229.1831,458366.22,0.2286,8000.0,4.0,113.129
345,5.521461,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.970528,0.22661416,13.097815,229.1831,14323.944,0.2286,250.0,4.0,120.189
346,5.7525725,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,0.7451333,0.22661416,13.097815,229.1831,18048.17,0.2286,315.0,4.0,123.609
347,5.9914646,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.85091937,0.22661416,13.097815,229.1831,22918.31,0.2286,400.0,4.0,126.149
348,6.214608,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.4677718,0.22661416,13.097815,229.1831,28647.889,0.2286,500.0,4.0,128.939
349,6.4457197,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,0.993882,0.22661416,13.097815,229.1831,36096.34,0.2286,630.0,4.0,130.349
350,6.684612,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,0.89396966,0.22661416,13.097815,229.1831,45836.62,0.2286,800.0,4.0,130.869
351,6.9077554,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,0.82687956,0.22661416,13.097815,229.1831,57295.777,0.2286,1000.0,4.0,129.869
352,7.130899,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.34653634,0.22661416,13.097815,229.1831,71619.72,0.2286,1250.0,4.0,128.119
353,7.377759,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.80122477,0.22661416,13.097815,229.1831,91673.24,0.2286,1600.0,4.0,125.229
354,7.6009026,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,0.9300395,0.22661416,13.097815,229.1831,114591.555,0.2286,2000.0,4.0,122.089
355,7.824046,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.65012753,0.22661416,13.097815,229.1831,143239.44,0.2286,2500.0,4.0,120.209
356,8.055158,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,0.850761,0.22661416,13.097815,229.1831,180481.7,0.2286,3150.0,4.0,120.229
357,8.294049,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.6835038,0.22661416,13.097815,229.1831,229183.11,0.2286,4000.0,4.0,118.859
358,8.517193,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.9879664,0.22661416,13.097815,229.1831,286478.88,0.2286,5000.0,4.0,115.969
359,8.748305,3.4563167,0.0039898227,8.884913e-05,0.5569024,0.5012727,0.0050906357,0.22469945,-0.46016014,-0.47028857,34.41828,2.7233725,2.9468818,0.005090658,-0.89423966,0.22661416,13.097815,229.1831,360963.4,0.2286,6300.0,4.0,112.699
360,5.9914646,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.85091937,0.22661416,13.097815,303.66763,22918.31,0.2286,400.0,5.3,127.7
361,6.214608,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.4677718,0.22661416,13.097815,303.66763,28647.889,0.2286,500.0,5.3,129.88
362,6.4457197,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,0.993882,0.22661416,13.097815,303.66763,36096.34,0.2286,630.0,5.3,131.8
363,6.684612,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,0.89396966,0.22661416,13.097815,303.66763,45836.62,0.2286,800.0,5.3,133.48
364,6.9077554,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,0.82687956,0.22661416,13.097815,303.66763,57295.777,0.2286,1000.0,5.3,134.0
365,7.130899,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.34653634,0.22661416,13.097815,303.66763,71619.72,0.2286,1250.0,5.3,133.38
366,7.377759,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.80122477,0.22661416,13.097815,303.66763,91673.24,0.2286,1600.0,5.3,130.46
367,7.6009026,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,0.9300395,0.22661416,13.097815,303.66763,114591.555,0.2286,2000.0,5.3,125.89
368,7.824046,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.65012753,0.22661416,13.097815,303.66763,143239.44,0.2286,2500.0,5.3,123.74
369,8.055158,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,0.850761,0.22661416,13.097815,303.66763,180481.7,0.2286,3150.0,5.3,123.12
370,8.294049,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.6835038,0.22661416,13.097815,303.66763,229183.11,0.2286,4000.0,5.3,120.33
371,8.517193,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.9879664,0.22661416,13.097815,303.66763,286478.88,0.2286,5000.0,5.3,118.05
372,8.748305,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.89423966,0.22661416,13.097815,303.66763,360963.4,0.2286,6300.0,5.3,116.92
373,8.987197,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,0.997843,0.22661416,13.097815,303.66763,458366.22,0.2286,8000.0,5.3,114.9
374,9.2103405,4.2668962,0.0039898227,9.065589e-05,0.5569024,0.50129855,0.0051941536,0.22469945,-0.4522854,-0.2505514,74.01829,2.723476,2.9468818,0.005194177,-0.30561438,0.22661416,13.097815,303.66763,572957.75,0.2286,10000.0,5.3,111.35
375,5.521461,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.970528,0.22661416,13.097815,303.66763,14323.944,0.2286,250.0,5.3,127.011
376,5.7525725,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,0.7451333,0.22661416,13.097815,303.66763,18048.17,0.2286,315.0,5.3,129.691
377,5.9914646,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.85091937,0.22661416,13.097815,303.66763,22918.31,0.2286,400.0,5.3,131.221
378,6.214608,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.4677718,0.22661416,13.097815,303.66763,28647.889,0.2286,500.0,5.3,132.251
379,6.4457197,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,0.993882,0.22661416,13.097815,303.66763,36096.34,0.2286,630.0,5.3,132.011
380,6.684612,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,0.89396966,0.22661416,13.097815,303.66763,45836.62,0.2286,800.0,5.3,129.491
381,6.9077554,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,0.82687956,0.22661416,13.097815,303.66763,57295.777,0.2286,1000.0,5.3,125.581
382,7.130899,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.34653634,0.22661416,13.097815,303.66763,71619.72,0.2286,1250.0,5.3,125.721
383,7.377759,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.80122477,0.22661416,13.097815,303.66763,91673.24,0.2286,1600.0,5.3,123.081
384,7.6009026,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,0.9300395,0.22661416,13.097815,303.66763,114591.555,0.2286,2000.0,5.3,117.911
385,7.824046,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.65012753,0.22661416,13.097815,303.66763,143239.44,0.2286,2500.0,5.3,116.151
386,8.055158,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,0.850761,0.22661416,13.097815,303.66763,180481.7,0.2286,3150.0,5.3,118.441
387,8.294049,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.6835038,0.22661416,13.097815,303.66763,229183.11,0.2286,4000.0,5.3,115.801
388,8.517193,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.9879664,0.22661416,13.097815,303.66763,286478.88,0.2286,5000.0,5.3,115.311
389,8.748305,3.6788292,0.0039898227,0.000107220636,0.5569024,0.50153583,0.006143213,0.22469945,-0.38008854,-0.2505514,42.31828,2.724425,2.9468818,0.0061432514,-0.89423966,0.22661416,13.097815,303.66763,360963.4,0.2286,6300.0,5.3,112.541
390,5.2983174,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.8732973,0.22661416,13.097815,418.2592,11459.155,0.2286,200.0,7.3,138.758
391,5.521461,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.970528,0.22661416,13.097815,418.2592,14323.944,0.2286,250.0,7.3,139.918
392,5.7525725,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,0.7451333,0.22661416,13.097815,418.2592,18048.17,0.2286,315.0,7.3,139.808
393,5.9914646,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.85091937,0.22661416,13.097815,418.2592,22918.31,0.2286,400.0,7.3,139.438
394,6.214608,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.4677718,0.22661416,13.097815,418.2592,28647.889,0.2286,500.0,7.3,136.798
395,6.4457197,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,0.993882,0.22661416,13.097815,418.2592,36096.34,0.2286,630.0,7.3,133.768
396,6.684612,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,0.89396966,0.22661416,13.097815,418.2592,45836.62,0.2286,800.0,7.3,130.748
397,6.9077554,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,0.82687956,0.22661416,13.097815,418.2592,57295.777,0.2286,1000.0,7.3,126.838
398,7.130899,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.34653634,0.22661416,13.097815,418.2592,71619.72,0.2286,1250.0,7.3,127.358
399,7.377759,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.80122477,0.22661416,13.097815,418.2592,91673.24,0.2286,1600.0,7.3,125.728
400,7.6009026,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,0.9300395,0.22661416,13.097815,418.2592,114591.555,0.2286,2000.0,7.3,122.708
401,7.824046,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.65012753,0.22661416,13.097815,418.2592,143239.44,0.2286,2500.0,7.3,122.088
402,8.055158,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,0.850761,0.22661416,13.097815,418.2592,180481.7,0.2286,3150.0,7.3,120.458
403,8.294049,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.6835038,0.22661416,13.097815,418.2592,229183.11,0.2286,4000.0,7.3,119.208
404,8.517193,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.9879664,0.22661416,13.097815,418.2592,286478.88,0.2286,5000.0,7.3,115.298
405,8.748305,4.2668962,0.0039898227,0.00018221934,0.5569024,0.5026101,0.01044002,0.22469945,-0.05320919,0.08750579,74.01829,2.728722,2.9468818,0.01044021,-0.89423966,0.22661416,13.097815,418.2592,360963.4,0.2286,6300.0,7.3,115.818
406,5.2983174,4.016383,0.0039898227,0.00019496374,0.5569024,0.5027926,0.011170135,0.22469945,0.0023367985,0.08750579,58.21828,2.7294524,2.9468818,0.011170368,-0.8732973,0.22661416,13.097815,418.2592,11459.155,0.2286,200.0,7.3,135.234
407,5.521461,4.016383,0.0039898227,0.00019496374,0.5569024,0.5027926,0.011170135,0.22469945,0.0023367985,0.08750579,58.21828,2.7294524,2.9468818,0.011170368,-0.970528,0.22661416,13.097815,418.2592,14323.944,0.2286,250.0,7.3,136.384
408,5.7525725,4.016383,0.0039898227,0.00019496374,0.5569024,0.5027926,0.011170135,0.22469945,0.0023367985,0.08750579,58.21828,2.7294524,2.9468818,0.011170368,0.7451333,0.22661416,13.097815,418.2592,18048.17,0.2286,315.0,7.3,136.284
409,5.9914646,4.016383,0.0039898227,0.00019496374,0.5569024,0.5027926,0.011170135,0.22469945,0.0023367985,0.08750579,58.21828,2.7294524,2.9468818,0.011170368,-0.85091937,0.22661416,13.097815,418.2592,22918.31,0.2286,400.0,7.3,135.924
410,6.214608,4.016383,0.0039898227,0.00019496374,0.5569024,0.5027926,0.011170135,0.22469945,0.0023367985,0.08750579,58.21828,2.7294524,2.9468818,0.011170368,-0.4677718,0.22661416,13.097815,418.2592,28647.889,0.2286,500.0,7.3,133.174
411,6.4457197,4.016383,0.0039898227,0.00019496374,0.5569024,0.5027926,0.011170135,0.22469945,0.0023367985,0.08750579,58.21828,2.7294524,2.9468818,0.011170368,0.993882,0.22661416,13.097815,418.2592,36096.34,0.2286,630.0,7.3,130.934
